,InBallPos,Shirt,Speed,Ts,dist to closest home,dist to closest visitor,zone,inZone,opponentsHalf,distanceToOpponentGoal,distanceToOwnGoal,angleOpponentToPassline,distanceToInPossession,distanceToOpponentRating,angleToPasslineRating,distanceToPossessionRating,distanceToOpponentGoalRating,curPositioningRating,PlayerID,positioningRating
6563,0.0,0.0,1.02,28.5,9.702,8.59,0.0,0,0,74.72547223671457,37.20075538211556,,,,,,,,,
6564,0.0,0.0,0.96,28.5,12.878,6.232,0.0,0,0,67.73923992782913,38.05331294381608,,,,,,,,,
6565,0.0,0.0,1.35,28.5,12.948,6.632999999999999,0.0,0,0,58.682567513700356,46.52003579104384,,,,,,,,,
6566,0.0,1.0,1.4,28.5,44.714,46.597,0.0,0,0,91.18719427638949,14.314482177151923,,,,,,,,,
6567,0.0,6.0,0.7,28.5,10.44,5.358,0.0,0,0,45.51315073690241,64.28854400280038,,,,,,,,,
6568,0.0,5.0,0.78,28.5,7.791,5.358,0.0,0,0,46.03924921194958,61.22738331825066,,,,,,,,,
6569,0.0,4.0,1.23,28.5,6.632999999999999,8.344,0.0,0,0,45.130740432658534,60.07365256083569,,,,,,,,,
6570,0.0,2.0,1.58,28.5,5.404,9.439,0.0,0,0,32.848472049701186,77.27885943775308,,,,,,,,,
6571,0.0,3.0,0.65,28.5,13.543,15.193,0.0,0,0,48.85589350324073,73.28566251320923,,,,,,,,,
6572,0.0,11.0,1.26,28.5,6.57,6.66,0.0,0,0,31.06039305932879,74.03099362429226,,,,,,,,,
6573,0.0,8.0,1.35,28.5,6.232,6.66,0.0,0,0,37.3390120517402,67.66100665080295,,,,,,,,,
6574,0.0,7.0,1.08,28.5,4.482,7.55,0.0,0,0,31.596119777592943,75.63593580435162,,,,,,,,,
6575,0.0,9.0,0.89,28.5,1.4280000000000002,7.55,0.0,0,0,24.624854314289863,83.14886319126678,,,,,,,,,
6576,0.0,10.0,1.01,28.5,1.546,6.825,0.0,0,0,26.443014597431965,79.56370416842091,,,,,,,,,
6577,0.0,1.0,,28.6,4.984,2.132,0.0,0,0,,,,,,,,,,,
6578,0.0,0.0,1.09,28.6,17.261,18.388,0.0,0,0,98.12488181903711,6.888572566214279,,,,,,,,,
6579,0.0,0.0,1.2,28.6,6.189,4.964,0.0,0,0,80.41464098657657,27.70062246593026,,,,,,,,,
6580,0.0,0.0,1.17,28.6,6.189,1.545,0.0,0,0,80.38347343826341,25.266832053108676,,,,,,,,,
6581,0.0,0.0,1.38,28.6,5.738,1.499,0.0,0,0,84.45517065283806,23.812304592374087,,,,,,,,,
6582,0.0,0.0,1.21,28.6,5.738,6.184,0.0,0,0,83.48721341618727,28.215506445924376,,,,,,,,,
6583,0.0,0.0,1.25,28.6,1.925,6.359,0.0,0,0,77.00407813875835,28.36508505187319,,,,,,,,,
6584,0.0,28.0,0.93,28.6,4.7189999999999985,5.11,0.0,0,0,81.64378571575426,24.0419996256551,,,,,,,,,
6585,0.0,30.0,1.03,28.6,1.925,4.47,0.0,0,0,76.81972166052152,28.987404782077334,,,,,,,,,
6586,0.0,0.0,1.02,28.6,9.684,8.516,0.0,0,0,74.62360592332698,37.27844633296833,,,,,,,,,
6587,0.0,0.0,0.98,28.6,12.903,6.254,0.0,0,0,67.65709279151743,38.11957771277116,,,,,,,,,
6588,0.0,0.0,1.41,28.6,12.988,6.617000000000001,0.0,0,0,58.578442118240055,46.63468538545103,,,,,,,,,
6589,0.0,1.0,1.4,28.6,44.745,46.692,0.0,0,0,91.32709127088192,14.178772866507174,,,,,,,,,
6590,0.0,6.0,0.71,28.6,10.386,5.3,0.0,0,0,45.58143264532171,64.24217463629326,,,,,,,,,
6591,0.0,5.0,0.71,28.6,7.808,5.3,0.0,0,0,46.041939077323846,61.255123491835356,,,,,,,,,
6592,0.0,4.0,1.19,28.6,6.617000000000001,8.271,0.0,0,0,45.149347248880574,60.04043268498321,,,,,,,,,
6593,0.0,2.0,1.61,28.6,5.565,9.643,0.0,0,0,32.890951536858886,77.34173965589343,,,,,,,,,
6594,0.0,3.0,0.6,28.6,13.456,15.124,0.0,0,0,48.80090728664786,73.28484530924521,,,,,,,,,
6595,0.0,11.0,1.27,28.6,6.487,6.7,0.0,0,0,31.08777645635017,73.99283644380718,,,,,,,,,
6596,0.0,8.0,1.05,28.6,6.254,6.7,0.0,0,0,37.43016458686763,67.57009117205628,,,,,,,,,
6597,0.0,7.0,1.1,28.6,4.47,7.561,0.0,0,0,31.70227968143616,75.55259450872617,,,,,,,,,
6598,0.0,9.0,0.9,28.6,1.499,7.561,0.0,0,0,24.67891201005425,83.06635117783854,,,,,,,,,
6599,0.0,10.0,1.07,28.6,1.545,6.835,0.0,0,0,26.463603401653373,79.51246634962344,,,,,,,,,
6600,0.0,1.0,,28.7,5.015,2.291,0.0,0,0,,,,,,,,,,,
6601,0.0,0.0,1.12,28.7,17.272000000000002,18.339,0.0,0,0,98.06431579835757,6.955575677109693,,,,,,,,,
6602,0.0,0.0,1.16,28.7,6.178,4.949,0.0,0,0,80.37870231597422,27.672112062507985,,,,,,,,,
6603,0.0,0.0,1.23,28.7,6.178,1.548,0.0,0,0,80.32494916276013,25.296787503554675,,,,,,,,,
6604,0.0,0.0,1.33,28.7,5.705,1.582,0.0,0,0,84.39317574899052,23.931738612144336,,,,,,,,,
6605,0.0,0.0,1.22,28.7,5.705,6.292000000000002,0.0,0,0,83.40255056651445,28.33699774146866,,,,,,,,,
6606,0.0,0.0,1.25,28.7,1.945,6.348,0.0,0,0,76.90264484398439,28.47835641324829,,,,,,,,,
6607,0.0,28.0,0.92,28.7,4.725,5.047,0.0,0,0,81.55662268632757,24.13467845238465,,,,,,,,,
6608,0.0,30.0,1.06,28.7,1.945,4.455,0.0,0,0,76.78615816017884,29.04692901151514,,,,,,,,,
6609,0.0,0.0,1.02,28.7,9.667,8.443,0.0,0,0,74.52173992198519,37.35625410824806,,,,,,,,,
6610,0.0,0.0,1.0,28.7,12.934,6.257999999999999,0.0,0,0,67.57308488592186,38.18811072834057,,,,,,,,,
6611,0.0,0.0,1.5,28.7,13.034,6.614,0.0,0,0,58.46869871991338,46.7557347284801,,,,,,,,,
6612,0.0,1.0,1.4,28.7,44.769,46.785,0.0,0,0,91.46698858058026,14.04314779527724,,,,,,,,,
6613,0.0,6.0,0.72,28.7,10.333,5.25,0.0,0,0,45.651944109752876,64.1941586205474,,,,,,,,,
6614,0.0,5.0,0.65,28.7,7.817,5.25,0.0,0,0,46.050352984532054,61.27515818013039,,,,,,,,,
6615,0.0,4.0,1.14,28.7,6.614,8.22,0.0,0,0,45.171597381540536,60.004693233113024,,,,,,,,,
6616,0.0,2.0,1.61,28.7,5.733,9.857,0.0,0,0,32.935080932039625,77.40529410834895,,,,,,,,,
6617,0.0,3.0,0.54,28.7,13.376,15.06,0.0,0,0,48.75139271856754,73.28341075577747,,,,,,,,,
6618,0.0,11.0,1.3,28.7,6.404,6.7120000000000015,0.0,0,0,31.115532793124398,73.95482662409533,,,,,,,,,
6619,0.0,8.0,0.79,28.7,6.257999999999999,6.7120000000000015,0.0,0,0,37.49440839645293,67.50622683130794,,,,,,,,,
6620,0.0,7.0,1.09,28.7,4.455,7.5710000000000015,0.0,0,0,31.808150213428007,75.46918854738006,,,,,,,,,
6621,0.0,9.0,0.92,28.7,1.582,7.5710000000000015,0.0,0,0,24.738040362971358,82.98024247373588,,,,,,,,,
6622,0.0,10.0,1.14,28.7,1.548,6.84,0.0,0,0,26.487094838807817,79.45688260308229,,,,,,,,,
6623,0.0,1.0,,28.8,5.048,2.45,0.0,0,0,,,,,,,,,,,
6624,0.0,0.0,1.14,28.8,17.279,18.293,0.0,0,0,98.00385509254215,7.023931448982113,,,,,,,,,
6625,0.0,0.0,1.11,28.8,6.178,4.9460000000000015,0.0,0,0,80.34459265563551,27.645136443866576,,,,,,,,,
6626,0.0,0.0,1.27,28.8,6.178,1.5530000000000002,0.0,0,0,80.26714421231144,25.324976604135294,,,,,,,,,
6627,0.0,0.0,1.3,28.8,5.6789999999999985,1.675,0.0,0,0,84.33268527089601,24.047282694724572,,,,,,,,,
6628,0.0,0.0,1.23,28.8,5.6789999999999985,6.4,0.0,0,0,83.31817497401153,28.459063248814076,,,,,,,,,
6629,0.0,0.0,1.28,28.8,1.968,6.32,0.0,0,0,76.80143741493383,28.592145582309836,,,,,,,,,
6630,0.0,28.0,0.89,28.8,4.73,4.993,0.0,0,0,81.46903648012538,24.225893275584287,,,,,,,,,
6631,0.0,30.0,1.09,28.8,1.968,4.436,0.0,0,0,76.75096258028299,29.10928128621523,,,,,,,,,
6632,0.0,0.0,1.02,28.8,9.651,8.374,0.0,0,0,74.42011666209615,37.434659929001626,,,,,,,,,
6633,0.0,0.0,1.0,28.8,12.968,6.254,0.0,0,0,67.48803124258403,38.25760527006362,,,,,,,,,
6634,0.0,0.0,1.59,28.8,13.088,6.622000000000001,0.0,0,0,58.35042468568673,46.88626729651231,,,,,,,,,
6635,0.0,1.0,1.4,28.8,44.784,46.878,0.0,0,0,91.60688620404035,13.907609427935485,,,,,,,,,
6636,0.0,6.0,0.72,28.8,10.282,5.207000000000002,0.0,0,0,45.72211413528469,64.1459407990872,,,,,,,,,
6637,0.0,5.0,0.6,28.8,7.819,5.207000000000002,0.0,0,0,46.06543277773476,61.28649196193236,,,,,,,,,
6638,0.0,4.0,1.1,28.8,6.622000000000001,8.184,0.0,0,0,45.19552234458631,59.968452039384836,,,,,,,,,
6639,0.0,2.0,1.59,28.8,5.907,10.078,0.0,0,0,32.980353136374994,77.4679526836743,,,,,,,,,
6640,0.0,3.0,0.47,28.8,13.300999999999998,15.001,0.0,0,0,48.70813120003682,73.28043425771985,,,,,,,,,
6641,0.0,11.0,1.33,28.8,6.32,6.706,0.0,0,0,31.1405842591304,73.91992957247727,,,,,,,,,
6642,0.0,8.0,0.7,28.8,6.254,6.706,0.0,0,0,37.54269842459383,67.45838869258588,,,,,,,,,
6643,0.0,7.0,1.05,28.8,4.436,7.577000000000001,0.0,0,0,31.91214948887022,75.38643966258122,,,,,,,,,
6644,0.0,9.0,0.94,28.8,1.675,7.577000000000001,0.0,0,0,24.80222862970181,82.89053350654706,,,,,,,,,
6645,0.0,10.0,1.19,28.8,1.5530000000000002,6.841,0.0,0,0,26.510648275740074,79.39996518890925,,,,,,,,,
6646,0.0,1.0,,28.9,5.08,2.607,0.0,0,0,,,,,,,,,,,
6647,0.0,0.0,1.15,28.9,17.283,18.25,0.0,0,0,97.94450860053361,7.092726203653994,,,,,,,,,
6648,0.0,0.0,1.07,28.9,6.185,4.953,0.0,0,0,80.31130180117864,27.620557507045365,,,,,,,,,
6649,0.0,0.0,1.27,28.9,6.185,1.557,0.0,0,0,80.20937916478347,25.35339239628496,,,,,,,,,
6650,0.0,0.0,1.27,28.9,5.658,1.773,0.0,0,0,84.27096755704186,24.16249103465949,,,,,,,,,
6651,0.0,0.0,1.24,28.9,5.658,6.507999999999999,0.0,0,0,83.23448441601593,28.582851432283658,,,,,,,,,
6652,0.0,0.0,1.32,28.9,1.992,6.235,0.0,0,0,76.69741563442669,28.709294052623445,,,,,,,,,
6653,0.0,28.0,0.85,28.9,4.739,4.945,0.0,0,0,81.38407719572668,24.312918808732118,,,,,,,,,
6654,0.0,30.0,1.13,28.9,1.992,4.409,0.0,0,0,76.71307127211111,29.175251567038803,,,,,,,,,
6655,0.0,0.0,1.01,28.9,9.636,8.312000000000001,0.0,0,0,74.31922144371535,37.514619496937456,,,,,,,,,
6656,0.0,0.0,1.0,28.9,13.004,6.25,0.0,0,0,67.40310706488239,38.32739023205207,,,,,,,,,
6657,0.0,0.0,1.66,28.9,13.149,6.64,0.0,0,0,58.22552189547123,47.02415762137585,,,,,,,,,
6658,0.0,1.0,1.4,28.9,44.793,46.971,0.0,0,0,91.74678413982694,13.772160324364512,,,,,,,,,
6659,0.0,6.0,0.71,28.9,10.231,5.1720000000000015,0.0,0,0,45.7910043676703,64.09848735344696,,,,,,,,,
6660,0.0,5.0,0.56,28.9,7.815,5.1720000000000015,0.0,0,0,46.087880760564374,61.28794949253891,,,,,,,,,
6661,0.0,4.0,1.07,28.9,6.64,8.155,0.0,0,0,45.220892958896776,59.931537273792664,,,,,,,,,
6662,0.0,2.0,1.58,28.9,6.085,10.307,0.0,0,0,33.02803223021317,77.52754938084912,,,,,,,,,
6663,0.0,3.0,0.41,28.9,13.232,14.946,0.0,0,0,48.671286247642975,73.27458021032943,,,,,,,,,
6664,0.0,11.0,1.35,28.9,6.235,6.697,0.0,0,0,31.165022781958626,73.88618710557475,,,,,,,,,
6665,0.0,8.0,0.71,28.9,6.25,6.697,0.0,0,0,37.58606542323897,67.4155939972348,,,,,,,,,
6666,0.0,7.0,0.98,28.9,4.409,7.576,0.0,0,0,32.011424913614825,75.3073125599367,,,,,,,,,
6667,0.0,9.0,0.96,28.9,1.773,7.576,0.0,0,0,24.870149899025538,82.7980939152587,,,,,,,,,
6668,0.0,10.0,1.25,28.9,1.557,6.837999999999999,0.0,0,0,26.533365806094032,79.34273439326375,,,,,,,,,
6669,0.0,1.0,,29.0,5.113,2.762,0.0,0,0,,,,,,,,,,,
6670,0.0,0.0,1.14,29.0,17.283,18.211,0.0,0,0,97.88826908777169,7.159834146123779,,,,,,,,,
6671,0.0,0.0,1.05,29.0,6.194,4.968,0.0,0,0,80.27755305812455,27.59846961336806,,,,,,,,,
6672,0.0,0.0,1.24,29.0,6.194,1.557,0.0,0,0,80.15382898527056,25.380628459516128,,,,,,,,,
6673,0.0,0.0,1.26,29.0,5.641,1.875,0.0,0,0,84.21111784675465,24.27513890794448,,,,,,,,,
6674,0.0,0.0,1.25,29.0,5.641,6.617000000000001,0.0,0,0,83.1512905552283,28.707788507650672,,,,,,,,,
6675,0.0,0.0,1.37,29.0,2.018,6.147,0.0,0,0,76.58964255041278,28.830944243988956,,,,,,,,,
6676,0.0,28.0,0.8,29.0,4.755,4.9030000000000005,0.0,0,0,81.30273848401417,24.39477987193162,,,,,,,,,
6677,0.0,30.0,1.17,29.0,2.018,4.372,0.0,0,0,76.67257447744923,29.245062437956943,,,,,,,,,
6678,0.0,0.0,1.01,29.0,9.622,8.262,0.0,0,0,74.21978345427856,37.597556516348234,,,,,,,,,
6679,0.0,0.0,1.01,29.0,13.04,6.25,0.0,0,0,67.31713871667452,38.398140124229975,,,,,,,,,
6680,0.0,0.0,1.69,29.0,13.215,6.665,0.0,0,0,58.09494409154725,47.168342444906834,,,,,,,,,
6681,0.0,1.0,1.4,29.0,44.798,47.06399999999999,0.0,0,0,91.88668238651344,13.63680314443235,,,,,,,,,
6682,0.0,6.0,0.7,29.0,10.182,5.144,0.0,0,0,45.860139729398995,64.04960902300652,,,,,,,,,
6683,0.0,5.0,0.51,29.0,7.8039999999999985,5.144,0.0,0,0,46.114758429379194,61.28246849629999,,,,,,,,,
6684,0.0,4.0,1.05,29.0,6.665,8.128,0.0,0,0,45.24669001153565,59.894932648764204,,,,,,,,,
6685,0.0,2.0,1.57,29.0,6.268,10.543,0.0,0,0,33.079507145663456,77.58468787718361,,,,,,,,,
6686,0.0,3.0,0.35,29.0,13.164,14.897,0.0,0,0,48.64288113383088,73.2657483753493,,,,,,,,,
6687,0.0,11.0,1.36,29.0,6.147,6.693,0.0,0,0,31.18888433400592,73.8536153888217,,,,,,,,,
6688,0.0,8.0,0.76,29.0,6.25,6.693,0.0,0,0,37.63155410024944,67.37086806624953,,,,,,,,,
6689,0.0,7.0,0.92,29.0,4.372,7.572,0.0,0,0,32.105340272297376,75.23152845715686,,,,,,,,,
6690,0.0,9.0,0.94,29.0,1.875,7.572,0.0,0,0,24.93825015914308,82.70566075547671,,,,,,,,,
6691,0.0,10.0,1.28,29.0,1.557,6.832999999999998,0.0,0,0,26.556735285045864,79.28436282773546,,,,,,,,,
6692,0.0,1.0,,29.1,5.146,2.917,0.0,0,0,,,,,,,,,,,
6693,0.0,0.0,1.11,29.1,17.283,18.173,0.0,0,0,97.83412136877399,7.226015776345913,,,,,,,,,
6694,0.0,0.0,1.04,29.1,6.202000000000001,4.988,0.0,0,0,80.24419406411904,27.577539429760588,,,,,,,,,
6695,0.0,0.0,1.2,29.1,6.202000000000001,1.551,0.0,0,0,80.09865852809271,25.40915382298277,,,,,,,,,
6696,0.0,0.0,1.27,29.1,5.626,1.979,0.0,0,0,84.15042333821025,24.388803742701278,,,,,,,,,
6697,0.0,0.0,1.27,29.1,5.626,6.727,0.0,0,0,83.06742096634517,28.834119129947425,,,,,,,,,
6698,0.0,0.0,1.4,29.1,2.049,6.056,0.0,0,0,76.47796138104101,28.956667228809323,,,,,,,,,
6699,0.0,28.0,0.77,29.1,4.779,4.865,0.0,0,0,81.22514283767065,24.47189876164087,,,,,,,,,
6700,0.0,30.0,1.23,29.1,2.049,4.3260000000000005,0.0,0,0,76.62848943441335,29.31970997469109,,,,,,,,,
6701,0.0,0.0,1.01,29.1,9.61,8.224,0.0,0,0,74.12083610564576,37.68432492429711,,,,,,,,,
6702,0.0,0.0,1.04,29.1,13.08,6.256,0.0,0,0,67.22921913870485,38.47100084479217,,,,,,,,,
6703,0.0,0.0,1.7,29.1,13.281,6.694,0.0,0,0,57.963563770699956,47.31368433127989,,,,,,,,,
6704,0.0,1.0,1.4,29.1,44.8,47.159,0.0,0,0,92.02658094268199,13.501540652829217,,,,,,,,,
6705,0.0,6.0,0.71,29.1,10.136,5.122000000000001,0.0,0,0,45.92986724343975,63.99955238124717,,,,,,,,,
6706,0.0,5.0,0.44,29.1,7.789,5.122000000000001,0.0,0,0,46.14264806011896,61.27262006802059,,,,,,,,,
6707,0.0,4.0,1.03,29.1,6.694,8.101,0.0,0,0,45.27283521053216,59.85858007002839,,,,,,,,,
6708,0.0,2.0,1.57,29.1,6.459,10.786,0.0,0,0,33.137306363070614,77.63505054419686,,,,,,,,,
6709,0.0,3.0,0.3,29.1,13.097,14.853,0.0,0,0,48.619938595189524,73.25625180829279,,,,,,,,,
6710,0.0,11.0,1.37,29.1,6.056,6.694,0.0,0,0,31.210286076868954,73.82426401258599,,,,,,,,,
6711,0.0,8.0,0.81,29.1,6.256,6.694,0.0,0,0,37.67817672074911,67.32521816526108,,,,,,,,,
6712,0.0,7.0,0.88,29.1,4.3260000000000005,7.567,0.0,0,0,32.19294067027739,75.1600653871456,,,,,,,,,
6713,0.0,9.0,0.91,29.1,1.979,7.567,0.0,0,0,25.00416593290006,82.61633200523974,,,,,,,,,
6714,0.0,10.0,1.29,29.1,1.551,6.825,0.0,0,0,26.57907065719191,79.22693353273242,,,,,,,,,
6715,0.0,1.0,,29.2,5.183,3.071,0.0,0,0,,,,,,,,,,,
6716,0.0,0.0,1.07,29.2,17.284000000000002,18.137,0.0,0,0,97.78305231480554,7.290083675788641,,,,,,,,,
6717,0.0,0.0,1.04,29.2,6.205,5.009,0.0,0,0,80.21293868821911,27.555136236280884,,,,,,,,,
6718,0.0,0.0,1.15,29.2,6.205,1.543,0.0,0,0,80.04490412887007,25.43809499549839,,,,,,,,,
6719,0.0,0.0,1.29,29.2,5.612,2.086,0.0,0,0,84.08915613799438,24.504411439575527,,,,,,,,,
6720,0.0,0.0,1.3,29.2,5.612,6.84,0.0,0,0,82.98406023448118,28.961599627782995,,,,,,,,,
6721,0.0,0.0,1.4,29.2,2.085,5.965,0.0,0,0,76.36548202558535,29.083790072822353,,,,,,,,,
6722,0.0,28.0,0.75,29.2,4.807,4.829,0.0,0,0,81.14935564747265,24.546444182406542,,,,,,,,,
6723,0.0,30.0,1.29,29.2,2.085,4.272,0.0,0,0,76.58099859625756,29.39964873939823,,,,,,,,,
6724,0.0,0.0,1.03,29.2,9.599,8.195,0.0,0,0,74.0238411594535,37.77497928523588,,,,,,,,,
6725,0.0,0.0,1.06,29.2,13.126,6.27,0.0,0,0,67.13661761661812,38.54938942447727,,,,,,,,,
6726,0.0,0.0,1.68,29.2,13.344,6.726,0.0,0,0,57.830182863276505,47.46093182818896,,,,,,,,,
6727,0.0,1.0,1.4,29.2,44.801,47.254,0.0,0,0,92.16747908562976,13.36541061845838,,,,,,,,,
6728,0.0,6.0,0.72,29.2,10.092,5.107,0.0,0,0,46.00077360219065,63.947096665915964,,,,,,,,,
6729,0.0,5.0,0.36,29.2,7.769,5.107,0.0,0,0,46.17055907177213,61.259370915803565,,,,,,,,,
6730,0.0,4.0,0.99,29.2,6.726,8.075,0.0,0,0,45.29837168155164,59.8235110721529,,,,,,,,,
6731,0.0,2.0,1.58,29.2,6.66,11.034,0.0,0,0,33.201081247453374,77.68121906870412,,,,,,,,,
6732,0.0,3.0,0.24,29.2,13.029000000000002,14.817,0.0,0,0,48.60245575071284,73.2460832058616,,,,,,,,,
6733,0.0,11.0,1.39,29.2,5.965,6.699,0.0,0,0,31.230237543124773,73.79713908411355,,,,,,,,,
6734,0.0,8.0,0.86,29.2,6.27,6.699,0.0,0,0,37.72697777453159,67.27766978723326,,,,,,,,,
6735,0.0,7.0,0.87,29.2,4.272,7.563,0.0,0,0,32.27865241920734,75.09062126524191,,,,,,,,,
6736,0.0,9.0,0.89,29.2,2.086,7.563,0.0,0,0,25.06840714923866,82.52899512898482,,,,,,,,,
6737,0.0,10.0,1.29,29.2,1.543,6.818,0.0,0,0,26.601802382545436,79.16960205786057,,,,,,,,,
6738,0.0,1.0,,29.3,5.225,3.225,0.0,0,0,,,,,,,,,,,
6739,0.0,0.0,1.02,29.3,17.288,18.106,0.0,0,0,97.73604488109797,7.350814172593404,,,,,,,,,
6740,0.0,0.0,1.06,29.3,6.204,5.0280000000000005,0.0,0,0,80.18352876370558,27.530497362016547,,,,,,,,,
6741,0.0,0.0,1.12,29.3,6.204,1.5319999999999998,0.0,0,0,79.99543755115039,25.464092934954504,,,,,,,,,
6742,0.0,0.0,1.33,29.3,5.599,2.198,0.0,0,0,84.02944328031693,24.62066891861389,,,,,,,,,
6743,0.0,0.0,1.35,29.3,5.599,6.956,0.0,0,0,82.89888245326351,29.094410322259492,,,,,,,,,
6744,0.0,0.0,1.37,29.3,2.125,5.872999999999998,0.0,0,0,76.25520656978118,29.209356874125113,,,,,,,,,
6745,0.0,28.0,0.74,29.3,4.835,4.796,0.0,0,0,81.07456688752644,24.62002022744904,,,,,,,,,
6746,0.0,30.0,1.35,29.3,2.125,4.213,0.0,0,0,76.52913017276492,29.48589094804497,,,,,,,,,
6747,0.0,0.0,1.06,29.3,9.589,8.173,0.0,0,0,73.92541046216787,37.87118049387951,,,,,,,,,
6748,0.0,0.0,1.09,29.3,13.179,6.292000000000002,0.0,0,0,67.03924132178108,38.63314479821699,,,,,,,,,
6749,0.0,0.0,1.66,29.3,13.403,6.76,0.0,0,0,57.69671339859836,47.607990264240314,,,,,,,,,
6750,0.0,1.0,1.41,29.3,44.802,47.353,0.0,0,0,92.30737825872859,13.230346972018534,,,,,,,,,
6751,0.0,6.0,0.73,29.3,10.049,5.101,0.0,0,0,46.07261902692314,63.893710363383974,,,,,,,,,
6752,0.0,5.0,0.28,29.3,7.747999999999998,5.101,0.0,0,0,46.19507862316071,61.24528789221257,,,,,,,,,
6753,0.0,4.0,0.94,29.3,6.76,8.052,0.0,0,0,45.323332589296655,59.78975227411467,,,,,,,,,
6754,0.0,2.0,1.57,29.3,6.87,11.287,0.0,0,0,33.27120136093676,77.72202287640229,,,,,,,,,
6755,0.0,3.0,0.17,29.3,12.961,14.787,0.0,0,0,48.58930730109249,73.23879289010708,,,,,,,,,
6756,0.0,11.0,1.42,29.3,5.872999999999998,6.707000000000002,0.0,0,0,31.249657182119613,73.77120762194421,,,,,,,,,
6757,0.0,8.0,0.9,29.3,6.292000000000002,6.707000000000002,0.0,0,0,37.77497511580915,67.23123340382801,,,,,,,,,
6758,0.0,7.0,0.86,29.3,4.213,7.56,0.0,0,0,32.3634246024737,75.02220505956886,,,,,,,,,
6759,0.0,9.0,0.88,29.3,2.198,7.56,0.0,0,0,25.13135660882635,82.44376923091278,,,,,,,,,
6760,0.0,10.0,1.29,29.3,1.5319999999999998,6.812,0.0,0,0,26.624166503385606,79.11343907326997,,,,,,,,,
6761,0.0,1.0,,29.4,5.216,3.472,0.0,0,0,,,,,,,,,,,
6762,0.0,0.0,0.97,29.4,17.294,18.082,0.0,0,0,97.69106653630105,7.409755798945066,,,,,,,,,
6763,0.0,0.0,1.11,29.4,6.198,5.045,0.0,0,0,80.15584456544637,27.503261951993988,,,,,,,,,
6764,0.0,0.0,1.11,29.4,6.198,1.52,0.0,0,0,79.94809724439976,25.488590643658583,,,,,,,,,
6765,0.0,0.0,1.36,29.4,5.587999999999999,2.316,0.0,0,0,83.97157372587463,24.738536617997436,,,,,,,,,
6766,0.0,0.0,1.41,29.4,5.587999999999999,7.0760000000000005,0.0,0,0,82.81170531996067,29.231978003549468,,,,,,,,,
6767,0.0,0.0,1.32,29.4,2.167,5.782,0.0,0,0,76.15207391135189,29.32828602220048,,,,,,,,,
6768,0.0,28.0,0.72,29.4,4.859,4.763,0.0,0,0,81.00171159302748,24.691441452454733,,,,,,,,,
6769,0.0,30.0,1.39,29.4,2.167,4.15,0.0,0,0,76.47165280023702,29.57877079934188,,,,,,,,,
6770,0.0,0.0,1.11,29.4,9.58,8.156,0.0,0,0,73.82555338769903,37.972915782172954,,,,,,,,,
6771,0.0,0.0,1.1,29.4,13.24,6.324,0.0,0,0,66.93916292425534,38.72042785145846,,,,,,,,,
6772,0.0,0.0,1.63,29.4,13.456,6.794,0.0,0,0,57.559789888428185,47.757401646237,,,,,,,,,
6773,0.0,1.0,1.43,29.4,44.803,47.457,0.0,0,0,92.44927630327888,13.093459779599888,,,,,,,,,
6774,0.0,6.0,0.74,29.4,10.004,5.104,0.0,0,0,46.145990562561344,63.83817388522325,,,,,,,,,
6775,0.0,5.0,0.23,29.4,7.727,5.104,0.0,0,0,46.21813414667451,61.228391486303146,,,,,,,,,
6776,0.0,4.0,0.87,29.4,6.794,8.033,0.0,0,0,45.345797820746306,59.75936227906051,,,,,,,,,
6777,0.0,2.0,1.54,29.4,7.089,11.543,0.0,0,0,33.344416624076665,77.75879448654024,,,,,,,,,
6778,0.0,3.0,0.11,29.4,12.894,14.765,0.0,0,0,48.58065660322018,73.23305398520534,,,,,,,,,
6779,0.0,11.0,1.45,29.4,5.782,6.716,0.0,0,0,31.267623414644103,73.7475035102884,,,,,,,,,
6780,0.0,8.0,0.95,29.4,6.324,6.716,0.0,0,0,37.8212141529063,67.18693503948516,,,,,,,,,
6781,0.0,7.0,0.86,29.4,4.15,7.555,0.0,0,0,32.446946266174265,74.95608262175925,,,,,,,,,
6782,0.0,9.0,0.9,29.4,2.316,7.555,0.0,0,0,25.196687599762,82.35668197541716,,,,,,,,,
6783,0.0,10.0,1.29,29.4,1.52,6.808,0.0,0,0,26.643019892647306,79.06137178799771,,,,,,,,,
6784,0.0,1.0,,29.5,5.2639999999999985,3.62,0.0,0,0,,,,,,,,,,,
6785,0.0,0.0,0.93,29.5,17.302,18.067,0.0,0,0,97.64911654490277,7.465920037075124,,,,,,,,,
6786,0.0,0.0,1.15,29.5,6.189,5.06,0.0,0,0,80.12567724518777,27.476429062016045,,,,,,,,,
6787,0.0,0.0,1.12,29.5,6.189,1.507,0.0,0,0,79.90388258401465,25.51059489702269,,,,,,,,,
6788,0.0,0.0,1.38,29.5,5.58,2.44,0.0,0,0,83.91330850347875,24.858868518096312,,,,,,,,,
6789,0.0,0.0,1.46,29.5,5.58,7.2,0.0,0,0,82.72295548999685,29.375455145410086,,,,,,,,,
6790,0.0,0.0,1.25,29.5,2.208,5.691,0.0,0,0,76.0570846272719,29.4396012540931,,,,,,,,,
6791,0.0,28.0,0.7,29.5,4.879,4.731,0.0,0,0,80.93185059665942,24.759936207510712,,,,,,,,,
