,Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt
128819,4300,,,0,0,0,0,03_XX0001,3
128820,4400,,,0,0,0,0,03_XX0001,3
128821,4500,,,0,0,0,0,03_XX0001,3
128822,4600,,,0,0,0,0,03_XX0001,3
128823,4700,,,0,0,0,0,03_XX0001,3
128824,4800,,,0,0,0,0,03_XX0001,3
128825,4900,,,0,0,0,0,03_XX0001,3
128826,5000,,,0,0,0,0,03_XX0001,3
128827,5100,,,0,0,0,0,03_XX0001,3
128828,5200,,,0,0,0,0,03_XX0001,3
128829,5300,,,0,0,0,0,03_XX0001,3
128830,5400,,,0,0,0,0,03_XX0001,3
128831,5500,,,0,0,0,0,03_XX0001,3
128832,5600,,,0,0,0,0,03_XX0001,3
128833,5700,,,0,0,0,0,03_XX0001,3
128834,5800,,,0,0,0,0,03_XX0001,3
128835,5900,,,0,0,0,0,03_XX0001,3
128836,6000,,,0,0,0,0,03_XX0001,3
128837,6100,,,0,0,0,0,03_XX0001,3
128838,6200,,,0,0,0,0,03_XX0001,3
128839,6300,,,0,0,0,0,03_XX0001,3
128840,6400,,,0,0,0,0,03_XX0001,3
128841,6500,,,0,0,0,0,03_XX0001,3
128842,6600,,,0,0,0,0,03_XX0001,3
128843,6700,,,0,0,0,0,03_XX0001,3
128844,6800,,,0,0,0,0,03_XX0001,3
128845,6900,,,0,0,0,0,03_XX0001,3
128846,7000,,,0,0,0,0,03_XX0001,3
128847,7100,,,0,0,0,0,03_XX0001,3
128848,7200,,,0,0,0,0,03_XX0001,3
128849,7300,,,0,0,0,0,03_XX0001,3
128850,7400,,,0,0,0,0,03_XX0001,3
128851,7500,,,0,0,0,0,03_XX0001,3
128852,7600,,,0,0,0,0,03_XX0001,3
128853,7700,,,0,0,0,0,03_XX0001,3
128854,7800,,,0,0,0,0,03_XX0001,3
128855,7900,,,0,0,0,0,03_XX0001,3
128856,8000,,,0,0,0,0,03_XX0001,3
128857,8100,,,0,0,0,0,03_XX0001,3
128858,8200,,,0.01,0,0,0,03_XX0001,3
128859,8300,,,0.02,0.18,0,0,03_XX0001,3
128860,8400,,,0.04,0.2,0,0,03_XX0001,3
128861,8500,,,0.06,0.24,0,0,03_XX0001,3
128862,8600,,,0.09,0.31,0,0,03_XX0001,3
128863,8700,-8.3,-5.71,0.13,0.39,9.291,1.7,03_XX0001,3
128864,8800,-8.303,-5.725,0.17,0.5,9.443,1.487,03_XX0001,3
128865,8900,-8.307,-5.743,0.23,0.66,9.591,1.293,03_XX0001,3
128866,9000,-8.312,-5.764,0.3,0.85,9.739,1.125,03_XX0001,3
128867,9100,-8.318,-5.791,0.4,1.09,9.893,0.991,03_XX0001,3
128868,9200,-8.325,-5.825,0.51,1.19,10.058,0.894,03_XX0001,3
128869,9300,-8.335,-5.868,0.64,1.38,10.234,0.836,03_XX0001,3
128870,9400,-8.349,-5.923,0.79,1.49,10.416,14.65,03_XX0001,3
128871,9500,-8.367,-5.996,0.94,1.47,10.598,14.517,03_XX0001,3
128872,9600,-8.39,-6.09,1.08,1.33,10.771,14.355,03_XX0001,3
128873,9700,-8.421,-6.207,1.2,1.15,10.93,14.164,03_XX0001,3
128874,9800,-8.46,-6.348,1.31,0.96,11.073,13.943,03_XX0001,3
128875,9900,-8.506,-6.505,1.39,0.76,11.204,13.7,03_XX0001,3
128876,10000,-8.559,-6.669,1.46,0.56,11.328,13.447,03_XX0001,3
128877,10100,-8.614,-6.827,1.51,0.35,11.449,13.197,03_XX0001,3
128878,10200,-8.668,-6.977,1.53,0.13,11.566,12.959,03_XX0001,3
128879,10300,-8.717,-7.118,1.53,-0.05,11.671,12.733,03_XX0001,3
128880,10400,-8.757,-7.256,1.52,-0.15,11.751,12.509,03_XX0001,3
128881,10500,-8.782,-7.394,1.51,-0.13,11.533,12.269,03_XX0001,3
128882,10600,-8.788,-7.536,1.5,-0.01,11.307,11.992,03_XX0001,3
128883,10700,-8.769,-7.68,1.5,0.12,11.064,11.66,03_XX0001,3
128884,10800,-8.722,-7.821,1.52,0.18,10.808,11.271,03_XX0001,3
128885,10900,-8.644,-7.952,1.53,0.08,10.553,10.833,03_XX0001,3
128886,11000,-8.538,-8.066,1.53,-0.14,10.32,10.361,03_XX0001,3
128887,11100,-8.411,-8.163,1.51,-0.27,10.121,9.866,03_XX0001,3
128888,11200,-8.27,-8.247,1.49,-0.13,9.95,9.352,03_XX0001,3
128889,11300,-8.122,-8.324,1.49,0.19,9.597,8.824,03_XX0001,3
128890,11400,-7.977,-8.387,1.52,0.53,9.023,8.29,03_XX0001,3
128891,11500,-7.843,-8.421,1.59,0.82,8.437,7.767,03_XX0001,3
128892,11600,-7.725,-8.409,1.69,1.08,7.865,7.277,03_XX0001,3
128893,11700,-7.625,-8.34,1.81,1.32,7.328,6.838,03_XX0001,3
128894,11800,-7.543,-8.214,1.95,1.61,6.843,6.461,03_XX0001,3
128895,11900,-7.474,-8.039,2.13,1.98,6.419,6.15,03_XX0001,3
128896,12000,-7.412,-7.824,2.35,2.36,6.062,5.904,03_XX0001,3
128897,12100,-7.352,-7.576,2.6,2.52,5.768,5.724,03_XX0001,3
128898,12200,-7.29,-7.298,2.84,2.22,5.522,5.605,03_XX0001,3
128899,12300,-7.222,-6.994,3.03,1.52,5.31,5.539,03_XX0001,3
128900,12400,-7.148,-6.666,3.14,0.66,5.119,5.517,03_XX0001,3
128901,12500,-7.067,-6.319,3.16,-0.18,4.939,5.527,03_XX0001,3
128902,12600,-6.983,-5.961,3.11,-0.88,4.767,5.557,03_XX0001,3
128903,12700,-6.898,-5.606,2.99,-1.37,4.599,5.59,03_XX0001,3
128904,12800,-6.815,-5.275,2.84,-1.68,4.429,5.607,03_XX0001,3
128905,12900,-6.735,-4.987,2.66,-1.88,4.25,5.587,03_XX0001,3
128906,13000,-6.665,-4.751,2.46,-2.02,4.061,5.524,03_XX0001,3
128907,13100,-6.61,-4.558,2.26,-2.03,3.875,5.429,03_XX0001,3
128908,13200,-6.579,-4.392,2.06,-1.8,3.709,5.331,03_XX0001,3
128909,13300,-6.574,-4.236,1.91,-1.26,3.582,5.252,03_XX0001,3
128910,13400,-6.592,-4.079,1.82,-0.46,3.498,5.2,03_XX0001,3
128911,13500,-6.626,-3.922,1.82,0.45,3.452,5.166,03_XX0001,3
128912,13600,-6.665,-3.763,1.91,1.27,3.437,5.142,03_XX0001,3
128913,13700,-6.701,-3.598,2.07,1.89,3.453,5.124,03_XX0001,3
128914,13800,-6.732,-3.417,2.28,2.26,3.504,5.125,03_XX0001,3
128915,13900,-6.756,-3.208,2.51,2.45,3.591,5.163,03_XX0001,3
128916,14000,-6.776,-2.963,2.76,2.54,3.701,5.264,03_XX0001,3
128917,14100,-6.797,-2.675,3.02,2.55,3.813,5.449,03_XX0001,3
128918,14200,-6.821,-2.346,3.27,2.48,3.906,5.731,03_XX0001,3
128919,14300,-6.853,-1.981,3.51,2.28,3.971,6.104,03_XX0001,3
128920,14400,-6.891,-1.588,3.72,1.94,4.013,6.551,03_XX0001,3
128921,14500,-6.938,-1.179,3.9,1.5,4.045,7.049,03_XX0001,3
128922,14600,-6.995,-0.764,4.02,1,4.083,7.58,03_XX0001,3
128923,14700,-7.067,-0.349,4.1,0.54,4.139,8.128,03_XX0001,3
128924,14800,-7.159,0.064,4.13,0.17,4.22,8.367,03_XX0001,3
128925,14900,-7.273,0.472,4.13,-0.11,4.328,8.364,03_XX0001,3
128926,15000,-7.41,0.868,4.11,-0.35,4.459,8.397,03_XX0001,3
128927,15100,-7.569,1.249,4.06,-0.58,4.61,8.46,03_XX0001,3
128928,15200,-7.747,1.614,4,-0.76,4.777,8.552,03_XX0001,3
128929,15300,-7.941,1.966,3.92,-0.84,4.956,8.673,03_XX0001,3
128930,15400,-8.145,2.306,3.83,-0.79,5.139,8.824,03_XX0001,3
128931,15500,-8.358,2.63,3.76,-0.61,5.316,9.002,03_XX0001,3
128932,15600,-8.576,2.931,3.71,-0.38,5.476,9.201,03_XX0001,3
128933,15700,-8.801,3.205,3.68,-0.16,5.616,9.417,03_XX0001,3
128934,15800,-9.034,3.455,3.68,0.02,5.743,9.649,03_XX0001,3
128935,15900,-9.28,3.69,3.69,0.19,5.872,9.907,03_XX0001,3
128936,16000,-9.54,3.922,3.72,0.36,6.017,9.887,03_XX0001,3
128937,16100,-9.817,4.157,3.76,0.54,6.184,9.862,03_XX0001,3
128938,16200,-10.107,4.401,3.82,0.66,6.373,9.852,03_XX0001,3
128939,16300,-10.411,4.653,3.89,0.69,6.58,9.859,03_XX0001,3
128940,16400,-10.725,4.911,3.96,0.6,6.801,9.883,03_XX0001,3
128941,16500,-11.047,5.172,4.01,0.43,7.033,9.922,03_XX0001,3
128942,16600,-11.377,5.429,4.04,0.24,7.272,9.975,03_XX0001,3
128943,16700,-11.711,5.675,4.06,0.04,7.514,10.043,03_XX0001,3
128944,16800,-12.05,5.908,4.05,-0.13,7.756,10.128,03_XX0001,3
128945,16900,-12.392,6.126,4.03,-0.28,7.997,10.23,03_XX0001,3
128946,17000,-12.737,6.33,4,-0.37,8.241,10.351,03_XX0001,3
128947,17100,-13.085,6.52,3.96,-0.4,8.493,10.494,03_XX0001,3
128948,17200,-13.437,6.696,3.92,-0.4,8.759,10.66,03_XX0001,3
128949,17300,-13.791,6.858,3.88,-0.38,9.037,10.851,03_XX0001,3
128950,17400,-14.147,7.007,3.84,-0.37,9.324,11.062,03_XX0001,3
128951,17500,-14.504,7.143,3.8,-0.39,9.614,11.288,03_XX0001,3
128952,17600,-14.86,7.27,3.76,-0.41,9.9,11.52,03_XX0001,3
128953,17700,-15.217,7.388,3.72,-0.44,10.175,11.757,03_XX0001,3
128954,17800,-15.572,7.495,3.68,-0.46,10.431,11.998,03_XX0001,3
128955,17900,-15.928,7.591,3.63,-0.49,10.664,12.249,03_XX0001,3
128956,18000,-16.281,7.674,3.58,-0.53,10.878,12.515,03_XX0001,3
128957,18100,-16.631,7.742,3.52,-0.59,11.081,12.796,03_XX0001,3
128958,18200,-16.977,7.799,3.46,-0.67,11.288,13.089,03_XX0001,3
128959,18300,-17.318,7.846,3.39,-0.78,11.505,13.388,03_XX0001,3
128960,18400,-17.654,7.886,3.3,-0.89,11.733,13.685,03_XX0001,3
128961,18500,-17.983,7.921,3.21,-0.99,11.963,13.975,03_XX0001,3
128962,18600,-18.304,7.954,3.11,-1.03,12.187,14.254,03_XX0001,3
128963,18700,-18.615,7.988,3,-1.01,12.393,14.519,03_XX0001,3
128964,18800,-18.913,8.023,2.91,-0.95,12.576,14.766,03_XX0001,3
128965,18900,-19.194,8.06,2.81,-0.91,12.738,14.949,03_XX0001,3
128966,19000,-19.46,8.098,2.72,-0.91,12.88,15.029,03_XX0001,3
128967,19100,-19.712,8.137,2.63,-0.92,13.01,15.109,03_XX0001,3
128968,19200,-19.956,8.177,2.54,-0.9,13.135,15.193,03_XX0001,3
128969,19300,-20.199,8.223,2.45,-0.82,13.264,15.287,03_XX0001,3
128970,19400,-20.439,8.271,2.38,-0.69,13.398,15.388,03_XX0001,3
128971,19500,-20.676,8.318,2.31,-0.57,13.538,15.486,03_XX0001,3
128972,19600,-20.904,8.352,2.26,-0.49,13.678,15.572,03_XX0001,3
128973,19700,-21.124,8.366,2.21,-0.47,13.816,15.641,03_XX0001,3
128974,19800,-21.337,8.361,2.17,-0.5,13.952,15.695,03_XX0001,3
128975,19900,-21.544,8.34,2.11,-0.54,14.09,15.743,03_XX0001,3
193164,0,-10.784,-22.442,0.51,0.7,13.431,16.189,04_XX0001,4
193165,100,-10.717,-22.45,0.65,1.44,13.479,16.104,04_XX0001,4
193166,200,-10.632,-22.457,0.8,1.52,13.54,15.998,04_XX0001,4
193167,300,-10.528,-22.463,0.96,1.66,13.617,15.872,04_XX0001,4
193168,400,-10.407,-22.467,1.13,1.86,13.715,15.732,04_XX0001,4
193169,500,-10.275,-22.473,1.33,1.73,13.833,15.585,04_XX0001,4
193170,600,-10.135,-22.485,1.47,1.39,13.971,15.442,04_XX0001,4
193171,700,-9.989,-22.509,1.6,1.21,14.128,15.311,04_XX0001,4
193172,800,-9.837,-22.553,1.71,0.98,14.305,15.204,04_XX0001,4
193173,900,-9.676,-22.625,1.8,0.81,14.507,15.128,04_XX0001,4
193174,1000,-9.507,-22.723,1.88,0.72,14.736,15.084,04_XX0001,4
193175,1100,-9.331,-22.84,1.95,0.67,14.987,15.066,04_XX0001,4
193176,1200,-9.153,-22.963,2.01,0.57,15.249,15.068,04_XX0001,4
193177,1300,-8.977,-23.083,2.06,0.4,15.512,15.089,04_XX0001,4
193178,1400,-8.802,-23.197,2.09,0.18,15.771,15.134,04_XX0001,4
193179,1500,-8.624,-23.306,2.1,-0.01,16.024,15.208,04_XX0001,4
193180,1600,-8.44,-23.408,2.09,-0.08,16.274,15.313,04_XX0001,4
193181,1700,-8.249,-23.497,2.08,-0.05,16.517,15.444,04_XX0001,4
193182,1800,-8.053,-23.568,2.08,0.03,16.749,15.591,04_XX0001,4
193183,1900,-7.855,-23.619,2.09,0.1,16.966,15.745,04_XX0001,4
193184,2000,-7.655,-23.656,2.1,0.13,17.167,15.905,04_XX0001,4
193185,2100,-7.452,-23.684,2.12,0.17,17.352,16.072,04_XX0001,4
193186,2200,-7.244,-23.705,2.14,0.26,17.521,16.244,04_XX0001,4
193187,2300,-7.032,-23.717,2.17,0.4,17.668,16.417,04_XX0001,4
193188,2400,-6.815,-23.716,2.22,0.56,17.787,16.591,04_XX0001,4
193189,2500,-6.596,-23.703,2.28,0.71,17.877,16.772,04_XX0001,4
193190,2600,-6.372,-23.678,2.36,0.84,17.944,16.969,04_XX0001,4
193191,2700,-6.143,-23.645,2.45,0.97,18,17.19,04_XX0001,4
193192,2800,-5.906,-23.601,2.55,1.1,18.059,17.437,04_XX0001,4
193193,2900,-5.659,-23.547,2.67,1.23,18.129,17.702,04_XX0001,4
193194,3000,-5.399,-23.482,2.8,1.36,18.21,17.977,04_XX0001,4
193195,3100,-5.127,-23.408,2.94,1.48,18.29,18.253,04_XX0001,4
193196,3200,-4.839,-23.327,3.09,1.57,18.357,18.525,04_XX0001,4
193197,3300,-4.535,-23.242,3.25,1.63,18.405,18.793,04_XX0001,4
193198,3400,-4.213,-23.158,3.42,1.65,18.437,18.792,04_XX0001,4
193199,3500,-3.872,-23.076,3.58,1.63,18.466,18.706,04_XX0001,4
193200,3600,-3.513,-22.999,3.74,1.56,18.506,18.606,04_XX0001,4
193201,3700,-3.136,-22.925,3.9,1.46,18.54,18.487,04_XX0001,4
193202,3800,-2.74,-22.852,4.04,1.34,18.355,18.344,04_XX0001,4
193203,3900,-2.329,-22.779,4.16,1.19,18.17,18.174,04_XX0001,4
193204,4000,-1.904,-22.707,4.27,1.03,17.975,17.975,04_XX0001,4
193205,4100,-1.466,-22.638,4.37,0.84,17.757,17.747,04_XX0001,4
193206,4200,-1.02,-22.576,4.44,0.63,17.508,17.488,04_XX0001,4
193207,4300,-0.568,-22.519,4.49,0.39,17.224,17.192,04_XX0001,4
193208,4400,-0.111,-22.468,4.52,0.16,16.91,16.851,04_XX0001,4
193209,4500,0.348,-22.422,4.52,-0.04,16.576,16.46,04_XX0001,4
193210,4600,0.807,-22.385,4.51,-0.21,16.24,16.025,04_XX0001,4
193211,4700,1.265,-22.364,4.48,-0.35,15.92,15.562,04_XX0001,4
193212,4800,1.718,-22.368,4.44,-0.47,15.628,15.093,04_XX0001,4
193213,4900,2.162,-22.403,4.39,-0.6,15.206,14.637,04_XX0001,4
193214,5000,2.594,-22.468,4.32,-0.73,14.505,14.203,04_XX0001,4
193215,5100,3.014,-22.558,4.24,-0.89,13.796,13.792,04_XX0001,4
193216,5200,3.422,-22.669,4.15,-1.04,13.094,13.401,04_XX0001,4
193217,5300,3.817,-22.797,4.03,-1.2,12.418,13.026,04_XX0001,4
193218,5400,4.197,-22.941,3.91,-1.34,11.784,12.665,04_XX0001,4
193219,5500,4.558,-23.099,3.77,-1.44,11.209,12.313,04_XX0001,4
193220,5600,4.899,-23.268,3.62,-1.49,10.7,11.97,04_XX0001,4
193221,5700,5.218,-23.439,3.47,-1.48,10.26,11.636,04_XX0001,4
193222,5800,5.515,-23.606,3.32,-1.43,9.884,11.314,04_XX0001,4
193223,5900,5.79,-23.765,3.18,-1.38,9.566,11.007,04_XX0001,4
193224,6000,6.045,-23.919,3.05,-1.32,9.298,10.716,04_XX0001,4
193225,6100,6.28,-24.076,2.92,-1.27,9.069,10.441,04_XX0001,4
193226,6200,6.496,-24.244,2.8,-1.22,8.87,10.18,04_XX0001,4
193227,6300,6.693,-24.428,2.68,-1.18,8.699,9.931,04_XX0001,4
193228,6400,6.873,-24.623,2.56,-1.17,8.558,9.693,04_XX0001,4
193229,6500,7.038,-24.823,2.44,-1.17,8.456,9.466,04_XX0001,4
193230,6600,7.189,-25.024,2.32,-1.17,8.398,9.248,04_XX0001,4
193231,6700,7.321,-25.221,2.21,-1.12,8.382,9.042,04_XX0001,4
193232,6800,7.432,-25.411,2.1,-0.95,8.401,8.846,04_XX0001,4
193233,6900,7.514,-25.594,2.02,-0.67,8.443,8.659,04_XX0001,4
193234,7000,7.564,-25.768,1.97,-0.31,8.497,8.479,04_XX0001,4
193235,7100,7.577,-25.933,1.96,0.09,8.552,8.309,04_XX0001,4
193236,7200,7.549,-26.089,1.99,0.51,8.601,8.158,04_XX0001,4
193237,7300,7.478,-26.236,2.06,0.95,8.643,8.041,04_XX0001,4
193238,7400,7.362,-26.377,2.18,1.41,8.686,7.97,04_XX0001,4
193239,7500,7.201,-26.512,2.34,1.88,8.742,7.956,04_XX0001,4
193240,7600,6.998,-26.638,2.56,2.32,8.827,8,04_XX0001,4
193241,7700,6.757,-26.755,2.81,2.66,8.956,8.099,04_XX0001,4
193242,7800,6.483,-26.859,3.08,2.85,9.135,8.245,04_XX0001,4
193243,7900,6.179,-26.951,3.37,2.89,9.371,8.434,04_XX0001,4
193244,8000,5.843,-27.037,3.66,2.81,9.664,8.66,04_XX0001,4
193245,8100,5.477,-27.121,3.93,2.67,10.017,8.917,04_XX0001,4
193246,8200,5.078,-27.208,4.19,2.52,10.147,9.198,04_XX0001,4
193247,8300,4.645,-27.298,4.44,2.36,10.051,9.495,04_XX0001,4
193248,8400,4.181,-27.381,4.66,2.16,9.97,9.799,04_XX0001,4
193249,8500,3.689,-27.443,4.87,1.91,9.895,10.102,04_XX0001,4
193250,8600,3.176,-27.47,5.04,1.57,9.817,9.76,04_XX0001,4
193251,8700,2.65,-27.453,5.18,1.16,9.732,9.084,04_XX0001,4
193252,8800,2.117,-27.393,5.27,0.71,9.644,8.47,04_XX0001,4
193253,8900,1.58,-27.295,5.32,0.24,9.56,7.941,04_XX0001,4
193254,9000,1.044,-27.172,5.32,-0.21,9.473,7.515,04_XX0001,4
193255,9100,0.51,-27.033,5.28,-0.63,9.004,7.209,04_XX0001,4
193256,9200,-0.017,-26.892,5.2,-1.02,8.619,7.036,04_XX0001,4
193257,9300,-0.536,-26.758,5.08,-1.36,8.316,7.002,04_XX0001,4
193258,9400,-1.041,-26.639,4.93,-1.63,8.087,4.484,04_XX0001,4
193259,9500,-1.529,-26.54,4.75,-1.8,7.922,4.572,04_XX0001,4
193260,9600,-1.993,-26.46,4.57,-1.86,7.81,4.682,04_XX0001,4
193261,9700,-2.433,-26.398,4.39,-1.83,7.739,4.806,04_XX0001,4
193262,9800,-2.848,-26.353,4.21,-1.74,7.697,4.942,04_XX0001,4
193263,9900,-3.241,-26.325,4.04,-1.62,7.679,5.085,04_XX0001,4
193264,10000,-3.619,-26.312,3.88,-1.49,7.681,5.235,04_XX0001,4
193265,10100,-3.986,-26.312,3.74,-1.35,7.699,5.392,04_XX0001,4
193266,10200,-4.347,-26.318,3.61,-1.22,7.726,5.555,04_XX0001,4
193267,10300,-4.703,-26.321,3.5,-1.13,7.75,5.726,04_XX0001,4
193268,10400,-5.054,-26.317,3.38,-1.11,7.766,5.903,04_XX0001,4
193269,10500,-5.395,-26.305,3.27,-1.17,7.776,6.083,04_XX0001,4
193270,10600,-5.725,-26.287,3.15,-1.3,7.792,6.259,04_XX0001,4
193271,10700,-6.04,-26.267,3.01,-1.48,7.828,6.426,04_XX0001,4
193272,10800,-6.34,-26.243,2.85,-1.65,7.888,6.583,04_XX0001,4
193273,10900,-6.622,-26.214,2.68,-1.79,7.963,6.728,04_XX0001,4
193274,11000,-6.884,-26.177,2.5,-1.87,8.039,6.859,04_XX0001,4
193275,11100,-7.124,-26.13,2.31,-1.88,8.109,6.976,04_XX0001,4
193276,11200,-7.339,-26.074,2.12,-1.83,8.175,7.075,04_XX0001,4
193277,11300,-7.529,-26.011,1.95,-1.71,8.248,7.154,04_XX0001,4
193278,11400,-7.693,-25.943,1.78,-1.55,8.341,7.213,04_XX0001,4
193279,11500,-7.834,-25.872,1.64,-1.38,8.46,7.249,04_XX0001,4
193280,11600,-7.953,-25.795,1.51,-1.19,8.602,7.264,04_XX0001,4
193281,11700,-8.05,-25.709,1.4,-1,8.759,7.261,04_XX0001,4
193282,11800,-8.128,-25.614,1.31,-0.81,8.925,7.245,04_XX0001,4
193283,11900,-8.186,-25.509,1.23,-0.62,9.096,7.221,04_XX0001,4
193284,12000,-8.225,-25.398,1.18,-0.44,9.274,7.19,04_XX0001,4
193285,12100,-8.245,-25.284,1.15,-0.3,9.458,7.153,04_XX0001,4
193286,12200,-8.246,-25.171,1.12,-0.2,9.652,7.108,04_XX0001,4
193287,12300,-8.23,-25.063,1.11,-0.13,9.856,7.057,04_XX0001,4
193288,12400,-8.199,-24.961,1.09,-0.08,10.075,7.002,04_XX0001,4
193289,12500,-8.155,-24.865,1.09,-0.02,10.307,6.945,04_XX0001,4
193290,12600,-8.102,-24.775,1.09,0.05,10.551,6.892,04_XX0001,4
193291,12700,-8.041,-24.688,1.1,0.1,10.798,6.846,04_XX0001,4
193292,12800,-7.975,-24.605,1.11,0.12,11.041,6.809,04_XX0001,4
193293,12900,-7.905,-24.521,1.12,0.11,11.271,6.784,04_XX0001,4
193294,13000,-7.831,-24.435,1.13,0.08,11.479,6.774,04_XX0001,4
193295,13100,-7.756,-24.345,1.14,0.04,11.664,6.781,04_XX0001,4
193296,13200,-7.679,-24.253,1.14,-0.01,11.832,6.805,04_XX0001,4
193297,13300,-7.6,-24.162,1.14,-0.07,11.995,6.843,04_XX0001,4
193298,13400,-7.518,-24.075,1.13,-0.13,12.166,6.89,04_XX0001,4
193299,13500,-7.432,-23.998,1.11,-0.16,12.348,6.943,04_XX0001,4
193300,13600,-7.344,-23.93,1.1,-0.16,12.538,7,04_XX0001,4
193301,13700,-7.255,-23.87,1.08,-0.11,12.726,7.062,04_XX0001,4
193302,13800,-7.169,-23.814,1.07,-0.04,12.905,7.133,04_XX0001,4
193303,13900,-7.088,-23.755,1.07,0.03,13.07,7.215,04_XX0001,4
193304,14000,-7.014,-23.691,1.08,0.07,13.144,7.304,04_XX0001,4
193305,14100,-6.947,-23.616,1.09,0.09,13.109,7.395,04_XX0001,4
193306,14200,-6.883,-23.531,1.1,0.08,13.07,7.48,04_XX0001,4
193307,14300,-6.82,-23.437,1.1,0.04,13.027,7.553,04_XX0001,4
193308,14400,-6.754,-23.339,1.1,-0.04,12.981,7.609,04_XX0001,4
193309,14500,-6.681,-23.242,1.09,-0.18,12.936,7.645,04_XX0001,4
193310,14600,-6.601,-23.154,1.07,-0.35,12.899,7.662,04_XX0001,4
193311,14700,-6.515,-23.076,1.02,-0.49,12.877,7.661,04_XX0001,4
193312,14800,-6.428,-23.01,0.97,-0.5,12.872,7.647,04_XX0001,4
193313,14900,-6.343,-22.956,0.93,-0.39,12.885,7.624,04_XX0001,4
193314,15000,-6.266,-22.914,0.9,-0.22,12.911,7.594,04_XX0001,4
193315,15100,-6.196,-22.888,0.88,-0.04,12.945,7.56,04_XX0001,4
193316,15200,-6.133,-22.882,0.89,0.13,12.986,7.525,04_XX0001,4
193317,15300,-6.075,-22.9,0.91,0.29,13.037,7.49,04_XX0001,4
193318,15400,-6.018,-22.945,0.94,0.44,13.1,7.457,04_XX0001,4
193319,15500,-5.961,-23.013,1,0.61,13.179,7.427,04_XX0001,4
193320,15600,-5.902,-23.102,1.07,0.81,13.271,7.397,04_XX0001,4
193321,15700,-5.843,-23.208,1.16,0.98,13.367,7.366,04_XX0001,4
193322,15800,-5.784,-23.324,1.26,1.05,13.454,7.333,04_XX0001,4
193323,15900,-5.726,-23.448,1.36,0.99,13.522,7.298,04_XX0001,4
193324,16000,-5.674,-23.578,1.46,0.87,13.569,7.264,04_XX0001,4
193325,16100,-5.629,-23.715,1.54,0.78,13.611,7.237,04_XX0001,4
193326,16200,-5.595,-23.865,1.61,0.78,13.67,7.222,04_XX0001,4
193327,16300,-5.577,-24.029,1.7,0.87,13.771,7.226,04_XX0001,4
193328,16400,-5.577,-24.205,1.79,0.97,13.924,7.25,04_XX0001,4
193329,16500,-5.593,-24.387,1.89,1,14.129,7.293,04_XX0001,4
193330,16600,-5.626,-24.572,1.99,0.93,14.375,7.352,04_XX0001,4
193331,16700,-5.67,-24.764,2.07,0.8,14.65,7.424,04_XX0001,4
193332,16800,-5.725,-24.969,2.15,0.71,14.946,7.51,04_XX0001,4
193333,16900,-5.79,-25.189,2.22,0.7,15.26,7.609,04_XX0001,4
193334,17000,-5.863,-25.418,2.29,0.71,15.585,7.719,04_XX0001,4
193335,17100,-5.944,-25.646,2.36,0.65,15.917,7.833,04_XX0001,4
193336,17200,-6.031,-25.87,2.41,0.47,16.251,7.943,04_XX0001,4
193337,17300,-6.123,-26.091,2.45,0.26,16.587,8.051,04_XX0001,4
193338,17400,-6.219,-26.317,2.47,0.12,16.928,8.163,04_XX0001,4
193339,17500,-6.32,-26.549,2.48,0.1,17.274,8.284,04_XX0001,4
193340,17600,-6.426,-26.783,2.49,0.15,17.621,8.413,04_XX0001,4
193341,17700,-6.538,-27.012,2.51,0.16,17.963,8.54,04_XX0001,4
193342,17800,-6.652,-27.233,2.52,0.06,18.3,8.658,04_XX0001,4
193343,17900,-6.767,-27.451,2.52,-0.08,18.636,8.766,04_XX0001,4
193344,18000,-6.882,-27.673,2.5,-0.16,18.979,8.867,04_XX0001,4
193345,18100,-6.996,-27.901,2.49,-0.14,19.047,8.964,04_XX0001,4
193346,18200,-7.112,-28.13,2.48,-0.09,19.074,9.059,04_XX0001,4
