DataSetIndex,TrialBasedIndex,eventTimeIndex,eventTime,Ts,X,Y,TeamID,PlayerID,EventUID,Competition,MatchID,OthTeam,RefTeam,Season,dtPrevEvent,eventClassification,eventOverlap,temporalAggregate,Acceleration,Speed,Length_oth,Length_ref,ShapeRatio_oth,ShapeRatio_ref,Spread_oth,Spread_ref,SumVertices_oth,SumVertices_ref,Surface_oth,Surface_ref,TeamCentX_oth,TeamCentX_ref,TeamCentY_oth,TeamCentY_ref,Width_oth,Width_ref,distFrame,distToCent,stdSpread_oth,stdSpread_ref,vNorm
328665,3501,-60.0,-6.0,42.6,13.328103144908495,23.57373819395288,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.89,3.0699999999999994,,,,,,,,,,,,,,,,,0.29498174775343466,32.37035261793485,,,2.9498174775343053
328666,3502,-59.0,-5.899999999999999,42.7,13.099319142481553,23.74201324704217,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.18,2.87,,,,,,,,,,,,,,,,,0.2725919709230233,32.43072428147628,,,2.725919709230292
328667,3503,-58.0,-5.800000000000003,42.8,12.885766407119027,23.892428860349888,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.439999999999983,2.6400000000000183,,,,,,,,,,,,,,,,,0.24962537300996346,32.431291020000096,,,2.496253730099688
328668,3504,-57.0,-5.700000000000002,42.9,12.688793912427958,24.02612650419659,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.66,2.379999999999999,,,,,,,,,,,,,,,,,0.2266354107973223,32.377312270005476,,,2.2663541079731906
328669,3505,-56.0,-5.600000000000001,43.0,12.509003842653458,24.144429669329572,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.8200000000000003,2.1100000000000003,,,,,,,,,,,,,,,,,0.20405027885869306,32.27450994204324,,,2.0405027885869016
328670,3506,-55.0,-5.5,43.1,12.346557386995661,24.24843310749318,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.88,1.82,,,,,,,,,,,,,,,,,0.18203872470390106,32.12858531223022,,,1.8203872470389844
328671,3507,-54.0,-5.399999999999999,43.2,12.201247547780369,24.338950753362326,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.81,1.5400000000000005,,,,,,,,,,,,,,,,,0.16050761824905727,31.94522263323471,,,1.6050761824906068
328672,3508,-53.0,-5.300000000000004,43.3,12.07299211244818,24.416399838204068,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.630000000000016,1.260000000000019,,,,,,,,,,,,,,,,,0.13923740895771985,31.729969956754307,,,1.392374089577228
328673,3509,-52.0,-5.200000000000003,43.4,11.961712609970679,24.480976236222077,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.3999999999999995,1.01,,,,,,,,,,,,,,,,,0.11813098671811435,31.48822126877539,,,1.1813098671811266
328674,3510,-51.0,-5.100000000000001,43.5,11.867379512589753,24.532775002528076,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-2.15,0.7799999999999998,,,,,,,,,,,,,,,,,0.0972083490690558,31.22536706500828,,,0.972083490690544
328675,3511,-50.0,-5.0,43.6,11.789932349074727,24.57202234806352,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.8000000000000005,0.58,,,,,,,,,,,,,,,,,0.07678290943030923,30.946793325393205,,,0.7678290943030813
328676,3512,-49.0,-4.899999999999999,43.7,11.728992618060472,24.599344726463762,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.3500000000000003,0.4300000000000001,,,,,,,,,,,,,,,,,0.057225217493646174,30.65779738636917,,,0.5722521749364738
328677,3513,-48.0,-4.800000000000004,43.8,11.684008898776426,24.61537122054809,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.8500000000000368,0.3200000000000062,,,,,,,,,,,,,,,,,0.03884676911406212,30.363181549935174,,,0.3884676911406295
328678,3514,-47.0,-4.700000000000003,43.9,11.654186065325115,24.620327232278296,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.32,0.26,,,,,,,,,,,,,,,,,0.022697079597450574,30.066852498254903,,,0.2269707959745025
328679,3515,-46.0,-4.600000000000001,44.0,11.638646475882304,24.61367408231369,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.21999999999999995,0.25,,,,,,,,,,,,,,,,,0.015882811244492142,29.77167519196928,,,0.1588281124449191
328680,3516,-45.0,-4.5,44.1,11.636189705733646,24.594151178076658,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.7400000000000002,0.30000000000000004,,,,,,,,,,,,,,,,,0.027189563189529385,29.479774619027356,,,0.27189563189529004
328681,3517,-44.0,-4.399999999999999,44.2,11.645329254727475,24.55970714935789,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.17,0.4,,,,,,,,,,,,,,,,,0.04534126783683175,29.19264410227181,,,0.4534126783683272
328682,3518,-43.0,-4.300000000000004,44.3,11.663980179997981,24.507831934472648,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.4699999999999824,0.5299999999999899,,,,,,,,,,,,,,,,,0.06568105586907656,28.911517217712987,,,0.6568105586907796
328683,3519,-42.0,-4.200000000000003,44.4,11.690018707654971,24.436180402467393,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.6999999999999995,0.6899999999999998,,,,,,,,,,,,,,,,,0.08717262047636888,28.637757443862252,,,0.8717262047636763
328684,3520,-41.0,-4.100000000000001,44.5,11.721379310344831,24.34320628981698,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.9,0.8700000000000001,,,,,,,,,,,,,,,,,0.10905635863372233,28.37329051269783,,,1.0905635863372076
328685,3521,-40.0,-4.0,44.6,11.756465567802609,24.228435433309752,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.06,1.07,,,,,,,,,,,,,,,,,0.13029660541865493,28.120659186569338,,,1.3029660541865309
328686,3522,-39.0,-3.899999999999999,44.7,11.79425139043382,24.09300940438872,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.18,1.28,,,,,,,,,,,,,,,,,0.14978863128646366,27.883491145864856,,,1.4978863128646682
328687,3523,-38.0,-3.800000000000004,44.8,11.834413995348374,23.939176762058864,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.2499999999999982,1.5099999999999842,,,,,,,,,,,,,,,,,0.16664074533242987,27.666011344103453,,,1.6664074533243345
328688,3524,-37.0,-3.700000000000003,44.9,11.877167964404896,23.770206997674194,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.21,1.73,,,,,,,,,,,,,,,,,0.18031498814968386,27.472966373464928,,,1.8031498814968128
328689,3525,-36.0,-3.6000000000000014,45.0,11.923251896046116,23.58966022853677,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.99,1.94,,,,,,,,,,,,,,,,,0.1907449313007616,27.309014570635643,,,1.907449313007588
328690,3526,-35.0,-3.5,45.1,11.97344756800486,23.401066437455782,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.5600000000000005,2.120000000000001,,,,,,,,,,,,,,,,,0.19813717964137487,27.178453798736644,,,1.9813717964137207
328691,3527,-34.0,-3.3999999999999986,45.2,12.028681464253216,23.207668116088595,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.96,2.2500000000000004,,,,,,,,,,,,,,,,,0.20265357405030868,27.085202865523357,,,2.02653574050313
328692,3528,-33.0,-3.3000000000000043,45.3,12.089545252300544,23.012742845586015,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.3100000000000453,2.3099999999999987,,,,,,,,,,,,,,,,,0.20420239064899265,27.033271502454078,,,2.0420239064899697
328693,3529,-32.0,-3.200000000000003,45.4,12.156376175548592,22.819739609667312,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.2899999999999999,2.31,,,,,,,,,,,,,,,,,0.20254629586303746,27.02702944125025,,,2.025462958630345
328694,3530,-31.0,-3.1000000000000014,45.5,12.229167155425225,22.632472241884926,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.78,2.26,,,,,,,,,,,,,,,,,0.1975183471496346,27.071549289771966,,,1.975183471496318
328695,3531,-30.0,-3.0,45.6,12.30746809586409,22.454739306299945,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.16,2.16,,,,,,,,,,,,,,,,,0.1891900709098084,26.981452804581906,,,1.8919007090980573
328696,3532,-29.0,-2.8999999999999986,45.7,12.390312468399234,22.290121953685922,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.47,2.03,,,,,,,,,,,,,,,,,0.17791253635567994,26.89764401355804,,,1.7791253635568374
328697,3533,-28.0,-2.8000000000000043,45.8,12.476461522904234,22.141605622408747,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.689999999999989,1.8700000000000128,,,,,,,,,,,,,,,,,0.164347171340206,26.82216383323675,,,1.6434717134020949
328698,3534,-27.0,-2.700000000000003,45.9,12.56445687127111,22.01135018707656,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.7799999999999996,1.69,,,,,,,,,,,,,,,,,0.14928772489413966,26.756645417253623,,,1.4928772489413755
328699,3535,-26.0,-2.6000000000000014,46.0,12.653062190312465,21.90085782182224,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.7100000000000002,1.5200000000000005,,,,,,,,,,,,,,,,,0.1337620483379134,26.702614335504023,,,1.3376204833791148
328700,3536,-25.0,-2.5,46.1,12.741515421175047,21.81080240671454,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.48,1.35,,,,,,,,,,,,,,,,,0.11901895941864728,26.661152805596586,,,1.190189594186456
328701,3537,-24.0,-2.3999999999999986,46.2,12.829750025280616,21.74134776013753,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-1.13,1.2200000000000004,,,,,,,,,,,,,,,,,0.10640537099068244,26.63306087493844,,,1.0640537099068472
328702,3538,-23.0,-2.3000000000000043,46.3,12.91815016685206,21.6921070886844,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.7500000000000263,1.1300000000000052,,,,,,,,,,,,,,,,,0.0971534422284677,27.67006079283609,,,0.9715344222846976
328703,3539,-22.0,-2.200000000000003,46.4,13.00722489634948,21.662241278187885,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.4199999999999999,1.0700000000000005,,,,,,,,,,,,,,,,,0.0921438107798782,27.667318016101238,,,0.921438107798769
328704,3540,-21.0,-2.1000000000000014,46.5,13.097626453635351,21.6502718171706,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.2,1.04,,,,,,,,,,,,,,,,,0.09139600548570337,27.68018180669004,,,0.9139600548570208
328705,3541,-20.0,-2.0,46.6,13.189835170391348,21.65409222368288,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.08,1.0300000000000002,,,,,,,,,,,,,,,,,0.09381455294622322,27.70704931766287,,,0.9381455294622189
328706,3542,-19.0,-1.8999999999999984,46.7,13.284091616948125,21.671138638891698,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.020000000000000004,1.03,,,,,,,,,,,,,,,,,0.0977736263400074,27.74582229519415,,,0.9777362634000948
328707,3543,-18.0,-1.8000000000000045,46.8,13.38039508544848,21.697974416017804,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-6.189710202719746e-16,1.02,,,,,,,,,,,,,,,,,0.10163882038964143,27.793804842426876,,,1.016388203896436
328708,3544,-17.0,-1.7000000000000028,46.9,13.478398220244715,21.73086085549601,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-4.336808689942018e-19,1.03,,,,,,,,,,,,,,,,,0.10418817709757908,27.84840958270809,,,1.041881770975776
328709,3545,-16.0,-1.6000000000000014,47.0,13.577432399635965,21.76577560926283,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.02,1.02,,,,,,,,,,,,,,,,,0.10482510307662134,27.90728212194739,,,1.0482510307661983
328710,3546,-15.0,-1.5,47.1,13.676592476489027,21.7992146829811,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.04,1.0200000000000002,,,,,,,,,,,,,,,,,0.10365616321661866,27.96902575598345,,,1.036561632166172
328711,3547,-14.0,-1.3999999999999986,47.2,13.775069774496913,21.82836849024169,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.05000000000000001,1.02,,,,,,,,,,,,,,,,,0.101351833656963,28.03307629052364,,,1.0135183365696514
328712,3548,-13.0,-1.3000000000000045,47.3,13.872422691879873,21.85155303872991,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.04000000000000091,1.0100000000000011,,,,,,,,,,,,,,,,,0.09878526553144472,28.099756092495642,,,0.9878526553144684
328713,3549,-12.0,-1.2000000000000028,47.4,13.968636464758827,21.86794185458591,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.029999999999999995,1.01,,,,,,,,,,,,,,,,,0.09659074869810104,28.169797344780914,,,0.9659074869809968
328714,3550,-11.0,-1.1000000000000014,47.5,14.063849934270403,21.87752806148246,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.029999999999999995,1.01,,,,,,,,,,,,,,,,,0.09497832860673457,28.24416753202028,,,0.949783286067332
328715,3551,-10.0,-1.0,47.6,14.158184143998382,21.88040014157145,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.07,1.0,,,,,,,,,,,,,,,,,0.09374735232773056,28.323481259734105,,,0.9374735232772924
328716,3552,-9.0,-0.8999999999999986,47.7,14.251343007381942,21.8767458792598,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.15,0.99,,,,,,,,,,,,,,,,,0.0925599685129892,28.408104542134506,,,0.9255996851299118
328717,3553,-8.0,-0.8000000000000043,47.8,14.3427905753868,21.866621296389933,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.2299999999999953,0.9700000000000016,,,,,,,,,,,,,,,,,0.0912645948642444,28.497922542526013,,,0.9126459486424632
328718,3554,-7.0,-0.7000000000000028,47.9,14.431936899585402,21.850236424309845,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.28,0.9499999999999996,,,,,,,,,,,,,,,,,0.08989496762684883,28.592678531008662,,,0.8989496762684753
328719,3555,-6.0,-0.6000000000000014,48.0,14.518345232076044,21.827827181717076,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.3,0.92,,,,,,,,,,,,,,,,,0.0885333643086795,28.692079726169137,,,0.8853336430867824
328720,3556,-5.0,-0.5,48.1,14.601686924866021,21.79986227121044,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.29000000000000004,0.8899999999999999,,,,,,,,,,,,,,,,,0.08728050309197108,28.79566271738268,,,0.8728050309196983
328721,3557,-4.0,-0.3999999999999986,48.2,14.681973000303365,21.767020123369413,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.26,0.86,,,,,,,,,,,,,,,,,0.08612282919282095,28.90313281323795,,,0.8612282919282278
328722,3558,-3.0,-0.30000000000000426,48.3,14.759089594498935,21.729912529072717,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.22000000000000366,0.8300000000000016,,,,,,,,,,,,,,,,,0.08504597081083477,29.014104970891992,,,0.8504597081083659
328723,3559,-2.0,-0.20000000000000284,48.4,14.833110627970473,21.688990089999,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,-0.13999999999999996,0.8199999999999998,,,,,,,,,,,,,,,,,0.08416753459301073,29.12804913738532,,,0.8416753459300953
328724,3560,-1.0,-0.10000000000000142,48.5,14.904092223682882,21.644408534735575,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.010000000000000005,0.8100000000000003,,,,,,,,,,,,,,,,,0.08356908197496384,29.244085005432748,,,0.8356908197496264
328725,3561,0.0,0.0,48.6,14.971938517544745,21.595920315502084,NL004,Gag3f K36g93,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.18,0.8200000000000001,,,,,,,,,,,,,,,,,0.08348501072242333,29.36077307128546,,,0.8348501072242214
328726,4457,-83.0,-8.300000000000004,40.3,3.435486601274143,-14.985999999999995,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.3799999999999928,0.10999999999999786,,,,,,,,,,,,,,,,,0.0061933762158212285,11.092209194320375,,,0.06193376215821144
328727,4458,-82.0,-8.200000000000003,40.4,3.429805238143393,-14.983534229952474,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.4999999999999999,0.14999999999999994,,,,,,,,,,,,,,,,,0.012129550052992332,11.112942597837264,,,0.1212955005299216
328728,4459,-81.0,-8.100000000000001,40.5,3.4126093639397324,-14.977929315400953,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.6599999999999999,0.21,,,,,,,,,,,,,,,,,0.024450258384227003,11.14220196611276,,,0.24450258384226656
328729,4460,-80.0,-8.0,40.6,3.383828698553949,-14.966878349681465,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,0.8699999999999999,0.29000000000000004,,,,,,,,,,,,,,,,,0.03750734097063186,11.178590735468363,,,0.3750734097063133
328730,4461,-79.0,-7.899999999999999,40.7,3.3434076246334334,-14.948975528364851,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.13,0.3899999999999999,,,,,,,,,,,,,,,,,0.05104499370262181,11.220828974276733,,,0.510449937026229
328731,4462,-78.0,-7.800000000000003,40.8,3.2913661644251206,-14.923599656183647,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.349999999999984,0.5099999999999906,,,,,,,,,,,,,,,,,0.06486250867531956,11.267799086016732,,,0.6486250867532094
328732,4463,-77.0,-7.700000000000002,40.9,3.2276417231267085,-14.890436343411874,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.6000000000000003,0.6600000000000001,,,,,,,,,,,,,,,,,0.07897102825489616,11.318568870346606,,,0.7897102825489504
328733,4464,-76.0,-7.600000000000001,41.0,3.1522378400242723,-14.848840024269395,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.86,0.8299999999999998,,,,,,,,,,,,,,,,,0.09354860551996326,11.372154001504487,,,0.9354860551996192
328734,4465,-75.0,-7.5,41.1,3.0651052684801314,-14.797768834058056,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.0700000000000003,1.03,,,,,,,,,,,,,,,,,0.10889361576488918,11.427551489541704,,,1.0889361576488763
328735,4466,-74.0,-7.399999999999999,41.2,2.966047729800792,-14.735859844271426,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.17,1.2400000000000002,,,,,,,,,,,,,,,,,0.1251823062233718,11.483859550593152,,,1.2518230622337445
328736,4467,-73.0,-7.300000000000003,41.3,2.8548048336535565,-14.661915360501578,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.1700000000000035,1.4599999999999849,,,,,,,,,,,,,,,,,0.14231805560998487,11.540385949233752,,,1.4231805560998791
328737,4468,-72.0,-7.200000000000002,41.4,2.7311673576701416,-14.575083830518766,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,2.07,1.6699999999999997,,,,,,,,,,,,,,,,,0.16000717218053725,11.5966816093593,,,1.6000717218053495
328738,4469,-71.0,-7.100000000000001,41.5,2.5949800788755213,-14.475099201132581,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.9,1.87,,,,,,,,,,,,,,,,,0.1778699507426181,11.652593782478824,,,1.7786995074261558
328739,4470,-70.0,-7.0,41.6,2.446266761047632,-14.362052078066547,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.7100000000000004,2.05,,,,,,,,,,,,,,,,,0.19556948676477887,11.70828207410539,,,1.955694867647762
328740,4471,-69.0,-6.899999999999999,41.7,2.285323794114676,-14.236137526544654,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.5299999999999998,2.21,,,,,,,,,,,,,,,,,0.21279445928551768,11.763912976088461,,,2.127944592855222
328741,4472,-68.0,-6.800000000000003,41.8,2.11299474163212,-14.097371726160386,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.390000000000009,2.3599999999999905,,,,,,,,,,,,,,,,,0.2294305282702793,11.819518586508858,,,2.2943052827028416
328742,4473,-67.0,-6.700000000000002,41.9,1.9300552128627808,-13.945727980584495,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.2700000000000002,2.49,,,,,,,,,,,,,,,,,0.2459291972555397,11.87545937885685,,,2.4592919725553606
328743,4474,-66.0,-6.600000000000001,42.0,1.7362950753362365,-13.78110911113359,NL004,J96g M2E32gg34,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,1.12,2.61,,,,,,,,,,,,,,,,,0.2622814170104476,11.933017543110598,,,2.6228141701044385
