GPS timing ,Video time (s) ,Team,jersey n.,x,y,Run,Goal ,Possession/Turnover ,Pass
00:38:14.58,00:03:08.42,teamB,4,1.352710102,103.9336638,,,,
00:38:14.67,00:03:08.53,teamB,4,1.352707802,103.9336639,,,,
00:38:14.79,00:03:08.63,teamB,4,1.352705302,103.9336628,,,,
00:38:14.89,00:03:08.72,teamB,4,1.352702602,103.9336632,,,,
00:38:14.98,00:03:08.83,teamB,4,1.352699602,103.9336633,,,,
00:38:15.08,00:03:08.93,teamB,4,1.352697402,103.9336641,,,,
00:38:15.19,00:03:09.01,teamB,4,1.352695902,103.9336652,,,,
00:38:15.27,00:03:09.13,teamB,4,1.352693102,103.9336649,,,,
00:38:15.38,00:03:09.22,teamB,4,1.352690002,103.9336648,,,,
00:38:15.48,00:03:09.32,teamB,4,1.352687502,103.9336636,,,,
00:38:15.59,00:03:09.41,teamB,4,1.352685002,103.9336645,,,,
00:38:15.69,00:03:09.53,teamB,4,1.352682002,103.933664,,,,
00:38:15.78,00:03:09.62,teamB,4,1.352679402,103.9336641,,,,
00:38:15.88,00:03:09.72,teamB,4,1.352677502,103.9336642,,,,
00:38:15.98,00:03:09.83,teamB,4,1.352674202,103.9336635,,,,
00:38:16.07,00:03:09.93,teamB,4,1.352671902,103.9336628,,,,
00:38:16.17,00:03:10.02,teamB,4,1.352669802,103.9336617,,,,
00:38:16.28,00:03:10.13,teamB,4,1.352667302,103.9336621,,,,
00:38:16.39,00:03:10.22,teamB,4,1.352664802,103.9336613,,,,
00:38:16.46,00:03:10.32,teamB,4,1.352662802,103.9336611,,,,
00:38:16.58,00:03:10.41,teamB,4,1.352660902,103.9336611,,,,
00:38:16.67,00:03:10.53,teamB,4,1.352658202,103.9336605,,,,
00:38:16.79,00:03:10.62,teamB,4,1.352656202,103.9336597,,,,
00:38:16.87,00:03:10.72,teamB,4,1.352654902,103.9336597,,,,
00:38:16.98,00:03:10.83,teamB,4,1.352652702,103.9336598,,,,
00:38:17.08,00:03:10.93,teamB,4,1.352650802,103.9336596,,,,
00:38:17.19,00:03:11.01,teamB,4,1.352649602,103.9336591,,,,
00:38:17.28,00:03:11.13,teamB,4,1.352647902,103.9336587,,,,
00:38:17.38,00:03:11.22,teamB,4,1.352646102,103.9336583,,,,
00:38:17.48,00:03:11.32,teamB,4,1.352644802,103.9336572,,,,
00:38:17.57,00:03:11.41,teamB,4,1.352643902,103.9336563,,,,
00:38:17.67,00:03:11.53,teamB,4,1.352642302,103.9336553,,,,
00:38:17.78,00:03:11.63,teamB,4,1.352640802,103.9336543,,,,
00:38:17.89,00:03:11.72,teamB,4,1.352639202,103.9336532,,,,
00:38:17.96,00:03:11.84,teamB,4,1.352637402,103.9336522,,,,
00:38:18.08,00:03:11.93,teamB,4,1.352635702,103.9336507,,,,
00:38:18.17,00:03:12.01,teamB,4,1.352635602,103.9336487,,,,
00:38:18.29,00:03:12.13,teamB,4,1.352634902,103.9336479,,,,
00:38:18.37,00:03:12.22,teamB,4,1.352633802,103.9336464,,,,
00:38:18.48,00:03:12.32,teamB,4,1.352632402,103.9336456,,,,
00:38:18.59,00:03:12.41,teamB,4,1.352631502,103.933644,,,,
00:38:18.69,00:03:12.53,teamB,4,1.352630002,103.9336437,,,,
00:38:18.77,00:03:12.62,teamB,4,1.352629002,103.9336429,,,,
00:38:18.88,00:03:12.72,teamB,4,1.352628702,103.9336414,,,,
00:38:18.98,00:03:12.83,teamB,4,1.352628602,103.9336407,,,,
00:38:19.07,00:03:12.93,teamB,4,1.352628102,103.9336402,,,,
00:38:19.17,00:03:13.01,teamB,4,1.352627102,103.9336396,,,,
00:38:19.28,00:03:13.12,teamB,4,1.352626902,103.9336384,,,,
00:38:19.39,00:03:13.22,teamB,4,1.352625902,103.9336382,,,,
00:38:19.46,00:03:13.31,teamB,4,1.352624602,103.9336383,,,,
00:38:19.58,00:03:13.41,teamB,4,1.352624502,103.9336379,,,,
00:38:19.67,00:03:13.54,teamB,4,1.352623602,103.9336375,,,,
00:38:19.79,00:03:13.63,teamB,4,1.352622802,103.9336371,,,,
00:38:19.87,00:03:13.72,teamB,4,1.352622202,103.9336364,,,,
00:38:19.98,00:03:13.82,teamB,4,1.352621202,103.933637,,,,
00:38:20.09,00:03:13.94,teamB,4,1.352620302,103.933637,,,,
00:38:20.19,00:03:14.02,teamB,4,1.352619302,103.9336374,,,,
00:38:20.28,00:03:14.14,teamB,4,1.352618102,103.9336378,,,,
00:38:20.38,00:03:14.23,teamB,4,1.352617202,103.9336386,,,,
00:38:20.48,00:03:14.33,teamB,4,1.352616202,103.9336392,,,,
00:38:20.57,00:03:14.42,teamB,4,1.352615702,103.9336403,,,,
00:38:20.67,00:03:14.54,teamB,4,1.352614202,103.9336409,,,,
00:38:20.78,00:03:14.63,teamB,4,1.352612902,103.933642,,,,
00:38:20.89,00:03:14.72,teamB,4,1.352611702,103.9336438,,,,
00:38:20.96,00:03:14.82,teamB,4,1.352612502,103.9336445,,,,
00:38:21.08,00:03:14.94,teamB,4,1.352612202,103.9336457,,,,
00:38:21.17,00:03:15.02,teamB,4,1.352612702,103.9336471,,,,
00:38:21.29,00:03:15.13,teamB,4,1.352614502,103.9336461,,,,
00:38:21.37,00:03:15.23,teamB,4,1.352616702,103.9336467,,,,
00:38:21.48,00:03:15.32,teamB,4,1.352616402,103.9336461,,,,
00:38:21.59,00:03:15.42,teamB,4,1.352616602,103.9336458,,,,
00:38:21.69,00:03:15.53,teamB,4,1.352616702,103.9336454,,,,
00:38:21.77,00:03:15.63,teamB,4,1.352618002,103.9336445,,,,
00:38:21.88,00:03:15.72,teamB,4,1.352619602,103.9336447,,,,
00:38:21.98,00:03:15.81,teamB,4,1.352620202,103.9336448,,,,
00:38:22.07,00:03:15.93,teamB,4,1.352621702,103.9336439,,,,
00:38:22.17,00:03:16.02,teamB,4,1.352622702,103.9336434,,,,
00:38:22.28,00:03:16.11,teamB,4,1.352624002,103.9336425,,,,
00:38:22.39,00:03:16.23,teamB,4,1.352625002,103.933642,,,,
00:38:22.46,00:03:16.32,teamB,4,1.352627002,103.9336418,,,,
00:38:22.58,00:03:16.42,teamB,4,1.352628202,103.9336419,,,,
00:38:22.67,00:03:16.53,teamB,4,1.352629202,103.9336413,,,,
00:38:22.79,00:03:16.63,teamB,4,1.352630602,103.9336403,,,,
00:38:22.87,00:03:16.72,teamB,4,1.352631902,103.9336403,,,,
00:38:22.98,00:03:16.81,teamB,4,1.352633102,103.9336396,,,,
00:38:23.09,00:03:16.93,teamB,4,1.352633702,103.9336396,,,,
00:38:23.17,00:03:17.01,teamB,4,1.352634402,103.9336402,,,,
00:38:23.28,00:03:17.11,teamB,4,1.352635302,103.933638,,,,
00:38:23.39,00:03:17.22,teamB,4,1.352635402,103.9336371,,,,
00:38:23.46,00:03:17.32,teamB,4,1.352636402,103.9336356,,,,
00:38:23.58,00:03:17.41,teamB,4,1.352637202,103.9336356,,,,
00:38:23.67,00:03:17.53,teamB,4,1.352637502,103.9336342,,,,
00:38:23.78,00:03:17.62,teamB,4,1.352637102,103.9336331,,,,
00:38:23.87,00:03:17.71,teamB,4,1.352637102,103.9336316,,,,
00:38:23.98,00:03:17.81,teamB,4,1.352637102,103.9336312,,,,
00:38:24.08,00:03:17.93,teamB,4,1.352636402,103.9336295,,,,
00:38:24.19,00:03:18.01,teamB,4,1.352634902,103.9336276,,,,
00:38:24.27,00:03:18.11,teamB,4,1.352634202,103.9336269,,,,
00:38:24.38,00:03:18.22,teamB,4,1.352633302,103.9336255,,,,
00:38:24.48,00:03:18.32,teamB,4,1.352632402,103.9336243,,,,
00:38:24.57,00:03:18.41,teamB,4,1.352632502,103.9336235,,,,
00:38:24.67,00:03:18.53,teamB,4,1.352631302,103.933623,,,,
00:38:24.78,00:03:18.63,teamB,4,1.352629902,103.9336221,,,,
00:38:24.89,00:03:18.72,teamB,4,1.352628202,103.9336214,,,,
00:38:24.96,00:03:18.82,teamB,4,1.352626702,103.9336207,,,,
00:38:25.08,00:03:18.93,teamB,4,1.352625602,103.9336217,,,,
00:38:25.17,00:03:19.02,teamB,4,1.352624202,103.9336214,,,,
00:38:25.29,00:03:19.11,teamB,4,1.352622702,103.9336223,,,,
00:38:25.37,00:03:19.22,teamB,4,1.352620702,103.9336222,,,,
00:38:25.48,00:03:19.32,teamB,4,1.352619502,103.933622,,,,
00:38:25.59,00:03:19.41,teamB,4,1.352618002,103.9336222,,,,
00:38:25.69,00:03:19.53,teamB,4,1.352616902,103.9336225,,,,
00:38:25.77,00:03:19.62,teamB,4,1.352615402,103.9336229,,,,
00:38:25.88,00:03:19.72,teamB,4,1.352614302,103.9336233,,,,
00:38:25.98,00:03:19.81,teamB,4,1.352612902,103.9336232,,,,
00:38:26.07,00:03:19.93,teamB,4,1.352612202,103.9336239,,,,
00:38:26.17,00:03:20.01,teamB,4,1.352611002,103.9336241,,,,
00:38:26.28,00:03:20.11,teamB,4,1.352609802,103.9336235,,,,
00:38:26.39,00:03:20.22,teamB,4,1.352608902,103.9336242,,,,
00:38:26.46,00:03:20.32,teamB,4,1.352607802,103.9336246,,,,
00:38:26.58,00:03:20.41,teamB,4,1.352606802,103.9336251,,,,
00:38:26.67,00:03:20.53,teamB,4,1.352606202,103.9336258,,,,
00:38:26.79,00:03:20.62,teamB,4,1.352605202,103.9336261,,,,
00:38:26.87,00:03:20.71,teamB,4,1.352604102,103.9336266,,,,
00:38:26.98,00:03:20.81,teamB,4,1.352603002,103.9336272,,,,
00:38:27.09,00:03:20.92,teamB,4,1.352602202,103.9336276,,,,
00:38:27.17,00:03:21.01,teamB,4,1.352601502,103.9336277,,,,
00:38:27.28,00:03:21.11,teamB,4,1.352600402,103.933628,,,,
00:38:27.38,00:03:21.22,teamB,4,1.352600002,103.9336279,,,,
00:38:27.48,00:03:21.32,teamB,4,1.352599102,103.9336276,,,,
00:38:27.57,00:03:21.41,teamB,4,1.352597802,103.9336278,,,,
00:38:27.67,00:03:21.53,teamB,4,1.352596602,103.9336281,,,,
00:38:27.78,00:03:21.62,teamB,4,1.352595602,103.9336283,,,,
00:38:27.89,00:03:21.71,teamB,4,1.352594602,103.9336289,,,,
00:38:27.96,00:03:21.81,teamB,4,1.352593602,103.9336286,,,,
00:38:28.08,00:03:21.92,teamB,4,1.352592402,103.9336283,,,,
00:38:28.19,00:03:22.01,teamB,4,1.352591902,103.9336279,,,,
00:38:28.27,00:03:22.11,teamB,4,1.352591002,103.9336274,,,,
00:38:28.37,00:03:22.22,teamB,4,1.352590402,103.9336273,,,,
00:38:28.48,00:03:22.32,teamB,4,1.352589402,103.9336269,,,,
00:38:28.59,00:03:22.41,teamB,4,1.352588202,103.9336262,,,,
00:38:28.69,00:03:22.53,teamB,4,1.352587402,103.9336264,,,,
00:38:28.77,00:03:22.62,teamB,4,1.352586502,103.9336265,,,,
00:38:28.88,00:03:22.71,teamB,4,1.352585702,103.9336263,,,,
00:38:28.98,00:03:22.81,teamB,4,1.352584802,103.933626,,,,
00:39:15.96,00:04:09.83,teamB,4,1.352568902,103.9336,,,,
00:39:16.08,00:04:09.93,teamB,4,1.352569402,103.9335999,,,,
00:39:16.19,00:04:10.01,teamB,4,1.352570002,103.9336004,,,,
00:39:16.27,00:04:10.13,teamB,4,1.352570702,103.9336013,,,,
00:39:16.38,00:04:10.22,teamB,4,1.352571802,103.9336022,,,,
00:39:16.48,00:04:10.31,teamB,4,1.352572002,103.9336028,,,,
00:39:16.59,00:04:10.43,teamB,4,1.352572302,103.9336041,,,,
00:39:16.67,00:04:10.52,teamB,4,1.352573002,103.9336052,,,,
00:39:16.78,00:04:10.62,teamB,4,1.352573102,103.9336057,,,,
00:39:16.88,00:04:10.73,teamB,4,1.352573102,103.9336069,,,,
00:39:16.98,00:04:10.82,teamB,4,1.352573102,103.9336076,,,,
00:39:17.07,00:04:10.92,teamB,4,1.352573802,103.9336081,,,,
00:39:17.17,00:04:11.03,teamB,4,1.352574202,103.9336087,,,,
00:39:17.29,00:04:11.12,teamB,4,1.352575502,103.9336092,,,,
00:39:17.37,00:04:11.21,teamB,4,1.352576302,103.9336096,,,,
00:39:17.48,00:04:11.33,teamB,4,1.352576502,103.9336096,,,,
00:39:17.59,00:04:11.42,teamB,4,1.352576702,103.9336102,,,,
00:39:17.67,00:04:11.51,teamB,4,1.352577102,103.933611,,,,
00:39:17.77,00:04:11.63,teamB,4,1.352577502,103.9336109,,,,
00:39:17.87,00:04:11.72,teamB,4,1.352577502,103.933611,,,,
00:39:17.98,00:04:11.82,teamB,4,1.352578102,103.9336106,,,,
00:39:18.09,00:04:11.91,teamB,4,1.352578202,103.9336105,,,,
00:39:18.17,00:04:12.01,teamB,4,1.352579202,103.9336106,,,,
00:39:18.28,00:04:12.11,teamB,4,1.352580002,103.9336108,,,,
00:39:18.39,00:04:12.22,teamB,4,1.352580902,103.9336117,,,,
00:39:18.46,00:04:12.32,teamB,4,1.352581602,103.9336123,,,,
00:39:18.58,00:04:12.41,teamB,4,1.352581902,103.9336128,,,,
00:39:18.67,00:04:12.53,teamB,4,1.352582702,103.9336132,,,,
00:39:18.78,00:04:12.62,teamB,4,1.352583302,103.9336133,,,,
00:39:18.88,00:04:12.71,teamB,4,1.352583302,103.9336134,,,,
00:39:18.96,00:04:12.81,teamB,4,1.352584002,103.9336141,,,,
00:39:19.07,00:04:12.92,teamB,4,1.352583902,103.9336135,,,,
00:39:19.17,00:04:13.02,teamB,4,1.352584402,103.9336137,,,,
00:39:19.29,00:04:13.13,teamB,4,1.352584302,103.9336139,,,,
00:39:19.37,00:04:13.23,teamB,4,1.352583302,103.9336142,,,,
00:39:19.48,00:04:13.32,teamB,4,1.352583802,103.933614,,,,
00:39:19.59,00:04:13.43,teamB,4,1.352584002,103.9336135,,,,
00:39:19.67,00:04:13.53,teamB,4,1.352584902,103.9336138,,,,
00:39:19.78,00:04:13.62,teamB,4,1.352585202,103.9336129,,,,
00:39:19.88,00:04:13.71,teamB,4,1.352585302,103.9336117,,,,
00:39:19.98,00:04:13.83,teamB,4,1.352585602,103.9336109,,,,
00:39:20.09,00:04:13.92,teamB,4,1.352585402,103.9336094,,,,
00:39:20.17,00:04:14.03,teamB,4,1.352585902,103.9336078,,,,
00:39:20.28,00:04:14.12,teamB,4,1.352586102,103.9336065,,,,
00:39:20.39,00:04:14.22,teamB,4,1.352586402,103.9336058,,,,
00:39:20.50,00:04:14.33,teamB,4,1.352585302,103.933604,,,,
00:39:20.58,00:04:14.43,teamB,4,1.352585202,103.9336029,,,,
00:39:20.67,00:04:14.52,teamB,4,1.352584602,103.9336014,,,,
00:39:20.79,00:04:14.61,teamB,4,1.352584702,103.9336013,,,,
00:39:20.89,00:04:14.73,teamB,4,1.352583902,103.9335998,,,,
00:39:20.98,00:04:14.82,teamB,4,1.352582602,103.9336,,,,
00:39:21.08,00:04:14.91,teamB,4,1.352582602,103.9335996,,,,
00:39:21.19,00:04:15.02,teamB,4,1.352582502,103.9335998,,,,
00:39:21.28,00:04:15.11,teamB,4,1.352582202,103.9335993,,,,
00:39:21.38,00:04:15.21,teamB,4,1.352580902,103.9335989,,,,
00:39:21.48,00:04:15.33,teamB,4,1.352579602,103.9335991,,,,
00:39:21.60,00:04:15.42,teamB,4,1.352576902,103.9335986,,,,
00:39:21.69,00:04:15.51,teamB,4,1.352576102,103.9335988,,,,
00:39:21.78,00:04:15.63,teamB,4,1.352575402,103.933599,,,,
00:39:21.89,00:04:15.72,teamB,4,1.352574602,103.9335984,,,,
00:39:22.00,00:04:15.81,teamB,4,1.352574002,103.9335977,,,,
00:39:22.08,00:04:15.93,teamB,4,1.352572702,103.9335978,,,,
00:39:22.19,00:04:16.01,teamB,4,1.352571102,103.9335975,,,,
00:39:22.29,00:04:16.11,teamB,4,1.352569602,103.9335968,,,,
00:39:22.38,00:04:16.22,teamB,4,1.352568502,103.9335964,,,,
00:39:22.48,00:04:16.31,teamB,4,1.352567602,103.9335957,,,,
00:39:22.59,00:04:16.41,teamB,4,1.352566502,103.9335961,,,,
00:39:22.69,00:04:16.52,teamB,4,1.352565702,103.9335959,,,,
00:39:22.79,00:04:16.62,teamB,4,1.352564902,103.9335959,,,,
00:39:22.88,00:04:16.70,teamB,4,1.352564302,103.9335961,,,,
00:39:22.98,00:04:16.82,teamB,4,1.352564402,103.9335967,,,,
00:39:23.09,00:04:16.92,teamB,4,1.352565402,103.9335971,,,,
00:39:23.17,00:04:17.00,teamB,4,1.352566402,103.9335975,,,,
00:39:23.28,00:04:17.12,teamB,4,1.352567902,103.9335984,,,,
00:39:23.39,00:04:17.20,teamB,4,1.352569102,103.9335989,,,,
00:39:23.50,00:04:17.30,teamB,4,1.352570502,103.9335991,,,,
00:39:23.58,00:04:17.42,teamB,4,1.352571802,103.9336003,,,,
00:39:23.67,00:04:17.51,teamB,4,1.352572802,103.9336016,,,,
00:39:23.79,00:04:17.61,teamB,4,1.352573602,103.9336028,,,,
00:39:23.89,00:04:17.72,teamB,4,1.352574602,103.933604,,,,
00:39:23.98,00:04:17.81,teamB,4,1.352576202,103.9336048,,,,
00:39:24.09,00:04:17.91,teamB,4,1.352577702,103.9336053,,,,
00:39:24.19,00:04:18.02,teamB,4,1.352579102,103.9336057,,,,
00:39:24.28,00:04:18.11,teamB,4,1.352580002,103.9336062,,,,
00:39:24.38,00:04:18.20,teamB,4,1.352580802,103.9336065,,,,
00:39:24.48,00:04:18.33,teamB,4,1.352580402,103.9336073,,,,
00:39:24.60,00:04:18.42,teamB,4,1.352581602,103.9336075,,,,
00:39:24.69,00:04:18.51,teamB,4,1.352582802,103.9336075,,,,
00:39:24.78,00:04:18.63,teamB,4,1.352584102,103.9336079,,,,
00:39:24.89,00:04:18.72,teamB,4,1.352585802,103.9336084,,,,
00:39:24.98,00:04:18.82,teamB,4,1.352586002,103.9336087,,,,
00:39:25.08,00:04:18.93,teamB,4,1.352586402,103.9336092,,,,
00:39:25.17,00:04:19.02,teamB,4,1.352587602,103.9336104,,,,
00:39:25.29,00:04:19.11,teamB,4,1.352588502,103.9336117,,,,
00:39:25.40,00:04:19.23,teamB,4,1.352588802,103.9336125,,,,
00:39:25.48,00:04:19.32,teamB,4,1.352589302,103.9336134,,,,
00:39:25.59,00:04:19.41,teamB,4,1.352590002,103.9336128,,,,
00:39:25.69,00:04:19.52,teamB,4,1.352591302,103.933613,,,,
00:39:25.78,00:04:19.62,teamB,4,1.352592202,103.9336141,,,,
00:39:25.88,00:04:19.72,teamB,4,1.352594002,103.9336158,,,,
00:39:25.98,00:04:19.83,teamB,4,1.352595602,103.9336149,,,,
00:39:26.10,00:04:19.93,teamB,4,1.352596302,103.933615,,,,
00:39:26.17,00:04:20.01,teamB,4,1.352598402,103.9336156,,,,
00:39:26.29,00:04:20.13,teamB,4,1.352600302,103.9336169,,,,
00:39:26.39,00:04:20.22,teamB,4,1.352602302,103.9336181,,,,
00:39:26.48,00:04:20.31,teamB,4,1.352604802,103.9336201,,,,
00:39:26.58,00:04:20.43,teamB,4,1.352607302,103.9336221,,,,
00:39:26.69,00:04:20.52,teamB,4,1.352609502,103.933623,,,,
00:39:26.79,00:04:20.61,teamB,4,1.352611702,103.9336247,,,,
00:39:26.88,00:04:20.73,teamB,4,1.352613502,103.9336263,,,,
00:39:26.98,00:04:20.82,teamB,4,1.352615202,103.9336273,,,,
00:39:27.09,00:04:20.92,teamB,4,1.352618102,103.9336285,,,,
00:39:27.17,00:04:21.02,teamB,4,1.352620702,103.9336292,,,,
00:39:27.28,00:04:21.12,teamB,4,1.352623002,103.9336304,,,,
00:39:27.39,00:04:21.20,teamB,4,1.352625102,103.9336309,,,,
00:39:27.48,00:04:21.33,teamB,4,1.352627702,103.9336317,,,,
00:39:27.58,00:04:21.42,teamB,4,1.352629102,103.9336338,,,,
00:39:27.67,00:04:21.51,teamB,4,1.352630102,103.9336347,,,,
00:39:27.78,00:04:21.63,teamB,4,1.352631902,103.9336364,,,,
00:39:27.89,00:04:21.72,teamB,4,1.352633202,103.9336384,,,,
00:39:27.96,00:04:21.82,teamB,4,1.352634402,103.9336411,,,,
00:39:28.08,00:04:21.93,teamB,4,1.352634402,103.9336439,,,,
00:39:28.19,00:04:22.02,teamB,4,1.352635202,103.9336472,,,,
00:39:28.27,00:04:22.11,teamB,4,1.352636102,103.9336499,,,,
00:39:28.38,00:04:22.23,teamB,4,1.352636702,103.9336522,,,,
00:39:28.48,00:04:22.32,teamB,4,1.352638302,103.9336549,,,,
00:39:28.59,00:04:22.41,teamB,4,1.352640602,103.9336571,,,,
00:39:28.67,00:04:22.52,teamB,4,1.352641202,103.9336604,,,,
00:39:28.78,00:04:22.62,teamB,4,1.352641602,103.9336624,,,,
00:39:28.89,00:04:22.70,teamB,4,1.352644102,103.9336645,,,,
00:39:28.98,00:04:22.83,teamB,4,1.352645402,103.9336677,,,,
00:39:29.08,00:04:22.92,teamB,4,1.352645802,103.9336705,,,,
00:39:29.19,00:04:23.01,teamB,4,1.352646902,103.9336722,,,,
00:39:29.29,00:04:23.12,teamB,4,1.352647802,103.9336744,,,,
00:39:29.38,00:04:23.20,teamB,4,1.352648202,103.9336763,,,,
00:39:29.48,00:04:23.31,teamB,4,1.352649802,103.9336772,,,,
00:39:29.59,00:04:23.42,teamB,4,1.352650702,103.9336768,,,,
00:39:29.67,00:04:23.52,teamB,4,1.352652302,103.9336779,,,,
00:39:29.78,00:04:23.61,teamB,4,1.352653202,103.9336795,,,,
00:39:29.89,00:04:23.73,teamB,4,1.352655402,103.9336799,,,,
00:39:29.98,00:04:23.83,teamB,4,1.352656502,103.9336806,,,,
00:39:30.08,00:04:23.92,teamB,4,1.352658102,103.9336805,,,,
00:39:30.19,00:04:24.02,teamB,4,1.352658502,103.9336813,,,,
00:39:30.29,00:04:24.12,teamB,4,1.352659902,103.9336825,,,,
00:39:30.38,00:04:24.22,teamB,4,1.352660302,103.9336832,,,,
00:39:30.48,00:04:24.33,teamB,4,1.352660902,103.9336845,,,,
00:39:30.59,00:04:24.43,teamB,4,1.352662202,103.9336854,,,,
00:39:30.67,00:04:24.52,teamB,4,1.352663202,103.9336855,,,,
00:39:30.78,00:04:24.64,teamB,4,1.352662902,103.933686,,,,
00:39:30.89,00:04:24.73,teamB,4,1.352663702,103.9336868,,,,
00:39:30.96,00:04:24.82,teamB,4,1.352663602,103.9336863,,,,
00:39:31.08,00:04:24.94,teamB,4,1.352663302,103.9336866,,,,
00:39:31.19,00:04:25.02,teamB,4,1.352662402,103.9336866,,,,
00:39:31.29,00:04:25.12,teamB,4,1.352662602,103.933686,,,,
00:39:31.38,00:04:25.23,teamB,4,1.352663402,103.9336853,,,,
00:39:31.48,00:04:25.32,teamB,4,1.352664502,103.9336858,,,,
00:39:31.59,00:04:25.42,teamB,4,1.352663902,103.9336863,,,,
00:39:31.69,00:04:25.52,teamB,4,1.352664902,103.9336856,,,,
00:39:31.79,00:04:25.63,teamB,4,1.352664702,103.9336851,,,,
00:39:31.88,00:04:25.72,teamB,4,1.352665102,103.9336849,,,,
00:39:31.98,00:04:25.83,teamB,4,1.352665802,103.9336839,,,,
00:39:32.09,00:04:25.93,teamB,4,1.352667002,103.9336831,,,,
00:39:32.17,00:04:26.01,teamB,4,1.352667502,103.9336825,,,,
00:39:32.28,00:04:26.13,teamB,4,1.352668202,103.9336821,,,,
00:39:32.39,00:04:26.22,teamB,4,1.352668202,103.9336803,,,,
00:39:32.46,00:04:26.31,teamB,4,1.352668102,103.933679,,,,
00:39:32.58,00:04:26.43,teamB,4,1.352668202,103.9336779,,,,
00:39:32.67,00:04:26.52,teamB,4,1.352669002,103.9336769,,,,
00:39:32.79,00:04:26.61,teamB,4,1.352669402,103.9336761,,,,
00:39:32.89,00:04:26.73,teamB,4,1.352669702,103.9336759,,,,
00:39:32.98,00:04:26.82,teamB,4,1.352669302,103.9336739,,,,
00:39:33.08,00:04:26.92,teamB,4,1.352669002,103.9336732,,,,
00:39:33.19,00:04:27.02,teamB,4,1.352667302,103.9336723,,,,
00:39:33.28,00:04:27.12,teamB,4,1.352666502,103.9336715,,,,
00:39:33.38,00:04:27.20,teamB,4,1.352666202,103.9336707,,,,
00:39:33.48,00:04:27.33,teamB,4,1.352665002,103.9336699,,,,
00:39:33.57,00:04:27.42,teamB,4,1.352663902,103.9336692,,,,
00:39:33.69,00:04:27.51,teamB,4,1.352662802,103.933669,,,,
00:39:33.78,00:04:27.63,teamB,4,1.352661402,103.9336696,,,,
00:39:33.88,00:04:27.72,teamB,4,1.352661202,103.9336688,,,,
00:39:33.98,00:04:27.81,teamB,4,1.352659802,103.9336697,,,,
00:39:34.07,00:04:27.91,teamB,4,1.352658702,103.9336702,,,,
00:39:34.17,00:04:28.02,teamB,4,1.352658202,103.9336702,,,,
00:39:34.29,00:04:28.11,teamB,4,1.352656902,103.9336697,,,,
00:39:34.39,00:04:28.23,teamB,4,1.352655802,103.9336695,,,,
00:39:34.48,00:04:28.32,teamB,4,1.352654602,103.9336688,,,,
00:39:34.58,00:04:28.41,teamB,4,1.352653902,103.9336695,,,,
00:39:34.67,00:04:28.52,teamB,4,1.352653002,103.9336696,,,,
00:39:34.79,00:04:28.62,teamB,4,1.352652002,103.9336695,,,,
00:39:34.88,00:04:28.70,teamB,4,1.352651802,103.9336707,,,,
00:39:34.98,00:04:28.81,teamB,4,1.352651602,103.9336711,,,,
00:39:35.09,00:04:28.92,teamB,4,1.352651702,103.9336715,,,,
00:39:35.17,00:04:29.02,teamB,4,1.352651602,103.9336729,,,,
00:39:35.28,00:04:29.13,teamB,4,1.352650302,103.9336729,,,,
00:39:35.39,00:04:29.23,teamB,4,1.352649702,103.9336737,,,,
00:39:35.48,00:04:29.32,teamB,4,1.352649902,103.9336741,,,,
00:39:35.58,00:04:29.41,teamB,4,1.352649702,103.9336744,,,,
00:39:35.67,00:04:29.52,teamB,4,1.352650102,103.9336752,,,,
00:39:35.79,00:04:29.62,teamB,4,1.352650502,103.933676,,,,
00:39:35.89,00:04:29.70,teamB,4,1.352650702,103.933676,,,,
00:39:35.98,00:04:29.83,teamB,4,1.352650702,103.9336764,,,,
00:39:36.08,00:04:29.92,teamB,4,1.352649902,103.9336765,,,,
00:39:36.19,00:04:30.02,teamB,4,1.352649102,103.9336761,,,,
00:39:36.27,00:04:30.12,teamB,4,1.352648902,103.933677,,,,
00:39:36.38,00:04:30.22,teamB,4,1.352648502,103.9336768,,,,
00:39:36.48,00:04:30.31,teamB,4,1.352647702,103.9336773,,,,
00:39:36.59,00:04:30.42,teamB,4,1.352647502,103.9336776,,,,
00:39:36.69,00:04:30.52,teamB,4,1.352647402,103.9336777,,,,
00:39:36.78,00:04:30.61,teamB,4,1.352646502,103.9336789,,,,
00:39:36.88,00:04:30.73,teamB,4,1.352646102,103.9336791,,,,
00:39:36.98,00:04:30.82,teamB,4,1.352645602,103.9336803,,,,
00:39:37.07,00:04:30.91,teamB,4,1.352645002,103.9336803,,,,
00:39:37.17,00:04:31.02,teamB,4,1.352644502,103.933681,,,,
00:39:37.29,00:04:31.11,teamB,4,1.352643802,103.9336824,,,,
00:39:37.39,00:04:31.20,teamB,4,1.352643502,103.9336835,,,,
00:39:37.48,00:04:31.32,teamB,4,1.352643102,103.9336844,,,,
00:39:37.58,00:04:31.42,teamB,4,1.352643002,103.9336834,,,,
00:39:37.67,00:04:31.51,teamB,4,1.352642702,103.9336825,,,,
00:39:37.79,00:04:31.62,teamB,4,1.352642402,103.9336814,,,,
00:39:37.87,00:04:31.72,teamB,4,1.352642302,103.9336807,,,,
00:39:37.98,00:04:31.81,teamB,4,1.352641702,103.93368,,,,
00:39:38.09,00:04:31.93,teamB,4,1.352641302,103.9336788,,,,
