,PlayerID,TeamID,Ts,X,Y,Acceleration,Snelheid,Ts,TeamCentXA,TeamCentYA,LengthA,WidthA,TeamCentXB,TeamCentYB,LengthB,WidthB,distToCent,SpreadA,stdSpreadA,SpreadB,stdSpreadB,SurfaceA,SumVerticesA,ShapeRatioA,SurfaceB,SumVerticesB,ShapeRatioB,vNorm,distFrame,avgRelSpeedPlayerBall,control,distToBall,InPossession,ballPosession
2610,03B,XX0002,5.7,24.442,-1.503,-0.22,2.65,5.7,,,,,,,,,11.041890605349058,,,,,,,,,,,2.689237810235474,0.26892378102354647,0.7980182926829268,0.36316680454342665,20.25847351110147,0,
2611,03B,XX0002,5.8,24.547,-1.749,-0.32,2.62,5.8,,,,,,,,,11.016232051457989,,,,,,,,,,,2.659722729910015,0.26597227299100173,0.8196834136269787,0.32811910142482337,20.251539817999028,0,
2612,03B,XX0002,5.9,24.656,-1.99,-0.4,2.59,5.9,,,,,,,,,11.000916280395215,,,,,,,,,,,2.6210923295450708,0.26210923295450733,0.8354510800508259,0.3020214928419085,20.301387661930896,0,
2613,03B,XX0002,6.0,24.773000000000003,-2.222,-0.46,2.54,6.0,,,,,,,,,10.999379341242948,,,,,,,,,,,2.5723530084341153,0.2572353008434118,0.848358208955224,0.2802883492982846,21.100500776047948,0,
2614,03B,XX0002,6.1000000000000005,24.898000000000003,-2.444,-0.52,2.49,6.1000000000000005,,,,,,,,,11.012613114962077,,,,,,,,,,,2.5107767722360266,0.25107767722360286,0.8574699484831139,0.264745287448366,19.700665191815226,0,
2615,03B,XX0002,6.2,25.029,-2.654,-0.58,2.44,6.2,,,,,,,,,11.040518040905972,,,,,,,,,,,2.445127808520446,0.24451278085204373,0.8633818589025756,0.25457176571793305,16.50741921076702,0,
2616,03B,XX0002,6.3,25.163,-2.855,-0.68,2.38,6.3,,,,,,,,,11.081031267832325,,,,,,,,,,,2.381228674445182,0.2381228674445184,0.8665171060011218,0.24914810500744078,13.609908449361443,0,
2617,03B,XX0002,6.4,25.298,-3.047,-0.82,2.3,6.4,,,,,,,,,11.132002527891904,,,,,,,,,,,2.3221164914792665,0.23221164914792686,0.8664343786295006,0.2492914675289113,10.914401220405999,0,
2618,03B,XX0002,6.5,25.43,-3.235,-0.98,2.21,6.5,,,,,,,,,11.187142874857695,,,,,,,,,,,2.2664123631854807,0.22664123631854827,0.8607435412728419,0.2591205561570875,8.486581054818247,0,
2619,03B,XX0002,6.6000000000000005,25.557,-3.419,-1.11,2.11,6.6000000000000005,,,,,,,,,11.242247345990467,,,,,,,,,,,2.199460161039514,0.2199460161039516,0.8585790884718499,0.26284194883884726,6.359398163348478,0,
2620,03B,XX0002,6.7,25.677,-3.599,-1.19,1.99,6.7,,,,,,,,,11.292951140914157,,,,,,,,,,,2.106590847791768,0.21065908477917605,0.8663532572196104,0.24943203370497158,4.524018678122361,1,
2621,03B,XX0002,6.8,25.787,-3.772,-1.22,1.87,6.8,,,,,,,,,11.33498993280803,,,,,,,,,,,1.9706090429103684,0.197060904291037,0.8625,0.2560937499999999,3.1680159406164607,1,
2622,03B,XX0002,6.9,25.883000000000006,-3.935,-1.22,1.75,6.9,,,,,,,,,11.365194053238547,,,,,,,,,,,1.795445627135516,0.17954456271355176,0.864024864024864,0.2534610343468152,2.4482912408453394,1,
2623,03B,XX0002,7.0,25.963,-4.085,-1.18,1.63,7.0,,,,,,,,,11.382678646678636,,,,,,,,,,,1.5943415568816919,0.15943415568816932,0.8456439393939393,0.2848863277662994,2.2496481947184552,1,
2624,03B,XX0002,7.1000000000000005,26.024,-4.221,-1.11,1.51,7.1000000000000005,,,,,,,,,11.385366047752804,,,,,,,,,,,1.4047864606408944,0.14047864606408955,0.8233918128654971,0.3220259225060702,2.629409249242118,1,
2625,03B,XX0002,7.2,26.067,-4.346,-0.98,1.41,7.2,,,,,,,,,11.374366512920528,,,,,,,,,,,1.2603372564516302,0.12603372564516258,0.8122503328894807,0.3402493967209278,3.51393369317066,1,
2626,03B,XX0002,7.3,26.091,-4.464,-0.78,1.32,7.3,,,,,,,,,11.350321067290501,,,,,,,,,,,1.1610770861575095,0.11610770861575105,0.8482758620689654,0.28042806183115354,4.898184153336827,1,
2627,03B,XX0002,7.4,26.099,-4.5760000000000005,-0.51,1.25,7.4,,,,,,,,,11.317949258289824,,,,,,,,,,,1.1050113121592888,0.11050113121592899,0.8727087576374746,0.23837942434285564,6.639969954751302,1,
2628,03B,XX0002,7.5,26.09,-4.685,-0.2,1.22,7.5,,,,,,,,,11.278822545661798,,,,,,,,,,,1.0826472186266394,0.10826472186266355,0.8856607310215557,0.2156050695263635,11.453221904774221,0,
2629,03B,XX0002,7.6,26.066,-4.79,0.12,1.21,7.6,,,,,,,,,11.238100789518299,,,,,,,,,,,1.0911003620199227,0.10911003620199236,0.8905967450271248,0.2068374377470904,16.605401831934092,0,
2630,03B,XX0002,7.7,26.024,-4.893,0.42,1.24,7.7,,,,,,,,,11.193106025031806,,,,,,,,,,,1.1359247334220692,0.11359247334220703,0.8869644484958978,0.21329406710436782,15.827053579235777,0,
2631,03B,XX0002,7.8,25.964,-4.993,0.65,1.3,7.8,,,,,,,,,11.144682654940821,,,,,,,,,,,1.1997708114469205,0.11997708114469216,0.8743961352657004,0.23543139863240703,15.897071742934294,0,
2632,03B,XX0002,7.9,25.887,-5.09,0.8,1.37,7.9,,,,,,,,,11.09469442146944,,,,,,,,,,,1.28887547885743,0.1288875478857431,0.8536324786324786,0.2713115914237709,17.501228528306235,0,
2633,03B,XX0002,8.0,25.792,-5.185,0.89,1.45,8.0,,,,,,,,,11.042994505324547,,,,,,,,,,,1.3985081336910605,0.13985081336910554,0.8579823702252695,0.2638662523826286,18.376822140947006,0,
2634,03B,XX0002,8.1,25.679,-5.277,0.96,1.55,8.1,,,,,,,,,10.992038495622916,,,,,,,,,,,1.5270641767784547,0.15270641767784493,0.8598553345388787,0.26064880366503296,18.285332509965464,0,
2635,03B,XX0002,8.2,25.546,-5.3660000000000005,1.01,1.65,8.2,,,,,,,,,10.941608863824628,,,,,,,,,,,1.6686821147240494,0.16686821147240583,0.8528099910793934,0.272715119115165,18.21974305526837,0,
2636,03B,XX0002,8.3,25.393,-5.449,1.05,1.75,8.3,,,,,,,,,10.892932561304326,,,,,,,,,,,1.7979988876525796,0.17979988876525893,0.8177083333333334,0.3313530815972222,18.181538686260854,0,
2637,03B,XX0002,8.4,25.222,-5.522,1.07,1.85,8.4,,,,,,,,,10.847753996881542,,,,,,,,,,,1.8992959221774866,0.18992959221774797,0.7868663594470047,0.38084133237061724,18.172068264234536,0,
2638,03B,XX0002,8.5,25.035,-5.5760000000000005,1.06,1.96,8.5,,,,,,,,,10.80846799833697,,,,,,,,,,,1.9702855123052714,0.19702855123052643,0.766109785202864,0.4130757970164216,18.195125610998126,0,
2639,03B,XX0002,8.6,24.837,-5.606,0.99,2.06,8.6,,,,,,,,,10.777950828711164,,,,,,,,,,,2.0479257799051274,0.20479257799051384,0.7527010804321728,0.4334410835162398,18.248859964392295,0,
2640,03B,XX0002,8.700000000000001,24.627,-5.612,0.9,2.16,8.700000000000001,,,,,,,,,10.751848985328325,,,,,,,,,,,2.1453729279544667,0.2145372927954478,0.7381818181818182,0.4550876033057851,18.336026205260502,0,
2641,03B,XX0002,8.8,24.408,-5.598,0.82,2.25,8.8,,,,,,,,,10.727105355011696,,,,,,,,,,,2.249822215198357,0.22498222151983488,0.7242647058823529,0.47544063581314877,18.45293608074336,0,
2642,03B,XX0002,8.9,24.179,-5.57,0.77,2.32,8.9,,,,,,,,,10.697191108104303,,,,,,,,,,,2.355488272099885,0.23554882720998768,0.7118012422360248,0.49333899155125194,18.585877219006907,0,
2643,03B,XX0002,9.0,23.941,-5.5360000000000005,0.75,2.4,9.0,,,,,,,,,10.656794483387442,,,,,,,,,,,2.4451789300580864,0.24451789300580778,0.6981132075471699,0.5126379494482021,18.723568062738465,0,
2644,03B,XX0002,9.1,23.695,-5.5,0.71,2.47,9.1,,,,,,,,,10.603529481394855,,,,,,,,,,,2.5201289649539813,0.2520128964953972,0.6853503184713375,0.5302949409712362,18.869362734337376,0,
2645,03B,XX0002,9.2,23.442,-5.465,0.63,2.54,9.2,,,,,,,,,10.537324463602687,,,,,,,,,,,2.5775230357845276,0.25775230357845413,0.672680412371134,0.5475010628122012,19.028343333038745,0,
2646,03B,XX0002,9.3,23.184,-5.432,0.5,2.6,9.3,,,,,,,,,10.46042457341949,,,,,,,,,,,2.622217572971386,0.26222175729714,0.6592398427260812,0.5654028297624918,19.186160116083677,0,
2647,03B,XX0002,9.4,22.921,-5.405,0.35,2.64,9.4,,,,,,,,,11.29602189319631,,,,,,,,,,,2.6703604625593265,0.2670360462559317,0.6484687083888149,0.5794883342405421,19.343408851595935,0,
2648,03B,XX0002,9.5,22.652,-5.385,0.21,2.67,9.5,,,,,,,,,11.20923774437483,,,,,,,,,,,2.7203170771070084,0.2720317077106999,0.6391891891891892,0.5914371804236669,19.498102164056892,0,
2649,03B,XX0002,9.6,22.378,-5.371,0.11,2.68,9.6,,,,,,,,,11.114273013183107,,,,,,,,,,,2.7578342952396637,0.2757834295239654,0.6313617606602476,0.6013823271759922,19.663256342732247,0,
2650,03B,XX0002,9.7,22.101,-5.36,0.02,2.69,9.7,,,,,,,,,11.01495236275305,,,,,,,,,,,2.772183255125804,0.2772183255125819,0.622191011235955,0.6128783455371798,19.82590590616227,0,
2651,03B,XX0002,9.8,21.824,-5.349,-0.07,2.69,9.8,,,,,,,,,10.913844446541551,,,,,,,,,,,2.748317667228421,0.2748317667228436,0.6157142857142858,0.6208959183673468,19.98188892472381,0,
2652,03B,XX0002,9.9,21.552,-5.332999999999998,-0.2,2.68,9.9,,,,,,,,,10.817831380878703,,,,,,,,,,,2.7066769293730215,0.2706676929373012,0.6104651162790696,0.627332341806382,20.12317571855894,0,
2653,03B,XX0002,10.0,21.284,-5.311,-0.37,2.65,10.0,,,,,,,,,10.729244700489183,,,,,,,,,,,2.668192271932441,0.26681922719324314,0.6074074074074074,0.6310562414266119,20.223132423044653,0,
2654,03B,XX0002,10.1,21.021,-5.28,-0.54,2.6,10.1,,,,,,,,,10.653359383253733,,,,,,,,,,,2.628407312423238,0.2628407312423229,0.607250755287009,0.631246520203357,20.284818608999196,0,
2655,03B,XX0002,10.2,20.763,-5.2410000000000005,-0.62,2.54,10.2,,,,,,,,,10.592691176248458,,,,,,,,,,,2.596695014821713,0.2596695014821727,0.6086286594761171,0.6295711548643047,20.320119315594585,0,
2656,03B,XX0002,10.3,20.509,-5.193,-0.59,2.48,10.3,,,,,,,,,10.547862569111313,,,,,,,,,,,2.5496372290974954,0.2549637229097509,0.6094488188976378,0.6285721371442743,20.37331894905688,0,
2657,03B,XX0002,10.4,20.264,-5.136,-0.45,2.43,10.4,,,,,,,,,10.520024661772306,,,,,,,,,,,2.4605385589338136,0.2460538558933805,0.6099518459069021,0.6279587456747627,20.43955009289588,0,
2658,03B,XX0002,10.5,20.032,-5.072,-0.27,2.39,10.5,,,,,,,,,10.505845038212879,,,,,,,,,,,2.3457248346726485,0.234572483467264,0.6081967213114754,0.6300967481859716,20.518786416355134,0,
2659,03B,XX0002,10.6,19.815,-5.0,-0.12,2.37,10.6,,,,,,,,,10.50187573367824,,,,,,,,,,,2.2329464839086546,0.22329464839086466,0.6023489932885906,0.6371756902842214,20.634111611600826,0,
2660,03B,XX0002,10.7,19.611,-4.923,-0.01,2.36,10.7,,,,,,,,,10.499800064605717,,,,,,,,,,,2.1596759016111564,0.2159675901611168,0.5951972555746141,0.6457402269564475,20.76012083298168,0,
2661,03B,XX0002,10.8,19.413,-4.842,0.06,2.37,10.8,,,,,,,,,10.49079918171511,,,,,,,,,,,2.164630453449263,0.21646304534492744,0.582010582010582,0.6612636824277036,20.878370841615013,0,
2662,03B,XX0002,10.9,19.212,-4.755,0.1,2.38,10.9,,,,,,,,,10.469235270484674,,,,,,,,,,,2.2581463637240193,0.22581463637240112,0.5672727272727273,0.6782016528925621,21.00104092658266,0,
2663,03B,XX0002,11.0,19.001,-4.657,0.12,2.39,11.0,,,,,,,,,10.433753028330619,,,,,,,,,,,2.3903608514197336,0.23903608514197253,0.552434456928839,0.6948161707977387,21.109520624590225,0,
2664,03B,XX0002,11.1,18.784,-4.542,0.1,2.4,11.1,,,,,,,,,10.392175491507107,,,,,,,,,,,2.5042763425788452,0.2504276342578836,0.5294117647058824,0.7197231833910034,21.21246626396846,0,
2665,03B,XX0002,11.2,18.567,-4.407,0.04,2.41,11.2,,,,,,,,,10.350732833480084,,,,,,,,,,,2.5836505181622234,0.2583650518162237,0.5,0.75,21.31342321167578,0,
2666,03B,XX0002,11.3,18.357,-4.251,-0.07,2.4,11.3,,,,,,,,,10.314614573186358,,,,,,,,,,,2.6073214224563688,0.2607321422456383,0.48387096774193555,0.7658688865764828,21.41258265599925,0,
2667,03B,XX0002,11.4,18.16,-4.081,-0.2,2.39,11.4,,,,,,,,,10.282736530404687,,,,,,,,,,,2.559536090778961,0.25595360907789516,0.47240618101545256,0.7768324001383955,21.515000209156405,0,
2668,03B,XX0002,11.5,17.977,-3.908,-0.31,2.37,11.5,,,,,,,,,10.247425288399144,,,,,,,,,,,2.457402083502017,0.24574020835020083,0.508298755186722,0.7416323754756289,21.620727924841013,0,
2669,03B,XX0002,11.6,17.808,-3.738,-0.38,2.33,11.6,,,,,,,,,10.204819352469153,,,,,,,,,,,2.3265532446088617,0.23265532446088535,0.5685185185185185,0.6767866941015088,21.707212557120272,0,
2670,03B,XX0002,11.7,17.652,-3.575,-0.43,2.29,11.7,,,,,,,,,10.152988934177001,,,,,,,,,,,2.1878871086049876,0.21878871086049992,0.6176961602671118,0.6184514535912665,21.818574197229296,0,
2671,03B,XX0002,11.8,17.515,-3.4130000000000003,-0.45,2.24,11.8,,,,,,,,,10.10273357492666,,,,,,,,,,,2.090095691589264,0.20900956915892752,0.6621417797888386,0.5615682634580692,21.99241164583821,0,
2672,03B,XX0002,11.9,17.398,-3.2430000000000003,-0.39,2.2,11.9,,,,,,,,,10.063261759062264,,,,,,,,,,,2.0597694045693835,0.20597694045693762,0.6998635743519781,0.5101909772952733,22.177006109932872,0,
2673,03B,XX0002,12.0,17.305999999999994,-3.0580000000000003,-0.25,2.17,12.0,,,,,,,,,10.04466538611457,,,,,,,,,,,2.081213588270083,0.20812135882700755,0.72875,0.4689234375,22.31710666730792,0,
2674,03B,XX0002,12.1,17.235,-2.86,-0.1,2.15,12.1,,,,,,,,,10.043759992820837,,,,,,,,,,,2.124035075039966,0.21240350750399584,0.755125284738041,0.4297858043492926,22.497260388767337,0,
2675,03B,XX0002,12.2,17.180999999999994,-2.652,-0.01,2.15,12.2,,,,,,,,,10.055732480070446,,,,,,,,,,,2.1575506946535317,0.2157550694653543,0.7680690399137,0.41006994992604706,22.727343729525447,0,
2676,03B,XX0002,12.3,17.136,-2.44,-0.06,2.15,12.3,,,,,,,,,10.070809631211342,,,,,,,,,,,2.1651443369900134,0.2165144336990025,0.764512595837897,0.41552049080520037,23.00761786887117,0,
2677,03B,XX0002,12.4,17.098,-2.227,-0.22,2.13,12.4,,,,,,,,,10.085564810023785,,,,,,,,,,,2.1767177125204022,0.21767177125203946,0.7712137486573577,0.4052293538818659,23.337834389677205,0,
2678,03B,XX0002,12.5,17.067999999999998,-2.01,-0.44,2.1,12.5,,,,,,,,,10.10347813485473,,,,,,,,,,,2.210938714663983,0.22109387146639753,0.7689768976897691,0.4086745308194184,23.69180079690018,0,
2679,03B,XX0002,12.6,17.045,-1.788,-0.62,2.05,12.6,,,,,,,,,10.126118384105812,,,,,,,,,,,2.2235669542426697,0.22235669542426617,0.7605140186915889,0.4216184273735696,24.103345576911106,0,
2680,03B,XX0002,12.7,17.029,-1.567,-0.74,1.98,12.7,,,,,,,,,10.151647814782185,,,,,,,,,,,2.160214109758557,0.21602141097585686,0.753731343283582,0.431889062151927,24.398496777465613,0,
2681,03B,XX0002,12.8,17.015,-1.357,-0.83,1.9,12.8,,,,,,,,,10.169828275283724,,,,,,,,,,,2.0159675096588106,0.20159675096588214,0.7459893048128342,0.44349995710486434,24.294887775003204,0,
2682,03B,XX0002,12.9,16.998,-1.165,-0.93,1.81,12.9,,,,,,,,,10.173405048913377,,,,,,,,,,,1.8304166192427413,0.18304166192427349,0.7369186046511629,0.4569509701189831,23.677171051457986,0,
2683,03B,XX0002,13.0,16.976,-0.993,-1.03,1.71,13.0,,,,,,,,,10.159634540264504,,,,,,,,,,,1.6540027206749146,0.16540027206749086,0.7290015847860539,0.46855668937942185,23.07277053151615,0,
2684,03B,XX0002,13.1,16.948,-0.838,-1.11,1.6,13.1,,,,,,,,,10.131707786828732,,,,,,,,,,,1.515998021106892,0.15159980211068866,0.7183098591549296,0.4840309462408252,22.49520131050176,0,
2685,03B,XX0002,13.2,16.915,-0.696,-1.08,1.49,13.2,,,,,,,,,10.094850734265835,,,,,,,,,,,1.4165097952361656,0.14165097952361733,0.7245841035120147,0.4749778769376899,21.917545893644206,0,
2686,03B,XX0002,13.3,16.875999999999998,-0.564,-0.94,1.39,13.3,,,,,,,,,10.05209124617796,,,,,,,,,,,1.3345411196362509,0.1334541119636258,0.7548500881834216,0.43020134436948065,21.350896491716686,0,
2687,03B,XX0002,13.4,16.833,-0.442,-0.75,1.31,13.4,,,,,,,,,10.006143342719078,,,,,,,,,,,1.249729970833699,0.12497299708336947,0.7648114901256732,0.4150633845717473,20.802911454890154,0,
2688,03B,XX0002,13.5,16.783,-0.332,-0.55,1.24,13.5,,,,,,,,,9.954142763544475,,,,,,,,,,,1.1784417677594445,0.11784417677594404,0.7728937728937728,0.4026352158220291,20.26113150838324,0,
2689,03B,XX0002,13.6,16.726,-0.232,-0.39,1.2,13.6,,,,,,,,,9.898431755744973,,,,,,,,,,,1.129435699807654,0.112943569980765,0.776536312849162,0.3969913548266284,19.724408457543156,0,
2690,03B,XX0002,13.7,16.664,-0.14,-0.25,1.16,13.7,,,,,,,,,9.842323679139938,,,,,,,,,,,1.0962207806824287,0.10962207806824345,0.7819548872180451,0.3885465543558144,19.192698741969565,0,
2691,03B,XX0002,13.8,16.598,-0.054000000000000006,-0.13,1.14,13.8,,,,,,,,,9.789093492502698,,,,,,,,,,,1.081503582980652,0.10815035829806578,0.7678207739307537,0.4104512591203785,18.67750245616367,0,
2692,03B,XX0002,13.9,16.529,0.029,-0.03,1.14,13.9,,,,,,,,,9.741333433679173,,,,,,,,,,,1.083201274002206,0.1083201274002202,0.7967914438502675,0.3651233950070061,18.168333440357152,0,
2693,03B,XX0002,14.0,16.46,0.113,0.06,1.14,14.0,,,,,,,,,9.703254306274335,,,,,,,,,,,1.0986924046338091,0.10986924046338052,0.8564231738035265,0.2665393473722947,17.67279853333931,0,
2694,03B,XX0002,14.1,16.391,0.2,0.14,1.15,14.1,,,,,,,,,9.675321873476452,,,,,,,,,,,1.1270536810640426,0.11270536810640386,0.886025768087215,0.21495833828546074,17.202308130015574,0,
2695,03B,XX0002,14.2,16.323,0.292,0.23,1.17,14.2,,,,,,,,,9.657249475809172,,,,,,,,,,,1.1642272115012515,0.11642272115012578,0.9071428571428571,0.17709183673469386,16.705582120955857,0,
2696,03B,XX0002,14.3,16.255,0.389,0.32,1.2,14.3,,,,,,,,,9.647964078472937,,,,,,,,,,,1.199770811446917,0.11997708114469234,0.9175257731958764,0.15814645552130924,16.588623481169254,0,
2697,03B,XX0002,14.4,16.186,0.489,0.4,1.23,14.4,,,,,,,,,9.644576795808508,,,,,,,,,,,1.2252550754842808,0.12252550754842764,0.9236499068901304,0.14687084950185347,17.410253128544685,0,
2698,03B,XX0002,14.5,16.112000000000002,0.588,0.48,1.28,14.5,,,,,,,,,9.642258932548643,,,,,,,,,,,1.2415816525706294,0.1241581652570625,0.9256678281068526,0.1431390720079425,19.56900367928833,0,
2699,03B,XX0002,14.6,16.031,0.6829999999999999,0.56,1.33,14.6,,,,,,,,,9.637594471136593,,,,,,,,,,,1.2698523536222783,0.1269852353622274,0.9264787175234935,0.1416371859760227,22.170058660274222,0,
2700,03B,XX0002,14.7,15.938,0.773,0.64,1.39,14.7,,,,,,,,,9.626954887018751,,,,,,,,,,,1.32125886941204,0.1321258869412047,0.9264160931709899,0.14175322231379972,24.510510500599533,0,
2701,03B,XX0002,14.8,15.833,0.858,0.75,1.46,14.8,,,,,,,,,9.608984655815746,,,,,,,,,,,1.394022955334668,0.13940229553346753,0.927072927072927,0.14053578788843535,26.405489675444382,0,
2702,03B,XX0002,14.9,15.714,0.939,0.87,1.54,14.9,,,,,,,,,9.580785771963827,,,,,,,,,,,1.4856143510346125,0.14856143510346073,0.9231153270094858,0.14785809304017006,28.033560333999677,0,
2703,03B,XX0002,15.0,15.582,1.017,1.0,1.63,15.0,,,,,,,,,9.541761921691819,,,,,,,,,,,1.5794302770302986,0.1579430277030293,0.9113648722131594,0.16941406969589157,29.450133106660147,0,
2704,03B,XX0002,15.1,15.436,1.089,1.11,1.74,15.1,,,,,,,,,9.487985154790275,,,,,,,,,,,1.6850074183813066,0.16850074183813007,0.8969194312796208,0.19553553379304156,30.677072236443944,0,
2705,03B,XX0002,15.2,15.275,1.156,1.17,1.85,15.2,,,,,,,,,9.419499476972979,,,,,,,,,,,1.8060246399204956,0.18060246399205052,0.8777263714474555,0.22959641686568344,31.859526440297255,0,
2706,03B,XX0002,15.3,15.099,1.219,1.16,1.97,15.3,,,,,,,,,9.338319150788513,,,,,,,,,,,1.9464904315202805,0.19464904315202908,0.8568313953488371,0.2658399599445648,32.99120794999783,0,
2707,03B,XX0002,15.4,14.907,1.283,1.09,2.08,15.4,,,,,,,,,9.248449152101573,,,,,,,,,,,2.0966282455409346,0.2096628245540927,0.834920634920635,0.3029075333837238,34.0800329812047,0,
2708,03B,XX0002,15.5,14.702,1.354,0.96,2.19,15.5,,,,,,,,,9.157139168994354,,,,,,,,,,,2.243133968357669,0.2243133968357661,0.8164291701592624,0.3334434101130581,35.11837037790905,0,
2709,03B,XX0002,15.6,14.486,1.4380000000000002,0.8,2.27,15.6,,,,,,,,,9.070267730929654,,,,,,,,,,,2.3761576126174875,0.2376157612617479,0.803122289679098,0.3549945878206029,36.099376241148555,0,
2710,03B,XX0002,15.7,14.263,1.536,0.61,2.34,15.7,,,,,,,,,8.990432474268417,,,,,,,,,,,2.4811791551598934,0.24811791551599066,0.7880434782608695,0.37898747637051045,37.05493776813017,0,
2711,03B,XX0002,15.8,14.035,1.645,0.4,2.4,15.8,,,,,,,,,8.916829928579247,,,,,,,,,,,2.5493381494026766,0.254933814940269,0.773156899810964,0.40222840827469897,37.81042127509293,0,
2712,03B,XX0002,15.9,13.804,1.758,0.16,2.42,15.9,,,,,,,,,8.845498286820746,,,,,,,,,,,2.56735759098729,0.2567357590987281,0.759682224428997,0.42288291788661103,38.51377945618944,0,
2713,03B,XX0002,16.0,13.572,1.867,-0.09,2.43,16.0,,,,,,,,,8.77323728380901,,,,,,,,,,,2.536897711773169,0.2536897711773183,0.7471383975026015,0.4417842149772446,39.22719406228286,0,
2714,03B,XX0002,16.1,13.339,1.961,-0.34,2.41,16.1,,,,,,,,,8.69516349272912,,,,,,,,,,,2.481919619971605,0.24819196199715962,0.7380434782608696,0.4552918241965973,39.86214477420903,0,
2715,03B,XX0002,16.2,13.106,2.0380000000000003,-0.55,2.36,16.2,,,,,,,,,8.614010176585241,,,,,,,,,,,2.416200529757421,0.24162005297574124,0.7265353418308228,0.47214639707076944,40.49586562848114,0,
2716,03B,XX0002,16.3,12.875,2.096,-0.71,2.3,16.3,,,,,,,,,8.530980634048607,,,,,,,,,,,2.3461031520374434,0.2346103152037435,0.720873786407767,0.48034098407012915,41.10697927359781,0,
2717,03B,XX0002,16.4,12.648,2.14,-0.78,2.22,16.4,,,,,,,,,8.450496610669822,,,,,,,,,,,2.259789813234866,0.22597898132348582,0.7224999999999999,0.4779937500000001,41.638472714546104,0,
2718,03B,XX0002,16.5,12.43,2.175,-0.8,2.14,16.5,,,,,,,,,8.376981748017094,,,,,,,,,,,2.151726051336428,0.21517260513364586,0.723156532988357,0.4770446287962593,42.18672214097701,0,
2719,03B,XX0002,16.6,12.222,2.201,-0.79,2.06,16.6,,,,,,,,,8.30980144813569,,,,,,,,,,,2.0429880077964317,0.20429880077964244,0.7223719676549865,0.4781787403462632,42.75431712704577,0,
2720,03B,XX0002,16.7,12.024,2.221,-0.77,1.98,16.7,,,,,,,,,8.24917469049966,,,,,,,,,,,1.9358202395883835,0.19358202395883767,0.7250000000000001,0.4743749999999999,43.293332246432584,0,
2721,03B,XX0002,16.8,11.836,2.231,-0.75,1.91,16.8,,,,,,,,,8.192206528763624,,,,,,,,,,,1.8509727172489547,0.18509727172489482,0.7263610315186246,0.4723996518911996,43.81716485579595,0,
2722,03B,XX0002,16.9,11.654000000000002,2.233,-0.72,1.84,16.9,,,,,,,,,8.137449825923445,,,,,,,,,,,1.790174572492875,0.17901745724928686,0.7306002928257687,0.4662232121229011,44.32020957757308,0,
2723,03B,XX0002,17.0,11.478,2.226,-0.68,1.77,17.0,,,,,,,,,8.084002820078759,,,,,,,,,,,1.7381743295768475,0.17381743295768723,0.7338345864661655,0.4614867997060319,44.825533404522915,0,
2724,03B,XX0002,17.1,11.307,2.212,-0.62,1.7,17.1,,,,,,,,,8.031665925397425,,,,,,,,,,,1.693553955444004,0.1693553955443998,0.7360248447204969,0.4582674279541684,45.307543963450506,0,
2725,03B,XX0002,17.2,11.140999999999998,2.192,-0.56,1.64,17.2,,,,,,,,,7.979747933010174,,,,,,,,,,,1.6533904560024681,0.16533904560024623,0.7380191693290735,0.4553277057028243,45.76657055100371,0,
2726,03B,XX0002,17.3,10.979,2.17,-0.51,1.59,17.3,,,,,,,,,7.928944363470352,,,,,,,,,,,1.5995155516592794,0.1599515551659302,0.735,0.45977500000000004,46.21514995107124,0,
2727,03B,XX0002,17.400000000000002,10.824000000000002,2.149,-0.47,1.54,17.400000000000002,,,,,,,,,7.88105829670312,,,,,,,,,,,1.5405518491761334,0.1540551849176128,0.7475409836065574,0.4411824778285407,46.65618635293717,0,
2728,03B,XX0002,17.5,10.673,2.134,-0.43,1.49,17.5,,,,,,,,,7.836285531144194,,,,,,,,,,,1.479476258680755,0.14794762586807497,0.7668231611893583,0.4119822394635594,47.094356997415304,0,
2729,03B,XX0002,17.6,10.529000000000002,2.126,-0.39,1.45,17.6,,,,,,,,,7.7971046888524995,,,,,,,,,,,1.4160685011679333,0.14160685011679283,0.7848664688427299,0.3839846260863441,47.513938765377056,0,
2730,03B,XX0002,17.7,10.39,2.123,-0.33,1.42,17.7,,,,,,,,,7.761390337768526,,,,,,,,,,,1.3752272539475137,0.13752272539475088,0.8038674033149171,0.35379719788773234,47.921034567296225,0,
2731,03B,XX0002,17.8,10.254,2.121,-0.26,1.39,17.8,,,,,,,,,7.725652395891802,,,,,,,,,,,1.3407553841025195,0.13407553841025624,0.8192457737321197,0.3288363622220605,48.13840023307795,0,
2732,03B,XX0002,17.900000000000006,10.122,2.114,-0.21,1.36,17.900000000000006,,,,,,,,,7.686933615230372,,,,,,,,,,,1.3150380222639908,0.13150380222639863,0.8325123152709359,0.3069232449222258,47.85089549841257,0,
2733,03B,XX0002,18.0,9.992,2.0980000000000003,-0.18,1.34,18.0,,,,,,,,,7.641804726590366,,,,,,,,,,,1.3077939440141444,0.13077939440141165,0.8425381903642774,0.29012939777768876,47.319924978807826,0,
2734,03B,XX0002,18.1,9.864,2.071,-0.19,1.33,18.1,,,,,,,,,7.589087870801326,,,,,,,,,,,1.3086061286728037,0.1308606128672799,0.8485193621867881,0.2800148919941262,46.72362186303626,0,
