,Acceleration,PlayerID,Snelheid,TeamID,Ts,X,Y
3037,1.13,02B,3.33,XX0002,3.8000000000000003,13.279000000000002,15.769
3038,1.12,02B,3.44,XX0002,3.9,13.54,15.548
3039,1.12,02B,3.55,XX0002,4.0,13.814,15.323
3040,1.08,02B,3.66,XX0002,4.1,14.099,15.094000000000001
3041,0.95,02B,3.77,XX0002,4.2,14.394,14.865
3042,0.77,02B,3.85,XX0002,4.3,14.700999999999999,14.636
3043,0.59,02B,3.92,XX0002,4.4,15.017999999999999,14.404000000000002
3044,0.46,02B,3.97,XX0002,4.5,15.344000000000001,14.165999999999999
3045,0.4,02B,4.01,XX0002,4.6000000000000005,15.677,13.925999999999998
3046,0.36,02B,4.05,XX0002,4.7,16.016,13.687000000000001
3047,0.31,02B,4.09,XX0002,4.8,16.357,13.454
3048,0.2,02B,4.11,XX0002,4.9,16.699,13.231
3049,0.06,02B,4.13,XX0002,5.0,17.042,13.011
3050,-0.08,02B,4.12,XX0002,5.1000000000000005,17.382,12.788
3051,-0.15,02B,4.11,XX0002,5.2,17.721,12.552999999999999
3052,-0.17,02B,4.1,XX0002,5.3,18.055999999999997,12.304
3053,-0.16,02B,4.08,XX0002,5.4,18.385,12.044
3054,-0.19,02B,4.06,XX0002,5.5,18.707,11.78
3055,-0.28,02B,4.04,XX0002,5.6000000000000005,19.021,11.517999999999999
3056,-0.43,02B,4.0,XX0002,5.7,19.329,11.259
3057,-0.57,02B,3.95,XX0002,5.8,19.631,11.002
3058,-0.67,02B,3.89,XX0002,5.9,19.926,10.744000000000002
3059,-0.7,02B,3.82,XX0002,6.0,20.217,10.485
3060,-0.66,02B,3.75,XX0002,6.1000000000000005,20.503,10.228
3061,-0.61,02B,3.69,XX0002,6.2,20.783,9.975
3062,-0.6,02B,3.63,XX0002,6.3,21.055999999999997,9.73
3063,-0.65,02B,3.57,XX0002,6.4,21.32,9.492
3064,-0.75,02B,3.5,XX0002,6.5,21.574,9.256
3065,-0.84,02B,3.42,XX0002,6.6000000000000005,21.816,9.015
3066,-0.88,02B,3.33,XX0002,6.7,22.046,8.766
3067,-0.87,02B,3.24,XX0002,6.8,22.263,8.509
3068,-0.84,02B,3.16,XX0002,6.9,22.465999999999998,8.248
3069,-0.83,02B,3.08,XX0002,7.0,22.654,7.99
3070,-0.9,02B,2.99,XX0002,7.1000000000000005,22.824,7.737
3071,-1.02,02B,2.89,XX0002,7.2,22.973000000000003,7.487
3072,-1.12,02B,2.79,XX0002,7.3,23.096999999999998,7.2379999999999995
3073,-1.15,02B,2.67,XX0002,7.4,23.194000000000003,6.986000000000001
3074,-1.07,02B,2.56,XX0002,7.5,23.263,6.731
3075,-0.91,02B,2.46,XX0002,7.6000000000000005,23.302,6.479
3076,-0.72,02B,2.38,XX0002,7.7,23.314,6.235
3077,-0.54,02B,2.32,XX0002,7.8,23.298000000000002,6.007000000000001
3078,-0.4,02B,2.27,XX0002,7.9,23.255,5.795
3079,-0.27,02B,2.24,XX0002,8.0,23.185,5.6
3080,-0.13,02B,2.22,XX0002,8.1,23.088,5.42
3081,0.02,02B,2.21,XX0002,8.2,22.964000000000002,5.252000000000001
3082,0.15,02B,2.22,XX0002,8.3,22.816999999999997,5.093999999999999
3083,0.23,02B,2.24,XX0002,8.4,22.648000000000003,4.947
3084,0.25,02B,2.26,XX0002,8.5,22.461,4.812
3085,0.21,02B,2.29,XX0002,8.6,22.261,4.689
3086,0.14,02B,2.3,XX0002,8.700000000000001,22.049,4.58
3087,0.08,02B,2.31,XX0002,8.8,21.83,4.488
3088,0.05,02B,2.32,XX0002,8.9,21.607,4.412
3089,0.03,02B,2.32,XX0002,9.0,21.383000000000003,4.354
3090,0.02,02B,2.33,XX0002,9.1,21.158,4.313
3091,0.03,02B,2.33,XX0002,9.200000000000001,20.933000000000003,4.2860000000000005
3092,0.05,02B,2.33,XX0002,9.3,20.706,4.273
3093,0.09,02B,2.34,XX0002,9.4,20.476,4.269
3094,0.14,02B,2.35,XX0002,9.5,20.242,4.271
3095,0.21,02B,2.37,XX0002,9.6,20.005,4.279
3096,0.26,02B,2.39,XX0002,9.700000000000001,19.764,4.29
3097,0.28,02B,2.42,XX0002,9.8,19.523,4.306
3098,0.26,02B,2.45,XX0002,9.9,19.282,4.33
3099,0.21,02B,2.47,XX0002,10.0,19.041,4.362
3100,0.15,02B,2.49,XX0002,10.1,18.798,4.404
3101,0.1,02B,2.5,XX0002,10.200000000000001,18.553,4.455
3102,0.07,02B,2.51,XX0002,10.3,18.305,4.513999999999999
3103,0.04,02B,2.52,XX0002,10.4,18.055999999999997,4.578
3104,-0.01,02B,2.52,XX0002,10.5,17.808,4.647
3105,-0.09,02B,2.51,XX0002,10.6,17.563,4.7219999999999995
3106,-0.2,02B,2.5,XX0002,10.700000000000001,17.323,4.803
3107,-0.31,02B,2.47,XX0002,10.8,17.09,4.8919999999999995
3108,-0.43,02B,2.44,XX0002,10.9,16.862000000000002,4.99
3109,-0.53,02B,2.39,XX0002,11.0,16.643,5.098
3110,-0.62,02B,2.33,XX0002,11.1,16.432000000000002,5.216
3111,-0.7,02B,2.27,XX0002,11.200000000000001,16.230999999999998,5.3420000000000005
3112,-0.79,02B,2.19,XX0002,11.3,16.042,5.471
3113,-0.87,02B,2.11,XX0002,11.4,15.863,5.599
3114,-0.93,02B,2.02,XX0002,11.5,15.694,5.723
3115,-0.97,02B,1.92,XX0002,11.6,15.537,5.845
3116,-0.95,02B,1.83,XX0002,11.700000000000001,15.392999999999999,5.9639999999999995
3117,-0.88,02B,1.73,XX0002,11.8,15.264000000000001,6.084
3118,-0.79,02B,1.65,XX0002,11.9,15.151,6.204
3119,-0.69,02B,1.58,XX0002,12.0,15.052999999999999,6.3229999999999995
3120,-0.59,02B,1.51,XX0002,12.1,14.969000000000001,6.442
3121,-0.47,02B,1.46,XX0002,12.200000000000001,14.895999999999999,6.561
3122,-0.34,02B,1.42,XX0002,12.3,14.829,6.681
3123,-0.22,02B,1.39,XX0002,12.4,14.765999999999998,6.803
3124,-0.15,02B,1.37,XX0002,12.5,14.7,6.921
3125,-0.19,02B,1.36,XX0002,12.6,14.628,7.034
3126,-0.31,02B,1.33,XX0002,12.700000000000001,14.548,7.141
3127,-0.49,02B,1.29,XX0002,12.8,14.467,7.249
3128,-0.67,02B,1.24,XX0002,12.9,14.39,7.3629999999999995
3129,-0.82,02B,1.16,XX0002,13.0,14.321,7.482
3130,-0.89,02B,1.07,XX0002,13.1,14.261,7.597
3131,-0.85,02B,0.99,XX0002,13.200000000000001,14.208,7.7
3132,-0.76,02B,0.9,XX0002,13.3,14.16,7.785
3133,-0.66,02B,0.83,XX0002,13.4,14.116,7.85
3134,-0.54,02B,0.77,XX0002,13.5,14.074000000000002,7.894
3135,-0.35,02B,0.73,XX0002,13.6,14.032,7.916
3136,-0.1,02B,0.7,XX0002,13.700000000000001,13.987,7.916
3137,0.18,02B,0.71,XX0002,13.8,13.936,7.897
3138,0.46,02B,0.74,XX0002,13.9,13.877,7.867999999999999
3139,0.71,02B,0.8,XX0002,14.0,13.808,7.835
3140,0.87,02B,0.88,XX0002,14.1,13.727,7.808
3141,0.9,02B,0.97,XX0002,14.200000000000001,13.636,7.791
3142,0.84,02B,1.06,XX0002,14.3,13.535,7.789
3143,0.77,02B,1.14,XX0002,14.4,13.425999999999998,7.803
3144,0.71,02B,1.21,XX0002,14.5,13.309000000000001,7.831
3145,0.66,02B,1.28,XX0002,14.6,13.186,7.865
3146,0.62,02B,1.34,XX0002,14.700000000000001,13.055,7.901
3147,0.57,02B,1.4,XX0002,14.8,12.918,7.937
3148,0.49,02B,1.46,XX0002,14.9,12.776,7.977
3149,0.4,02B,1.5,XX0002,15.0,12.634,8.026
3150,0.31,02B,1.54,XX0002,15.1,12.493,8.086
3151,0.24,02B,1.57,XX0002,15.200000000000001,12.353,8.158
3152,0.19,02B,1.59,XX0002,15.3,12.214,8.24
3153,0.17,02B,1.6,XX0002,15.4,12.077,8.327
3154,0.17,02B,1.62,XX0002,15.5,11.94,8.419
3155,0.19,02B,1.64,XX0002,15.6,11.804,8.511000000000001
3156,0.22,02B,1.66,XX0002,15.700000000000001,11.67,8.603
3157,0.27,02B,1.68,XX0002,15.8,11.536,8.697000000000001
3158,0.36,02B,1.71,XX0002,15.9,11.404000000000002,8.794
3159,0.46,02B,1.76,XX0002,16.0,11.275,8.9
3160,0.56,02B,1.81,XX0002,16.1,11.148,9.016
3161,0.62,02B,1.87,XX0002,16.2,11.023,9.141
3162,0.64,02B,1.93,XX0002,16.3,10.898,9.277000000000001
3163,0.62,02B,1.99,XX0002,16.4,10.772,9.425
3164,0.55,02B,2.05,XX0002,16.5,10.645,9.587
3165,0.45,02B,2.1,XX0002,16.6,10.517000000000001,9.76
3166,0.32,02B,2.14,XX0002,16.7,10.388,9.942
3167,0.18,02B,2.17,XX0002,16.8,10.257,10.127
3168,0.05,02B,2.18,XX0002,16.9,10.122,10.311
3169,-0.02,02B,2.18,XX0002,17.0,9.982000000000001,10.489
3170,-0.02,02B,2.18,XX0002,17.1,9.838,10.658
3171,0.04,02B,2.18,XX0002,17.2,9.691,10.817
3172,0.1,02B,2.18,XX0002,17.3,9.545,10.968
3173,0.12,02B,2.2,XX0002,17.400000000000002,9.405,11.117
3174,0.1,02B,2.21,XX0002,17.5,9.271,11.274000000000001
3175,0.06,02B,2.21,XX0002,17.6,9.142999999999999,11.444
3176,0.0,02B,2.22,XX0002,17.7,9.015,11.627
3177,-0.07,02B,2.22,XX0002,17.8,8.883,11.82
3178,-0.18,02B,2.2,XX0002,17.900000000000002,8.748,12.017000000000001
3179,-0.37,02B,2.18,XX0002,18.0,8.609,12.21
3180,-0.64,02B,2.13,XX0002,18.1,8.47,12.392999999999999
3181,-0.96,02B,2.05,XX0002,18.2,8.331,12.564
3182,-1.27,02B,1.94,XX0002,18.3,8.195,12.72
3183,-1.5,02B,1.8,XX0002,18.400000000000002,8.065,12.864
3184,-1.61,02B,1.64,XX0002,18.5,7.941,12.994000000000002
3185,-1.59,02B,1.48,XX0002,18.6,7.8260000000000005,13.11
3186,-1.52,02B,1.32,XX0002,18.7,7.723,13.21
3187,-1.45,02B,1.17,XX0002,18.8,7.6339999999999995,13.293
3188,-1.38,02B,1.03,XX0002,18.900000000000002,7.565,13.365
3189,-1.23,02B,0.9,XX0002,19.0,7.518,13.43
3190,-0.96,02B,0.79,XX0002,19.1,7.496,13.495
3191,-0.63,02B,0.71,XX0002,19.2,7.494,13.559000000000001
3192,-0.3,02B,0.66,XX0002,19.3,7.511,13.616
3193,-0.02,02B,0.65,XX0002,19.400000000000002,7.541,13.658
3194,0.16,02B,0.66,XX0002,19.5,7.584,13.68
3195,0.24,02B,0.68,XX0002,19.6,7.636,13.68
3196,0.28,02B,0.7,XX0002,19.7,7.697,13.661
3197,0.35,02B,0.74,XX0002,19.8,7.766,13.629000000000001
3198,0.43,02B,0.77,XX0002,19.900000000000002,7.841,13.591
3199,0.48,03B,0.27,XX0002,0.0,21.5,2.585
3200,1.08,03B,0.37,XX0002,0.1,21.49,2.614
3201,1.22,03B,0.49,XX0002,0.2,21.471999999999998,2.6510000000000002
3202,1.33,03B,0.62,XX0002,0.3,21.444000000000003,2.695
3203,1.39,03B,0.75,XX0002,0.4,21.403000000000002,2.747
3204,1.28,03B,0.9,XX0002,0.5,21.346,2.8089999999999997
3205,1.11,03B,1.01,XX0002,0.6,21.276,2.88
3206,1.04,03B,1.12,XX0002,0.7000000000000001,21.193,2.9610000000000003
3207,0.93,03B,1.22,XX0002,0.8,21.101,3.05
3208,0.78,03B,1.3,XX0002,0.9,21.000999999999998,3.1430000000000002
3209,0.6,03B,1.37,XX0002,1.0,20.896,3.237
3210,0.41,03B,1.42,XX0002,1.1,20.785999999999998,3.33
3211,0.24,03B,1.45,XX0002,1.2,20.673000000000002,3.426
3212,0.1,03B,1.47,XX0002,1.3,20.558000000000003,3.5239999999999996
3213,-0.04,03B,1.47,XX0002,1.4000000000000001,20.442,3.6239999999999997
3214,-0.17,03B,1.46,XX0002,1.5,20.323,3.719
3215,-0.28,03B,1.44,XX0002,1.6,20.2,3.807
3216,-0.35,03B,1.41,XX0002,1.7,20.075,3.886
3217,-0.38,03B,1.37,XX0002,1.8,19.948,3.9560000000000004
3218,-0.39,03B,1.33,XX0002,1.9000000000000001,19.820999999999998,4.013999999999999
3219,-0.34,03B,1.3,XX0002,2.0,19.695999999999998,4.0489999999999995
3220,-0.24,03B,1.27,XX0002,2.1,19.574,4.053
3221,-0.08,03B,1.25,XX0002,2.2,19.464000000000002,4.02
3222,0.13,03B,1.25,XX0002,2.3000000000000003,19.373,3.951
3223,0.37,03B,1.28,XX0002,2.4,19.314,3.855
3224,0.64,03B,1.33,XX0002,2.5,19.294,3.741
3225,0.88,03B,1.4,XX0002,2.6,19.315,3.623
3226,1.07,03B,1.5,XX0002,2.7,19.375999999999998,3.5060000000000002
3227,1.21,03B,1.62,XX0002,2.8000000000000003,19.472,3.395
3228,1.3,03B,1.74,XX0002,2.9,19.597,3.2889999999999997
3229,1.33,03B,1.87,XX0002,3.0,19.746,3.1860000000000004
3230,1.3,03B,2.01,XX0002,3.1,19.914,3.083
3231,1.23,03B,2.13,XX0002,3.2,20.101,2.9760000000000004
3232,1.14,03B,2.25,XX0002,3.3000000000000003,20.302,2.867
3233,1.03,03B,2.36,XX0002,3.4,20.514,2.755
3234,0.89,03B,2.46,XX0002,3.5,20.734,2.641
3235,0.7,03B,2.54,XX0002,3.6,20.959,2.523
3236,0.47,03B,2.6,XX0002,3.7,21.186,2.4
3237,0.23,03B,2.63,XX0002,3.8000000000000003,21.416,2.267
3238,0.02,03B,2.64,XX0002,3.9,21.649,2.126
3239,-0.13,03B,2.63,XX0002,4.0,21.883000000000003,1.976
3240,-0.21,03B,2.62,XX0002,4.1,22.113000000000003,1.821
3241,-0.23,03B,2.59,XX0002,4.2,22.336,1.663
3242,-0.23,03B,2.57,XX0002,4.3,22.544,1.501
3243,-0.22,03B,2.55,XX0002,4.4,22.735,1.338
3244,-0.19,03B,2.53,XX0002,4.5,22.909000000000002,1.171
3245,-0.13,03B,2.51,XX0002,4.6000000000000005,23.069000000000003,0.998
3246,-0.02,03B,2.5,XX0002,4.7,23.217,0.815
3247,0.12,03B,2.51,XX0002,4.8,23.36,0.619
3248,0.26,03B,2.53,XX0002,4.9,23.499000000000002,0.41100000000000003
3249,0.36,03B,2.56,XX0002,5.0,23.635,0.19399999999999998
3250,0.37,03B,2.6,XX0002,5.1000000000000005,23.768,-0.03
3251,0.31,03B,2.63,XX0002,5.2,23.895,-0.263
3252,0.2,03B,2.66,XX0002,5.3,24.015,-0.503
3253,0.09,03B,2.67,XX0002,5.4,24.128,-0.75
3254,-0.02,03B,2.67,XX0002,5.5,24.236,-1.001
3255,-0.12,03B,2.67,XX0002,5.6000000000000005,24.339000000000002,-1.253
3256,-0.22,03B,2.65,XX0002,5.7,24.441999999999997,-1.5030000000000001
3257,-0.32,03B,2.62,XX0002,5.8,24.546999999999997,-1.749
3258,-0.4,03B,2.59,XX0002,5.9,24.656,-1.99
3259,-0.46,03B,2.54,XX0002,6.0,24.773000000000003,-2.222
3260,-0.52,03B,2.49,XX0002,6.1000000000000005,24.898000000000003,-2.444
3261,-0.58,03B,2.44,XX0002,6.2,25.029,-2.654
3262,-0.68,03B,2.38,XX0002,6.3,25.163,-2.855
3263,-0.82,03B,2.3,XX0002,6.4,25.298000000000002,-3.0469999999999997
3264,-0.98,03B,2.21,XX0002,6.5,25.43,-3.235
3265,-1.11,03B,2.11,XX0002,6.6000000000000005,25.557,-3.4189999999999996
3266,-1.19,03B,1.99,XX0002,6.7,25.677,-3.5989999999999998
3267,-1.22,03B,1.87,XX0002,6.8,25.787,-3.772
3268,-1.22,03B,1.75,XX0002,6.9,25.883000000000003,-3.935
3269,-1.18,03B,1.63,XX0002,7.0,25.963,-4.085
3270,-1.11,03B,1.51,XX0002,7.1000000000000005,26.024,-4.221
3271,-0.98,03B,1.41,XX0002,7.2,26.066999999999997,-4.346
3272,-0.78,03B,1.32,XX0002,7.3,26.090999999999998,-4.4639999999999995
3273,-0.51,03B,1.25,XX0002,7.4,26.099,-4.5760000000000005
3274,-0.2,03B,1.22,XX0002,7.5,26.09,-4.685
3275,0.12,03B,1.21,XX0002,7.6000000000000005,26.066,-4.79
3276,0.42,03B,1.24,XX0002,7.7,26.024,-4.893
3277,0.65,03B,1.3,XX0002,7.8,25.964000000000002,-4.993
3278,0.8,03B,1.37,XX0002,7.9,25.886999999999997,-5.09
3279,0.89,03B,1.45,XX0002,8.0,25.791999999999998,-5.185
3280,0.96,03B,1.55,XX0002,8.1,25.679000000000002,-5.277
3281,1.01,03B,1.65,XX0002,8.2,25.546,-5.3660000000000005
3282,1.05,03B,1.75,XX0002,8.3,25.393,-5.449
3283,1.07,03B,1.85,XX0002,8.4,25.221999999999998,-5.522
3284,1.06,03B,1.96,XX0002,8.5,25.035,-5.5760000000000005
3285,0.99,03B,2.06,XX0002,8.6,24.837,-5.606
3286,0.9,03B,2.16,XX0002,8.700000000000001,24.627,-5.612
3287,0.82,03B,2.25,XX0002,8.8,24.408,-5.598
3288,0.77,03B,2.32,XX0002,8.9,24.179000000000002,-5.57
3289,0.75,03B,2.4,XX0002,9.0,23.941,-5.5360000000000005
3290,0.71,03B,2.47,XX0002,9.1,23.695,-5.5
3291,0.63,03B,2.54,XX0002,9.200000000000001,23.441999999999997,-5.465
3292,0.5,03B,2.6,XX0002,9.3,23.184,-5.432
3293,0.35,03B,2.64,XX0002,9.4,22.921,-5.405
3294,0.21,03B,2.67,XX0002,9.5,22.651999999999997,-5.385
3295,0.11,03B,2.68,XX0002,9.6,22.378,-5.371
3296,0.02,03B,2.69,XX0002,9.700000000000001,22.101,-5.36
3297,-0.07,03B,2.69,XX0002,9.8,21.824,-5.349
3298,-0.2,03B,2.68,XX0002,9.9,21.552,-5.332999999999999
3299,-0.37,03B,2.65,XX0002,10.0,21.284000000000002,-5.311
3300,-0.54,03B,2.6,XX0002,10.1,21.021,-5.28
3301,-0.62,03B,2.54,XX0002,10.200000000000001,20.763,-5.2410000000000005
3302,-0.59,03B,2.48,XX0002,10.3,20.509,-5.193
3303,-0.45,03B,2.43,XX0002,10.4,20.264,-5.136
3304,-0.27,03B,2.39,XX0002,10.5,20.032,-5.072
3305,-0.12,03B,2.37,XX0002,10.6,19.815,-5.0
3306,-0.01,03B,2.36,XX0002,10.700000000000001,19.611,-4.923
3307,0.06,03B,2.37,XX0002,10.8,19.413,-4.842
3308,0.1,03B,2.38,XX0002,10.9,19.212,-4.755
3309,0.12,03B,2.39,XX0002,11.0,19.000999999999998,-4.657
3310,0.1,03B,2.4,XX0002,11.1,18.784000000000002,-4.542
3311,0.04,03B,2.41,XX0002,11.200000000000001,18.567,-4.407
3312,-0.07,03B,2.4,XX0002,11.3,18.357,-4.251
3313,-0.2,03B,2.39,XX0002,11.4,18.16,-4.081
3314,-0.31,03B,2.37,XX0002,11.5,17.977,-3.908
3315,-0.38,03B,2.33,XX0002,11.6,17.808,-3.738
3316,-0.43,03B,2.29,XX0002,11.700000000000001,17.652,-3.575
3317,-0.45,03B,2.24,XX0002,11.8,17.515,-3.4130000000000003
3318,-0.39,03B,2.2,XX0002,11.9,17.398,-3.2430000000000003
3319,-0.25,03B,2.17,XX0002,12.0,17.305999999999997,-3.0580000000000003
3320,-0.1,03B,2.15,XX0002,12.1,17.235,-2.86
3321,-0.01,03B,2.15,XX0002,12.200000000000001,17.180999999999997,-2.6519999999999997
3322,-0.06,03B,2.15,XX0002,12.3,17.136,-2.44
3323,-0.22,03B,2.13,XX0002,12.4,17.098,-2.227
3324,-0.44,03B,2.1,XX0002,12.5,17.067999999999998,-2.01
3325,-0.62,03B,2.05,XX0002,12.6,17.045,-1.788
3326,-0.74,03B,1.98,XX0002,12.700000000000001,17.029,-1.567
3327,-0.83,03B,1.9,XX0002,12.8,17.015,-1.357
3328,-0.93,03B,1.81,XX0002,12.9,16.998,-1.165
3329,-1.03,03B,1.71,XX0002,13.0,16.976,-0.993
3330,-1.11,03B,1.6,XX0002,13.1,16.948,-0.838
3331,-1.08,03B,1.49,XX0002,13.200000000000001,16.915,-0.696
3332,-0.94,03B,1.39,XX0002,13.3,16.875999999999998,-0.564
3333,-0.75,03B,1.31,XX0002,13.4,16.833,-0.442
3334,-0.55,03B,1.24,XX0002,13.5,16.783,-0.332
3335,-0.39,03B,1.2,XX0002,13.6,16.726,-0.23199999999999998
3336,-0.25,03B,1.16,XX0002,13.700000000000001,16.664,-0.14
3337,-0.13,03B,1.14,XX0002,13.8,16.598,-0.054000000000000006
3338,-0.03,03B,1.14,XX0002,13.9,16.529,0.028999999999999998
3339,0.06,03B,1.14,XX0002,14.0,16.46,0.113
3340,0.14,03B,1.15,XX0002,14.1,16.391,0.2
3341,0.23,03B,1.17,XX0002,14.200000000000001,16.323,0.292
3342,0.32,03B,1.2,XX0002,14.3,16.255,0.389
3343,0.4,03B,1.23,XX0002,14.4,16.186,0.489
3344,0.48,03B,1.28,XX0002,14.5,16.112000000000002,0.588
3345,0.56,03B,1.33,XX0002,14.6,16.031,0.6829999999999999
3346,0.64,03B,1.39,XX0002,14.700000000000001,15.937999999999999,0.773
3347,0.75,03B,1.46,XX0002,14.8,15.833,0.858
3348,0.87,03B,1.54,XX0002,14.9,15.714,0.9390000000000001
3349,1.0,03B,1.63,XX0002,15.0,15.582,1.0170000000000001
3350,1.11,03B,1.74,XX0002,15.1,15.436,1.089
3351,1.17,03B,1.85,XX0002,15.200000000000001,15.275,1.156
3352,1.16,03B,1.97,XX0002,15.3,15.099,1.219
3353,1.09,03B,2.08,XX0002,15.4,14.907,1.2830000000000001
3354,0.96,03B,2.19,XX0002,15.5,14.702,1.354
3355,0.8,03B,2.27,XX0002,15.6,14.485999999999999,1.4380000000000002
3356,0.61,03B,2.34,XX0002,15.700000000000001,14.263,1.536
3357,0.4,03B,2.4,XX0002,15.8,14.035,1.645
3358,0.16,03B,2.42,XX0002,15.9,13.804,1.758
3359,-0.09,03B,2.43,XX0002,16.0,13.572000000000001,1.867
3360,-0.34,03B,2.41,XX0002,16.1,13.339,1.9609999999999999
3361,-0.55,03B,2.36,XX0002,16.2,13.106,2.0380000000000003
3362,-0.71,03B,2.3,XX0002,16.3,12.875,2.096
3363,-0.78,03B,2.22,XX0002,16.4,12.648,2.14
3364,-0.8,03B,2.14,XX0002,16.5,12.43,2.175
3365,-0.79,03B,2.06,XX0002,16.6,12.222000000000001,2.201
3366,-0.77,03B,1.98,XX0002,16.7,12.024000000000001,2.221
3367,-0.75,03B,1.91,XX0002,16.8,11.835999999999999,2.231
3368,-0.72,03B,1.84,XX0002,16.9,11.654000000000002,2.233
3369,-0.68,03B,1.77,XX0002,17.0,11.478,2.226
3370,-0.62,03B,1.7,XX0002,17.1,11.307,2.2119999999999997
3371,-0.56,03B,1.64,XX0002,17.2,11.140999999999998,2.1919999999999997
3372,-0.51,03B,1.59,XX0002,17.3,10.979000000000001,2.17
3373,-0.47,03B,1.54,XX0002,17.400000000000002,10.824000000000002,2.149
3374,-0.43,03B,1.49,XX0002,17.5,10.673,2.134
3375,-0.39,03B,1.45,XX0002,17.6,10.529000000000002,2.126
3376,-0.33,03B,1.42,XX0002,17.7,10.39,2.123
3377,-0.26,03B,1.39,XX0002,17.8,10.254000000000001,2.121
3378,-0.21,03B,1.36,XX0002,17.900000000000002,10.122,2.114
3379,-0.18,03B,1.34,XX0002,18.0,9.992,2.0980000000000003
3380,-0.19,03B,1.33,XX0002,18.1,9.863999999999999,2.0709999999999997
3381,-0.23,03B,1.3,XX0002,18.2,9.738999999999999,2.031
3382,-0.28,03B,1.28,XX0002,18.3,9.616,1.9809999999999999
3383,-0.33,03B,1.25,XX0002,18.400000000000002,9.495,1.923
3384,-0.36,03B,1.21,XX0002,18.5,9.379,1.861
3385,-0.41,03B,1.18,XX0002,18.6,9.266,1.8019999999999998
3386,-0.45,03B,1.13,XX0002,18.7,9.158999999999999,1.751
3387,-0.5,03B,1.09,XX0002,18.8,9.057,1.712
3388,-0.57,03B,1.03,XX0002,18.900000000000002,8.96,1.682
3389,-0.62,03B,0.97,XX0002,19.0,8.867,1.6569999999999998
3390,-0.65,03B,0.91,XX0002,19.1,8.777999999999999,1.632
3391,-0.66,03B,0.84,XX0002,19.2,8.695,1.6019999999999999
3392,-0.65,03B,0.78,XX0002,19.3,8.618,1.564
3393,-0.65,03B,0.71,XX0002,19.400000000000002,8.552,1.5190000000000001
3394,-0.62,03B,0.65,XX0002,19.5,8.5,1.4680000000000002
3395,-0.56,03B,0.59,XX0002,19.6,8.464,1.4169999999999998
3396,-0.45,03B,0.54,XX0002,19.7,8.445,1.367
3397,-0.28,03B,0.5,XX0002,19.8,8.44,1.324
3398,-0.07,03B,0.48,XX0002,19.900000000000002,8.448,1.288
3399,0.38,05B,0.3,XX0002,0.0,20.537,-12.523
3400,0.78,05B,0.37,XX0002,0.1,20.570999999999998,-12.544
3401,0.79,05B,0.45,XX0002,0.2,20.615,-12.568
3402,0.79,05B,0.53,XX0002,0.3,20.671,-12.593
3403,0.78,05B,0.61,XX0002,0.4,20.734,-12.620999999999999
3404,0.57,05B,0.68,XX0002,0.5,20.802,-12.651
3405,0.3,05B,0.72,XX0002,0.6,20.871,-12.686
3406,0.19,05B,0.74,XX0002,0.7000000000000001,20.938000000000002,-12.727
3407,0.1,05B,0.76,XX0002,0.8,21.003,-12.770999999999999
3408,0.02,05B,0.76,XX0002,0.9,21.066999999999997,-12.817
3409,-0.03,05B,0.76,XX0002,1.0,21.131999999999998,-12.857999999999999
3410,-0.07,05B,0.76,XX0002,1.1,21.198,-12.894
3411,-0.1,05B,0.75,XX0002,1.2,21.265,-12.927
3412,-0.1,05B,0.74,XX0002,1.3,21.331999999999997,-12.96
3413,-0.05,05B,0.73,XX0002,1.4000000000000001,21.398000000000003,-12.997
3414,0.04,05B,0.73,XX0002,1.5,21.46,-13.037
3415,0.14,05B,0.74,XX0002,1.6,21.516,-13.083
3416,0.29,05B,0.76,XX0002,1.7,21.563000000000002,-13.134
3417,0.48,05B,0.8,XX0002,1.8,21.6,-13.190999999999999
3418,0.7,05B,0.86,XX0002,1.9000000000000001,21.627,-13.255999999999998
3419,0.93,05B,0.94,XX0002,2.0,21.646,-13.33
3420,1.12,05B,1.04,XX0002,2.1,21.663,-13.412
3421,1.25,05B,1.16,XX0002,2.2,21.68,-13.507
3422,1.32,05B,1.29,XX0002,2.3000000000000003,21.7,-13.617
3423,1.35,05B,1.43,XX0002,2.4,21.726999999999997,-13.749
3424,1.35,05B,1.56,XX0002,2.5,21.764,-13.9
3425,1.35,05B,1.7,XX0002,2.6,21.813000000000002,-14.069
3426,1.31,05B,1.83,XX0002,2.7,21.877,-14.245999999999999
3427,1.21,05B,1.96,XX0002,2.8000000000000003,21.959,-14.425999999999998
3428,1.07,05B,2.07,XX0002,2.9,22.059,-14.605
3429,0.93,05B,2.17,XX0002,3.0,22.178,-14.779000000000002
3430,0.82,05B,2.26,XX0002,3.1,22.314,-14.950999999999999
3431,0.76,05B,2.33,XX0002,3.2,22.465,-15.123
3432,0.72,05B,2.41,XX0002,3.3000000000000003,22.63,-15.297
3433,0.68,05B,2.48,XX0002,3.4,22.805,-15.472000000000001
3434,0.61,05B,2.54,XX0002,3.5,22.99,-15.648
3435,0.51,05B,2.6,XX0002,3.6,23.183000000000003,-15.825
3436,0.37,05B,2.64,XX0002,3.7,23.385,-16.0
3437,0.18,05B,2.67,XX0002,3.8000000000000003,23.595,-16.173
3438,-0.09,05B,2.68,XX0002,3.9,23.808000000000003,-16.347
