,InBallPos,PlayerID,Shirt,Speed,TeamID,Ts,X,Y,dist to closest home,dist to closest visitor
2411,0.0,1261.0,0.0,2.59,AAA,8.3,-31.343000000000004,-19.035999999999998,5.622999999999999,3.014
2412,0.0,1554.0,0.0,4.32,AAA,8.3,-23.601999999999997,-26.496,5.401,3.0
2413,0.0,1226.0,0.0,1.96,AAA,8.3,-19.453,-15.890999999999998,6.0729999999999995,3.511
2414,0.0,28.0,28.0,2.37,AAA,8.3,-27.325,-15.102,5.622999999999999,4.462
2415,0.0,30.0,30.0,1.69,AAA,8.3,-19.82,-21.953000000000003,2.6180000000000003,1.8259999999999998
2416,0.0,1210.0,0.0,3.17,AAA,8.3,-18.667,-24.303,2.6180000000000003,0.904
2417,0.0,1182.0,0.0,0.86,AAA,8.3,-6.767,2.5980000000000003,17.032,2.5810000000000004
2418,0.0,1244.0,0.0,3.02,AAA,8.3,-2.142,-13.794,17.032,2.126
2419,0.0,1557.0,1.0,0.71,BBB,8.3,35.413000000000004,-5.257999999999999,38.513000000000005,36.613
2420,0.0,1573.0,6.0,1.82,BBB,8.3,-3.2710000000000004,-20.327,6.63,8.504
2421,0.0,1558.0,5.0,2.38,BBB,8.3,-0.7170000000000001,-12.216,2.126,8.504
2422,0.0,1559.0,4.0,2.22,BBB,8.3,-0.7340000000000001,0.563,6.367000000000001,8.088
2423,0.0,1560.0,2.0,2.84,BBB,8.3,-7.436,5.091,2.5810000000000004,8.088
2424,0.0,1561.0,3.0,3.74,BBB,8.3,-20.643,-26.989,3.0,4.078
2425,1.0,1562.0,11.0,3.09,BBB,8.3,-18.707,-23.4,0.904,4.078
2426,0.0,1563.0,8.0,2.91,BBB,8.3,-14.142000000000001,-20.219,5.937,5.564
2427,0.0,1564.0,7.0,3.28,BBB,8.3,-13.925,-9.697000000000001,8.302,10.524000000000001
2428,0.0,1565.0,9.0,2.45,BBB,8.3,-28.987,-20.916999999999998,3.014,7.756
2429,0.0,1566.0,10.0,2.47,BBB,8.3,-22.962,-16.033,3.511,7.756
2436,0.0,ball,1.0,3.92,,8.4,-18.4,-24.1,0.401,0.508
2437,0.0,1235.0,0.0,0.92,AAA,8.4,-47.658,-3.213,20.945999999999998,25.976
2438,0.0,1.0,0.0,1.87,AAA,8.4,-23.799,6.351,11.28,16.655
2439,0.0,1241.0,0.0,1.74,AAA,8.4,-26.753,-4.535,10.677,12.34
2440,0.0,1261.0,0.0,2.72,AAA,8.4,-31.109,-19.162,5.622000000000001,3.0010000000000003
2441,0.0,1554.0,0.0,4.31,AAA,8.4,-23.173000000000002,-26.541,5.176,2.948
2442,0.0,1226.0,0.0,1.86,AAA,8.4,-19.328,-16.035,6.002000000000001,3.484
2443,0.0,28.0,28.0,2.34,AAA,8.4,-27.114,-15.206,5.622000000000001,4.427
2444,0.0,30.0,30.0,1.72,AAA,8.4,-19.668,-22.028000000000002,2.7710000000000004,1.969
2445,0.0,1210.0,0.0,3.2,AAA,8.4,-18.417,-24.5,2.7710000000000004,0.905
2446,0.0,1182.0,0.0,0.96,AAA,8.4,-6.682,2.5660000000000003,17.243,2.41
2447,0.0,1244.0,0.0,2.96,AAA,8.4,-2.207,-14.087,17.232,2.195
2448,0.0,1557.0,1.0,0.69,BBB,8.4,35.425,-5.327999999999999,38.638000000000005,36.629
2449,0.0,1573.0,6.0,1.84,BBB,8.4,-3.205,-20.498,6.4879999999999995,8.415
2450,0.0,1558.0,5.0,2.34,BBB,8.4,-0.7440000000000001,-12.450999999999999,2.195,8.415
2451,0.0,1559.0,4.0,2.19,BBB,8.4,-0.762,0.344,6.3229999999999995,7.902
2452,0.0,1560.0,2.0,2.92,BBB,8.4,-7.205,4.919,2.41,7.902
2453,0.0,1561.0,3.0,3.83,BBB,8.4,-20.269000000000002,-27.051,2.948,3.89
2454,1.0,1562.0,11.0,2.95,BBB,8.4,-18.477999999999998,-23.598000000000003,0.905,3.89
2455,0.0,1563.0,8.0,2.86,BBB,8.4,-14.040999999999999,-20.489,5.834,5.419
2456,0.0,1564.0,7.0,3.27,BBB,8.4,-13.793,-9.997,8.191,10.495
2457,0.0,1565.0,9.0,2.52,BBB,8.4,-28.783,-21.06,3.0010000000000003,7.686
2458,0.0,1566.0,10.0,2.49,BBB,8.4,-22.807,-16.227,3.484,7.686
2465,0.0,ball,1.0,3.61,,8.5,-18.2,-24.4,0.3,0.61
2466,0.0,1235.0,0.0,0.86,AAA,8.5,-47.675,-3.1260000000000003,21.103,26.299
2467,0.0,1.0,0.0,1.95,AAA,8.5,-23.708000000000002,6.183,11.225,16.805999999999997
2468,0.0,1241.0,0.0,1.75,AAA,8.5,-26.627,-4.657,10.66,12.417
2469,0.0,1261.0,0.0,2.84,AAA,8.5,-30.868000000000002,-19.301,5.619,2.9810000000000003
2470,0.0,1554.0,0.0,4.28,AAA,8.5,-22.747,-26.599,4.961,2.906
2471,0.0,1226.0,0.0,1.78,AAA,8.5,-19.2,-16.165,5.943,3.451
2472,0.0,28.0,28.0,2.31,AAA,8.5,-26.908,-15.312999999999999,5.619,4.407
2473,0.0,30.0,30.0,1.77,AAA,8.5,-19.509,-22.1,2.925,2.0980000000000003
2474,0.0,1210.0,0.0,3.19,AAA,8.5,-18.165,-24.698,2.925,0.91
2475,0.0,1182.0,0.0,1.04,AAA,8.5,-6.587000000000001,2.533,17.452,2.249
2476,0.0,1244.0,0.0,2.89,AAA,8.5,-2.262,-14.374,17.032,2.2640000000000002
2477,0.0,1557.0,1.0,0.66,BBB,8.5,35.441,-5.394,38.758,36.634
2478,0.0,1573.0,6.0,1.89,BBB,8.5,-3.1239999999999997,-20.665,6.35,8.326
2479,0.0,1558.0,5.0,2.29,BBB,8.5,-0.758,-12.682,2.2640000000000002,8.326
2480,0.0,1559.0,4.0,2.12,BBB,8.5,-0.774,0.128,6.291,7.725
2481,0.0,1560.0,2.0,2.97,BBB,8.5,-6.962999999999999,4.751,2.249,7.725
2482,0.0,1561.0,3.0,3.9,BBB,8.5,-19.887999999999998,-27.119,2.906,3.697
2483,1.0,1562.0,11.0,2.76,BBB,8.5,-18.27,-23.794,0.91,3.697
2484,0.0,1563.0,8.0,2.81,BBB,8.5,-13.927999999999999,-20.749000000000002,5.742999999999999,5.303999999999999
2485,0.0,1564.0,7.0,3.25,BBB,8.5,-13.655999999999999,-10.293,8.075,10.459000000000001
2486,0.0,1565.0,9.0,2.59,BBB,8.5,-28.572,-21.201999999999998,2.9810000000000003,7.62
2487,0.0,1566.0,10.0,2.54,BBB,8.5,-22.642,-16.417,3.451,7.62
2494,0.0,ball,1.0,3.61,,8.6,-17.9,-24.6,0.295,0.642
2495,0.0,1235.0,0.0,0.81,AAA,8.6,-47.687,-3.043,21.26,26.623
2496,0.0,1.0,0.0,2.01,AAA,8.6,-23.607,6.0120000000000005,11.167,16.954
2497,0.0,1241.0,0.0,1.74,AAA,8.6,-26.498,-4.774,10.652999999999999,12.498
2498,0.0,1261.0,0.0,2.93,AAA,8.6,-30.621,-19.45,5.6129999999999995,2.9560000000000004
2499,0.0,1554.0,0.0,4.24,AAA,8.6,-22.328000000000003,-26.671,4.756,2.872
2500,0.0,1226.0,0.0,1.69,AAA,8.6,-19.072,-16.281,5.897,3.409
2501,0.0,28.0,28.0,2.28,AAA,8.6,-26.708000000000002,-15.425,5.6129999999999995,4.4030000000000005
2502,0.0,30.0,30.0,1.85,AAA,8.6,-19.343,-22.171999999999997,3.074,2.206
2503,0.0,1210.0,0.0,3.14,AAA,8.6,-17.916,-24.894000000000002,3.074,0.924
2504,0.0,1182.0,0.0,1.12,AAA,8.6,-6.484,2.5,17.479,2.101
2505,0.0,1244.0,0.0,2.84,AAA,8.6,-2.309,-14.657,16.840999999999998,2.335
2506,0.0,1557.0,1.0,0.62,BBB,8.6,35.46,-5.456,38.873000000000005,36.626999999999995
2507,0.0,1573.0,6.0,1.94,BBB,8.6,-3.028,-20.831,6.216,8.24
2508,0.0,1558.0,5.0,2.26,BBB,8.6,-0.76,-12.91,2.335,8.24
2509,0.0,1559.0,4.0,2.05,BBB,8.6,-0.7709999999999999,-0.08,6.269,7.557
2510,0.0,1560.0,2.0,3.0,BBB,8.6,-6.712999999999999,4.5889999999999995,2.101,7.557
2511,0.0,1561.0,3.0,3.91,BBB,8.6,-19.503,-27.19,2.792,3.5039999999999996
2512,1.0,1562.0,11.0,2.55,BBB,8.6,-18.087,-23.986,0.924,3.5039999999999996
2513,0.0,1563.0,8.0,2.74,BBB,8.6,-13.807,-20.999000000000002,5.659,5.218999999999999
2514,0.0,1564.0,7.0,3.21,BBB,8.6,-13.515,-10.584000000000001,7.957999999999999,10.419
2515,0.0,1565.0,9.0,2.67,BBB,8.6,-28.351999999999997,-21.346,2.9560000000000004,7.558
2516,0.0,1566.0,10.0,2.6,BBB,8.6,-22.465999999999998,-16.604,3.409,7.558
2523,0.0,ball,1.0,3.92,,8.700000000000001,-17.7,-24.9,0.18899999999999997,0.763
2524,0.0,1235.0,0.0,0.77,AAA,8.700000000000001,-47.693999999999996,-2.965,21.415,26.949
2525,0.0,1.0,0.0,2.06,AAA,8.700000000000001,-23.496,5.841,11.105,17.097
2526,0.0,1241.0,0.0,1.73,AAA,8.700000000000001,-26.365,-4.887,10.655999999999999,12.585
2527,0.0,1261.0,0.0,3.0,AAA,8.700000000000001,-30.37,-19.609,5.605,2.931
2528,0.0,1554.0,0.0,4.21,AAA,8.700000000000001,-21.914,-26.758000000000003,4.559,2.8369999999999997
2529,0.0,1226.0,0.0,1.6,AAA,8.700000000000001,-18.945999999999998,-16.387,5.865,3.3569999999999998
2530,0.0,28.0,28.0,2.24,AAA,8.700000000000001,-26.514,-15.540999999999999,5.605,4.416
2531,0.0,30.0,30.0,1.95,AAA,8.700000000000001,-19.169,-22.248,3.2089999999999996,2.289
2532,0.0,1210.0,0.0,3.04,AAA,8.700000000000001,-17.673,-25.087,3.2089999999999996,0.95
2533,0.0,1182.0,0.0,1.18,AAA,8.700000000000001,-6.374,2.467,17.451,1.9669999999999999
2534,0.0,1244.0,0.0,2.8,AAA,8.700000000000001,-2.3480000000000003,-14.935,16.660999999999998,2.408
2535,0.0,1557.0,1.0,0.57,BBB,8.700000000000001,35.477,-5.513,38.981,36.603
2536,0.0,1573.0,6.0,1.97,BBB,8.700000000000001,-2.92,-20.994,6.086,8.154
2537,0.0,1558.0,5.0,2.24,BBB,8.700000000000001,-0.75,-13.134,2.408,8.154
2538,0.0,1559.0,4.0,1.97,BBB,8.700000000000001,-0.75,-0.28,6.2589999999999995,7.4
2539,0.0,1560.0,2.0,3.01,BBB,8.700000000000001,-6.456,4.4319999999999995,1.9669999999999999,7.4
2540,0.0,1561.0,3.0,3.83,BBB,8.700000000000001,-19.122,-27.265,2.617,3.315
2541,1.0,1562.0,11.0,2.33,BBB,8.700000000000001,-17.93,-24.171999999999997,0.95,3.315
2542,0.0,1563.0,8.0,2.67,BBB,8.700000000000001,-13.68,-21.239,5.545,5.164
2543,0.0,1564.0,7.0,3.15,BBB,8.700000000000001,-13.370999999999999,-10.868,7.845,10.375
2544,0.0,1565.0,9.0,2.75,BBB,8.700000000000001,-28.125,-21.494,2.931,7.504
2545,0.0,1566.0,10.0,2.66,BBB,8.700000000000001,-22.278000000000002,-16.79,3.3569999999999998,7.504
2552,0.0,ball,1.0,3.92,,8.8,-17.4,-25.2,0.085,0.937
2553,0.0,1235.0,0.0,0.75,AAA,8.8,-47.698,-2.889,21.569000000000003,27.278000000000002
2554,0.0,1.0,0.0,2.08,AAA,8.8,-23.375999999999998,5.672000000000001,11.042,17.237000000000002
2555,0.0,1241.0,0.0,1.71,AAA,8.8,-26.232,-4.994,10.665,12.675999999999998
2556,0.0,1261.0,0.0,3.07,AAA,8.8,-30.116,-19.775,5.595,2.906
2557,0.0,1554.0,0.0,4.19,AAA,8.8,-21.506999999999998,-26.859,4.364,2.795
2558,0.0,1226.0,0.0,1.51,AAA,8.8,-18.824,-16.484,5.849,3.292
2559,0.0,28.0,28.0,2.19,AAA,8.8,-26.326,-15.659,5.595,4.444
2560,0.0,30.0,30.0,2.04,AAA,8.8,-18.987000000000002,-22.33,3.326,2.345
2561,0.0,1210.0,0.0,2.93,AAA,8.8,-17.441,-25.275,3.326,0.9890000000000001
2562,0.0,1182.0,0.0,1.22,AAA,8.8,-6.2589999999999995,2.4330000000000003,17.421,1.847
2563,0.0,1244.0,0.0,2.78,AAA,8.8,-2.381,-15.212,16.492,2.4819999999999998
2564,0.0,1557.0,1.0,0.5,BBB,8.8,35.493,-5.564,39.084,36.56
2565,0.0,1573.0,6.0,1.97,BBB,8.8,-2.803,-21.153000000000002,5.956,8.067
2566,0.0,1558.0,5.0,2.2,BBB,8.8,-0.733,-13.356,2.4819999999999998,8.067
2567,0.0,1559.0,4.0,1.91,BBB,8.8,-0.711,-0.47,6.2620000000000005,7.255
2568,0.0,1560.0,2.0,3.02,BBB,8.8,-6.196000000000001,4.28,1.847,7.255
2569,0.0,1561.0,3.0,3.68,BBB,8.8,-18.754,-27.343000000000004,2.45,3.139
2570,1.0,1562.0,11.0,2.12,BBB,8.8,-17.8,-24.353,0.9890000000000001,3.139
2571,0.0,1563.0,8.0,2.6,BBB,8.8,-13.548,-21.465999999999998,5.446000000000001,5.138999999999999
2572,0.0,1564.0,7.0,3.08,BBB,8.8,-13.222999999999999,-11.142999999999999,7.739,10.329
2573,0.0,1565.0,9.0,2.82,BBB,8.8,-27.893,-21.647,2.906,7.461
2574,0.0,1566.0,10.0,2.7,BBB,8.8,-22.08,-16.971,3.292,7.461
2581,0.0,ball,1.0,2.8,,8.9,-17.2,-25.5,0.046,1.092
2582,0.0,1235.0,0.0,0.73,AAA,8.9,-47.699,-2.815,21.723000000000003,27.611
2583,0.0,1.0,0.0,2.1,AAA,8.9,-23.248,5.506,10.98,17.371
2584,0.0,1241.0,0.0,1.71,AAA,8.9,-26.096,-5.098,10.677,12.767000000000001
2585,0.0,1261.0,0.0,3.12,AAA,8.9,-29.859,-19.948,5.587999999999999,2.8819999999999997
2586,0.0,1554.0,0.0,4.17,AAA,8.9,-21.105,-26.971999999999998,4.168,2.737
2587,0.0,1226.0,0.0,1.42,AAA,8.9,-18.707,-16.572,5.849,3.217
2588,0.0,28.0,28.0,2.13,AAA,8.9,-26.144000000000002,-15.775,5.587999999999999,4.486000000000001
2589,0.0,30.0,30.0,2.11,AAA,8.9,-18.799,-22.42,3.424,2.378
2590,0.0,1210.0,0.0,2.82,AAA,8.9,-17.221,-25.459,3.424,1.046
2591,0.0,1182.0,0.0,1.22,AAA,8.9,-6.141,2.4,17.387,1.744
2592,0.0,1244.0,0.0,2.77,AAA,8.9,-2.41,-15.487,16.333,2.5610000000000004
2593,0.0,1557.0,1.0,0.43,BBB,8.9,35.508,-5.608,39.184,36.499
2594,0.0,1573.0,6.0,1.96,BBB,8.9,-2.68,-21.305999999999997,5.825,7.981
2595,0.0,1558.0,5.0,2.14,BBB,8.9,-0.711,-13.572000000000001,2.5610000000000004,7.981
2596,0.0,1559.0,4.0,1.87,BBB,8.9,-0.653,-0.65,6.278,7.122000000000001
2597,0.0,1560.0,2.0,3.01,BBB,8.9,-5.932,4.132,1.744,7.122000000000001
2598,0.0,1561.0,3.0,3.46,BBB,8.9,-18.405,-27.424,2.294,2.9819999999999998
2599,1.0,1562.0,11.0,1.95,BBB,8.9,-17.697,-24.526999999999997,1.046,2.9819999999999998
2600,0.0,1563.0,8.0,2.56,BBB,8.9,-13.41,-21.684,5.364,5.144
2601,0.0,1564.0,7.0,3.0,BBB,8.9,-13.075,-11.408,7.641,10.282
2602,0.0,1565.0,9.0,2.88,BBB,8.9,-27.656,-21.805999999999997,2.8819999999999997,7.428
2603,0.0,1566.0,10.0,2.72,BBB,8.9,-21.872,-17.145,3.217,7.428
2610,0.0,ball,1.0,2.5,,9.0,-17.2,-25.7,0.198,1.0859999999999999
2611,0.0,1235.0,0.0,0.69,AAA,9.0,-47.699,-2.7439999999999998,21.879,27.947
2612,0.0,1.0,0.0,2.09,AAA,9.0,-23.115,5.343999999999999,10.92,17.5
2613,0.0,1241.0,0.0,1.71,AAA,9.0,-25.959,-5.199,10.687000000000001,12.855
2614,0.0,1261.0,0.0,3.15,AAA,9.0,-29.601999999999997,-20.128,5.587000000000001,2.859
2615,0.0,1554.0,0.0,4.14,AAA,9.0,-20.706999999999997,-27.090999999999998,3.97,2.657
2616,0.0,1226.0,0.0,1.34,AAA,9.0,-18.594,-16.652,5.867999999999999,3.134
2617,0.0,28.0,28.0,2.08,AAA,9.0,-25.965999999999998,-15.887,5.587000000000001,4.538
2618,0.0,30.0,30.0,2.15,AAA,9.0,-18.611,-22.52,3.5069999999999997,2.3930000000000002
2619,0.0,1210.0,0.0,2.75,AAA,9.0,-17.011,-25.641,3.5069999999999997,1.121
2620,0.0,1182.0,0.0,1.19,AAA,9.0,-6.025,2.367,17.347,1.661
2621,0.0,1244.0,0.0,2.76,AAA,9.0,-2.437,-15.763,16.182000000000002,2.6439999999999997
2622,0.0,1557.0,1.0,0.36,BBB,9.0,35.525,-5.642,39.288000000000004,36.427
2623,0.0,1573.0,6.0,1.95,BBB,9.0,-2.551,-21.453000000000003,5.691,7.896
2624,0.0,1558.0,5.0,2.05,BBB,9.0,-0.688,-13.78,2.6439999999999997,7.896
2625,0.0,1559.0,4.0,1.83,BBB,9.0,-0.581,-0.82,6.309,7.0
2626,0.0,1560.0,2.0,2.99,BBB,9.0,-5.667999999999999,3.989,1.661,7.0
2627,0.0,1561.0,3.0,3.2,BBB,9.0,-18.083,-27.506999999999998,2.1519999999999997,2.8480000000000003
2628,1.0,1562.0,11.0,1.83,BBB,9.0,-17.617,-24.698,1.121,2.8480000000000003
2629,0.0,1563.0,8.0,2.54,BBB,9.0,-13.265,-21.893,5.2989999999999995,5.178
2630,0.0,1564.0,7.0,2.93,BBB,9.0,-12.925,-11.664000000000001,7.551,10.235
2631,0.0,1565.0,9.0,2.93,BBB,9.0,-27.415,-21.969,2.859,7.404
2632,0.0,1566.0,10.0,2.72,BBB,9.0,-21.658,-17.313,3.134,7.404
2639,0.0,ball,1.0,3.08,,9.1,-17.2,-26.0,0.428,1.189
2640,0.0,1235.0,0.0,0.64,AAA,9.1,-47.698,-2.677,22.034000000000002,28.284000000000002
2641,0.0,1.0,0.0,2.07,AAA,9.1,-22.978,5.187,10.865,17.625
2642,0.0,1241.0,0.0,1.72,AAA,9.1,-25.82,-5.3,10.694,12.939
2643,0.0,1261.0,0.0,3.16,AAA,9.1,-29.346999999999998,-20.314,5.595,2.838
2644,0.0,1554.0,0.0,4.1,AAA,9.1,-20.314,-27.214000000000002,3.7689999999999997,2.553
2645,0.0,1226.0,0.0,1.27,AAA,9.1,-18.487000000000002,-16.727,5.903,3.0469999999999997
2646,0.0,28.0,28.0,2.02,AAA,9.1,-25.791,-15.994000000000002,5.595,4.595
2647,0.0,30.0,30.0,2.17,AAA,9.1,-18.425,-22.63,3.5789999999999997,2.398
2648,0.0,1210.0,0.0,2.7,AAA,9.1,-16.81,-25.824,3.5789999999999997,1.216
2649,0.0,1182.0,0.0,1.14,AAA,9.1,-5.912999999999999,2.334,17.302,1.6
2650,0.0,1244.0,0.0,2.76,AAA,9.1,-2.4619999999999997,-16.037,16.04,2.734
2651,0.0,1557.0,1.0,0.32,BBB,9.1,35.547,-5.667999999999999,39.399,36.349000000000004
2652,0.0,1573.0,6.0,1.93,BBB,9.1,-2.418,-21.594,5.557,7.815
2653,0.0,1558.0,5.0,1.94,BBB,9.1,-0.664,-13.978,2.734,7.815
2654,0.0,1559.0,4.0,1.77,BBB,9.1,-0.499,-0.98,6.349,6.886
2655,0.0,1560.0,2.0,2.95,BBB,9.1,-5.404,3.8510000000000004,1.6,6.886
2656,0.0,1561.0,3.0,2.93,BBB,9.1,-17.789,-27.593000000000004,2.021,2.737
2657,1.0,1562.0,11.0,1.75,BBB,9.1,-17.557000000000002,-24.865,1.216,2.737
2658,0.0,1563.0,8.0,2.54,BBB,9.1,-13.114,-22.098000000000003,5.249,5.235
2659,0.0,1564.0,7.0,2.87,BBB,9.1,-12.777000000000001,-11.913,7.468999999999999,10.19
2660,0.0,1565.0,9.0,2.97,BBB,9.1,-27.171,-22.135,2.838,7.385
2661,0.0,1566.0,10.0,2.7,BBB,9.1,-21.441,-17.476,3.0469999999999997,7.385
2668,0.0,ball,1.0,3.08,,9.200000000000001,-17.3,-26.3,0.742,1.286
2669,0.0,1235.0,0.0,0.58,AAA,9.200000000000001,-47.693999999999996,-2.616,22.189,28.616999999999997
2670,0.0,1.0,0.0,2.02,AAA,9.200000000000001,-22.840999999999998,5.0360000000000005,10.815,17.746
2671,0.0,1241.0,0.0,1.71,AAA,9.200000000000001,-25.68,-5.4,10.698,13.02
2672,0.0,1261.0,0.0,3.14,AAA,9.200000000000001,-29.098000000000003,-20.506,5.615,2.82
2673,0.0,1554.0,0.0,4.05,AAA,9.200000000000001,-19.926,-27.339000000000002,3.565,2.427
2674,0.0,1226.0,0.0,1.2,AAA,9.200000000000001,-18.386,-16.798,5.952999999999999,2.9610000000000003
2675,0.0,28.0,28.0,1.97,AAA,9.200000000000001,-25.62,-16.098,5.615,4.655
2676,0.0,30.0,30.0,2.18,AAA,9.200000000000001,-18.243,-22.749000000000002,3.6439999999999997,2.397
2677,0.0,1210.0,0.0,2.65,AAA,9.200000000000001,-16.617,-26.01,3.565,1.325
2678,0.0,1182.0,0.0,1.1,AAA,9.200000000000001,-5.806,2.302,17.253,1.564
2679,0.0,1244.0,0.0,2.76,AAA,9.200000000000001,-2.488,-16.313,15.905,2.832
2680,0.0,1557.0,1.0,0.32,BBB,9.200000000000001,35.574,-5.684,39.518,36.273
2681,0.0,1573.0,6.0,1.89,BBB,9.200000000000001,-2.285,-21.730999999999998,5.422000000000001,7.742000000000001
2682,0.0,1558.0,5.0,1.83,BBB,9.200000000000001,-0.6409999999999999,-14.165999999999999,2.832,7.742000000000001
2683,0.0,1559.0,4.0,1.71,BBB,9.200000000000001,-0.41200000000000003,-1.131,6.394,6.775
2684,0.0,1560.0,2.0,2.9,BBB,9.200000000000001,-5.144,3.719,1.564,6.775
2685,0.0,1561.0,3.0,2.66,BBB,9.200000000000001,-17.523,-27.676,1.896,2.645
2686,1.0,1562.0,11.0,1.7,BBB,9.200000000000001,-17.511,-25.031,1.325,2.645
2687,0.0,1563.0,8.0,2.55,BBB,9.200000000000001,-12.958,-22.299,5.211,5.31
2688,0.0,1564.0,7.0,2.81,BBB,9.200000000000001,-12.629000000000001,-12.155999999999999,7.395,10.149
2689,0.0,1565.0,9.0,2.99,BBB,9.200000000000001,-26.924,-22.302,2.82,7.3660000000000005
2690,0.0,1566.0,10.0,2.65,BBB,9.200000000000001,-21.226,-17.634,2.9610000000000003,7.3660000000000005
2697,0.0,ball,1.0,2.62,,9.3,-17.3,-26.6,0.955,1.157
2698,0.0,1235.0,0.0,0.51,AAA,9.3,-47.68600000000001,-2.562,22.338,28.945
2699,0.0,1.0,0.0,1.95,AAA,9.3,-22.704,4.8919999999999995,10.772,17.864
2700,0.0,1241.0,0.0,1.7,AAA,9.3,-25.541999999999998,-5.499,10.7,13.097000000000001
2701,0.0,1261.0,0.0,3.1,AAA,9.3,-28.855,-20.701999999999998,5.642,2.807
2702,0.0,1554.0,0.0,4.01,AAA,9.3,-19.542,-27.464000000000002,3.3560000000000003,2.278
2703,0.0,1226.0,0.0,1.13,AAA,9.3,-18.291,-16.865,6.013,2.877
2704,0.0,28.0,28.0,1.9,AAA,9.3,-25.455,-16.199,5.642,4.716
2705,0.0,30.0,30.0,2.19,AAA,9.3,-18.065,-22.875,3.7,2.395
2706,0.0,1210.0,0.0,2.55,AAA,9.3,-16.435,-26.195999999999998,3.3560000000000003,1.442
2707,0.0,1182.0,0.0,1.07,AAA,9.3,-5.702000000000001,2.271,17.202,1.551
2708,0.0,1244.0,0.0,2.77,AAA,9.3,-2.512,-16.588,15.780999999999999,2.937
2709,0.0,1557.0,1.0,0.35,BBB,9.3,35.607,-5.691,39.646,36.2
2710,0.0,1573.0,6.0,1.84,BBB,9.3,-2.155,-21.865,5.289,7.678999999999999
2711,0.0,1558.0,5.0,1.72,BBB,9.3,-0.62,-14.342,2.937,7.678999999999999
2712,0.0,1559.0,4.0,1.71,BBB,9.3,-0.32299999999999995,-1.275,6.443,6.671
2713,0.0,1560.0,2.0,2.84,BBB,9.3,-4.887,3.59,1.551,6.671
2714,0.0,1561.0,3.0,2.4,BBB,9.3,-17.283,-27.756999999999998,1.777,2.569
2715,1.0,1562.0,11.0,1.66,BBB,9.3,-17.474,-25.195999999999998,1.442,2.569
2716,0.0,1563.0,8.0,2.56,BBB,9.3,-12.8,-22.5,5.184,5.396
2717,0.0,1564.0,7.0,2.76,BBB,9.3,-12.484000000000002,-12.392999999999999,7.329,10.095
2718,0.0,1565.0,9.0,3.01,BBB,9.3,-26.677,-22.473000000000003,2.807,7.347
2719,0.0,1566.0,10.0,2.57,BBB,9.3,-21.016,-17.789,2.877,7.347
2726,0.0,ball,1.0,2.62,,9.4,-17.4,-26.8,1.212,1.087
2727,0.0,1235.0,0.0,0.45,AAA,9.4,-47.672,-2.516,22.479,29.265
2728,0.0,1.0,0.0,1.87,AAA,9.4,-22.568,4.758,10.737,17.979
2729,0.0,1241.0,0.0,1.66,AAA,9.4,-25.405,-5.598,10.702,13.169
2730,0.0,1261.0,0.0,3.06,AAA,9.4,-28.621,-20.901,5.676,2.8
2731,0.0,1554.0,0.0,3.96,AAA,9.4,-19.163,-27.585,3.14,2.108
2732,0.0,1226.0,0.0,1.06,AAA,9.4,-18.204,-16.930999999999997,6.082999999999999,2.7969999999999997
2733,0.0,28.0,28.0,1.82,AAA,9.4,-25.298000000000002,-16.3,5.676,4.776
2734,0.0,30.0,30.0,2.19,AAA,9.4,-17.89,-23.006,3.742,2.394
2735,0.0,1210.0,0.0,2.39,AAA,9.4,-16.264,-26.375999999999998,3.14,1.558
2736,0.0,1182.0,0.0,1.04,AAA,9.4,-5.601,2.241,17.153,1.5590000000000002
2737,0.0,1244.0,0.0,2.78,AAA,9.4,-2.537,-16.864,15.665999999999999,3.051
2738,0.0,1557.0,1.0,0.39,BBB,9.4,35.643,-5.692,39.782,36.124
2739,0.0,1573.0,6.0,1.77,BBB,9.4,-2.031,-21.998,5.1579999999999995,7.627000000000001
2740,0.0,1558.0,5.0,1.61,BBB,9.4,-0.6,-14.505999999999998,3.051,7.627000000000001
2741,0.0,1559.0,4.0,1.82,BBB,9.4,-0.22699999999999998,-1.421,6.504,6.581
2742,0.0,1560.0,2.0,2.77,BBB,9.4,-4.636,3.465,1.5590000000000002,6.581
2743,0.0,1561.0,3.0,2.16,BBB,9.4,-17.07,-27.835,1.6669999999999998,2.506
2744,1.0,1562.0,11.0,1.63,BBB,9.4,-17.442,-25.357,1.558,2.506
2745,0.0,1563.0,8.0,2.55,BBB,9.4,-12.640999999999998,-22.7,5.162000000000001,5.4879999999999995
2746,0.0,1564.0,7.0,2.71,BBB,9.4,-12.341,-12.626,7.273,10.0
2747,0.0,1565.0,9.0,3.02,BBB,9.4,-26.430999999999997,-22.647,2.8,7.329
2748,0.0,1566.0,10.0,2.48,BBB,9.4,-20.813000000000002,-17.94,2.7969999999999997,7.329
2755,0.0,ball,1.0,3.08,,9.5,-17.4,-27.1,1.406,0.9640000000000001
2756,0.0,1235.0,0.0,0.41,AAA,9.5,-47.653,-2.479,22.61,29.576
2757,0.0,1.0,0.0,1.79,AAA,9.5,-22.435,4.632,10.709000000000001,18.088
2758,0.0,1241.0,0.0,1.62,AAA,9.5,-25.272,-5.694,10.706,13.235
2759,0.0,1261.0,0.0,3.03,AAA,9.5,-28.392,-21.101999999999997,5.712000000000001,2.798
